,Modality,ID,Test Name,p_val
1199,dMRI,sub-210415_ses-1,Homotopy,1.673996876737861e-06
1200,dMRI,sub-194847_ses-1,Homophily,1.0752984869917698e-176
1201,dMRI,sub-194847_ses-1,Homotopy,0.0016605199644904945
1202,dMRI,sub-118730_ses-1,Homophily,1.286770338874297e-84
1203,dMRI,sub-118730_ses-1,Homotopy,3.888599958264136e-07
1204,dMRI,sub-133625_ses-1,Homophily,1.4286723166246694e-99
1205,dMRI,sub-133625_ses-1,Homotopy,2.2206380039156615e-06
1206,dMRI,sub-110613_ses-1,Homophily,5.804761590599247e-174
1207,dMRI,sub-110613_ses-1,Homotopy,0.00020245910135576167
1208,dMRI,sub-221319_ses-1,Homophily,4.267777893846895e-140
1209,dMRI,sub-221319_ses-1,Homotopy,0.0009931659907299458
1210,dMRI,sub-129028_ses-1,Homophily,3.228472135064171e-93
1211,dMRI,sub-129028_ses-1,Homotopy,6.658606532242942e-06
1212,dMRI,sub-187850_ses-1,Homophily,5.444299320680761e-157
1213,dMRI,sub-187850_ses-1,Homotopy,0.00029211748571156265
1214,dMRI,sub-119732_ses-1,Homophily,2.2548870159866745e-104
1215,dMRI,sub-119732_ses-1,Homotopy,3.1401356477832777e-06
1216,dMRI,sub-196952_ses-1,Homophily,3.751413796630967e-176
1217,dMRI,sub-196952_ses-1,Homotopy,0.00014917466884388012
1218,dMRI,sub-173334_ses-1,Homophily,2.2892409672570475e-148
1219,dMRI,sub-173334_ses-1,Homotopy,2.065642605509991e-05
1220,dMRI,sub-973770_ses-1,Homophily,2.301678482622057e-126
1221,dMRI,sub-973770_ses-1,Homotopy,1.4666913997740375e-06
1222,dMRI,sub-210011_ses-1,Homophily,2.6578381934395e-165
1223,dMRI,sub-210011_ses-1,Homotopy,2.792843878395413e-05
1224,dMRI,sub-578158_ses-1,Homophily,1.3303850050780587e-71
1225,dMRI,sub-578158_ses-1,Homotopy,2.1345151540192395e-09
1226,dMRI,sub-994273_ses-1,Homophily,2.584279974742759e-212
1227,dMRI,sub-994273_ses-1,Homotopy,0.0011030382628234962
1228,dMRI,sub-597869_ses-1,Homophily,8.840106995964076e-161
1229,dMRI,sub-597869_ses-1,Homotopy,3.6919967957601635e-05
1230,dMRI,sub-305830_ses-1,Homophily,5.266600469994232e-141
1231,dMRI,sub-305830_ses-1,Homotopy,1.9631599602056275e-06
1232,dMRI,sub-194443_ses-1,Homophily,2.1086513134522737e-120
1233,dMRI,sub-194443_ses-1,Homotopy,8.85688234843589e-06
1234,dMRI,sub-351938_ses-1,Homophily,2.743343792499888e-151
1235,dMRI,sub-351938_ses-1,Homotopy,0.0014928675582275466
1236,dMRI,sub-101410_ses-1,Homophily,4.1981158435887805e-52
1237,dMRI,sub-101410_ses-1,Homotopy,4.9568295228091005e-09
1238,dMRI,sub-123925_ses-1,Homophily,2.1859608173330888e-191
1239,dMRI,sub-123925_ses-1,Homotopy,1.847481566206944e-05
1240,dMRI,sub-113215_ses-1,Homophily,3.3350843441334284e-174
1241,dMRI,sub-113215_ses-1,Homotopy,2.7447303683069844e-05
1242,dMRI,sub-175035_ses-1,Homophily,5.044328003165825e-142
1243,dMRI,sub-175035_ses-1,Homotopy,0.0002646090611765282
1244,dMRI,sub-208428_ses-1,Homophily,3.5894199052745456e-162
1245,dMRI,sub-208428_ses-1,Homotopy,0.0008066368394020412
1246,dMRI,sub-112920_ses-1,Homophily,6.468293265658457e-149
1247,dMRI,sub-112920_ses-1,Homotopy,3.2077284338404714e-05
1248,dMRI,sub-611938_ses-1,Homophily,2.964585663034922e-148
1249,dMRI,sub-611938_ses-1,Homotopy,3.3437725141084737e-06
1250,dMRI,sub-150928_ses-1,Homophily,1.8001272599344074e-106
1251,dMRI,sub-150928_ses-1,Homotopy,2.1169035948818165e-05
1252,dMRI,sub-705341_ses-1,Homophily,7.130334413773859e-137
1253,dMRI,sub-705341_ses-1,Homotopy,1.3201676104285526e-05
1254,dMRI,sub-559053_ses-1,Homophily,3.0285264607613397e-170
1255,dMRI,sub-559053_ses-1,Homotopy,0.0003812492524426463
1256,dMRI,sub-518746_ses-1,Homophily,2.8624243287150237e-156
1257,dMRI,sub-518746_ses-1,Homotopy,8.229079974565657e-05
1258,dMRI,sub-121416_ses-1,Homophily,1.143244668498508e-165
1259,dMRI,sub-121416_ses-1,Homotopy,0.0004540667155170049
1260,dMRI,sub-289555_ses-1,Homophily,8.519748720365462e-75
1261,dMRI,sub-289555_ses-1,Homotopy,8.650744960610396e-06
1262,dMRI,sub-280941_ses-1,Homophily,4.134092139625459e-157
1263,dMRI,sub-280941_ses-1,Homotopy,9.05079982487345e-05
1264,dMRI,sub-894673_ses-1,Homophily,4.9759252289895185e-231
1265,dMRI,sub-894673_ses-1,Homotopy,0.00012899859892295793
1266,dMRI,sub-680250_ses-1,Homophily,9.071865152309339e-61
1267,dMRI,sub-680250_ses-1,Homotopy,3.397420485715655e-06
1268,dMRI,sub-136631_ses-1,Homophily,4.84370402894745e-117
1269,dMRI,sub-136631_ses-1,Homotopy,1.307751610985371e-06
1270,dMRI,sub-668361_ses-1,Homophily,8.966132871670057e-79
1271,dMRI,sub-668361_ses-1,Homotopy,5.423057080161339e-07
1272,dMRI,sub-572045_ses-1,Homophily,4.893388755828485e-121
1273,dMRI,sub-572045_ses-1,Homotopy,5.095386056247952e-06
1274,dMRI,sub-361941_ses-1,Homophily,1.2849132122235277e-127
1275,dMRI,sub-361941_ses-1,Homotopy,0.0021282625466492967
1276,dMRI,sub-715950_ses-1,Homophily,6.985967444041905e-188
1277,dMRI,sub-715950_ses-1,Homotopy,0.00035101737380454875
1278,dMRI,sub-177140_ses-1,Homophily,1.6861692530728984e-193
1279,dMRI,sub-177140_ses-1,Homotopy,1.679780864527971e-05
1280,dMRI,sub-173536_ses-1,Homophily,2.4462366324670157e-144
1281,dMRI,sub-173536_ses-1,Homotopy,3.5577337161882083e-06
1282,dMRI,sub-107422_ses-1,Homophily,2.170081700367965e-159
1283,dMRI,sub-107422_ses-1,Homotopy,5.113610832328442e-05
1284,dMRI,sub-568963_ses-1,Homophily,1.9398238501137336e-220
1285,dMRI,sub-568963_ses-1,Homotopy,0.013462262350009555
1286,dMRI,sub-211114_ses-1,Homophily,6.694441837009589e-123
1287,dMRI,sub-211114_ses-1,Homotopy,2.2264469287300574e-05
1288,dMRI,sub-673455_ses-1,Homophily,1.2934753761451833e-121
1289,dMRI,sub-673455_ses-1,Homotopy,1.3596136238690318e-07
1290,dMRI,sub-209127_ses-1,Homophily,1.2319688798804175e-84
1291,dMRI,sub-209127_ses-1,Homotopy,3.5795691069095325e-06
1292,dMRI,sub-694362_ses-1,Homophily,2.3459605259801913e-134
1293,dMRI,sub-694362_ses-1,Homotopy,4.247067348958823e-07
1294,dMRI,sub-177241_ses-1,Homophily,6.938061127756312e-80
1295,dMRI,sub-177241_ses-1,Homotopy,1.4908128538492188e-06
1296,dMRI,sub-126628_ses-1,Homophily,2.6408538525524736e-117
1297,dMRI,sub-126628_ses-1,Homotopy,5.3981375794552246e-05
1298,dMRI,sub-671855_ses-1,Homophily,9.071326847584657e-133
1299,dMRI,sub-671855_ses-1,Homotopy,8.20101814683365e-06
1300,dMRI,sub-250932_ses-1,Homophily,3.424562861034205e-48
1301,dMRI,sub-250932_ses-1,Homotopy,2.3819477057696867e-06
1302,dMRI,sub-199150_ses-1,Homophily,6.448289119693427e-128
1303,dMRI,sub-199150_ses-1,Homotopy,2.4514633273377364e-05
1304,dMRI,sub-578057_ses-1,Homophily,1.0116138684358177e-99
1305,dMRI,sub-578057_ses-1,Homotopy,3.292401428476968e-08
1306,dMRI,sub-818859_ses-1,Homophily,5.0793772276931345e-124
1307,dMRI,sub-818859_ses-1,Homotopy,1.5220822779775531e-05
1308,dMRI,sub-161327_ses-1,Homophily,1.0530587769986402e-165
1309,dMRI,sub-161327_ses-1,Homotopy,3.635212695414552e-07
1310,dMRI,sub-304727_ses-1,Homophily,3.016512302729891e-128
1311,dMRI,sub-304727_ses-1,Homotopy,0.0002770737004286112
1312,dMRI,sub-421226_ses-1,Homophily,3.8682972289062664e-123
1313,dMRI,sub-421226_ses-1,Homotopy,6.620096845663412e-06
1314,dMRI,sub-512835_ses-1,Homophily,1.0962857802436503e-109
1315,dMRI,sub-512835_ses-1,Homotopy,6.173439603570514e-07
1316,dMRI,sub-153126_ses-1,Homophily,1.683138252924056e-97
1317,dMRI,sub-153126_ses-1,Homotopy,1.2457005519898901e-06
1318,dMRI,sub-654350_ses-1,Homophily,7.364423024121289e-144
1319,dMRI,sub-654350_ses-1,Homotopy,0.0007545291161964244
1320,dMRI,sub-175338_ses-1,Homophily,2.3089454432893276e-128
1321,dMRI,sub-175338_ses-1,Homotopy,1.5380246902417774e-11
1322,dMRI,sub-214726_ses-1,Homophily,7.562586373502464e-107
1323,dMRI,sub-214726_ses-1,Homotopy,5.008527974212929e-06
1324,dMRI,sub-748662_ses-1,Homophily,3.0001353320100217e-72
1325,dMRI,sub-748662_ses-1,Homotopy,1.0353518186498351e-08
1326,dMRI,sub-320826_ses-1,Homophily,1.2769699785575858e-133
1327,dMRI,sub-320826_ses-1,Homotopy,1.7083956138408398e-06
1328,dMRI,sub-899885_ses-1,Homophily,3.8584745020251683e-126
1329,dMRI,sub-899885_ses-1,Homotopy,4.618370118659407e-07
1330,dMRI,sub-156536_ses-1,Homophily,3.44227352230678e-152
1331,dMRI,sub-156536_ses-1,Homotopy,5.404525128001766e-05
1332,dMRI,sub-204622_ses-1,Homophily,1.1495557462673155e-184
1333,dMRI,sub-204622_ses-1,Homotopy,0.002509988182686779
1334,dMRI,sub-164131_ses-1,Homophily,8.909315386330542e-128
1335,dMRI,sub-164131_ses-1,Homotopy,3.055917132847133e-06
1336,dMRI,sub-165941_ses-1,Homophily,1.572682314193892e-179
1337,dMRI,sub-165941_ses-1,Homotopy,0.00020579017737474043
1338,dMRI,sub-927359_ses-1,Homophily,1.1963434770731048e-181
1339,dMRI,sub-927359_ses-1,Homotopy,6.966791335618105e-05
1340,dMRI,sub-197550_ses-1,Homophily,4.969893819068098e-144
1341,dMRI,sub-197550_ses-1,Homotopy,9.97465570129078e-05
1342,dMRI,sub-346137_ses-1,Homophily,2.0294602964089084e-139
1343,dMRI,sub-346137_ses-1,Homotopy,5.582923332927444e-06
1344,dMRI,sub-151324_ses-1,Homophily,6.153196214822156e-190
1345,dMRI,sub-151324_ses-1,Homotopy,0.0004415756626743931
1346,dMRI,sub-190031_ses-1,Homophily,1.4009105752806104e-89
1347,dMRI,sub-190031_ses-1,Homotopy,4.1838850252320185e-06
1348,dMRI,sub-158843_ses-1,Homophily,3.3479525825433667e-162
1349,dMRI,sub-158843_ses-1,Homotopy,0.00025688305595939615
1350,dMRI,sub-321323_ses-1,Homophily,1.3259965979479868e-157
1351,dMRI,sub-321323_ses-1,Homotopy,9.365221870339102e-06
1352,dMRI,sub-492754_ses-1,Homophily,3.584263155149301e-83
1353,dMRI,sub-492754_ses-1,Homotopy,1.74583983693082e-07
1354,dMRI,sub-382242_ses-1,Homophily,2.4178962594394294e-162
1355,dMRI,sub-382242_ses-1,Homotopy,1.9661182818751068e-05
1356,dMRI,sub-983773_ses-1,Homophily,1.7389601363172372e-100
1357,dMRI,sub-983773_ses-1,Homotopy,3.0705639911836144e-05
1358,dMRI,sub-121618_ses-1,Homophily,1.715639462039629e-124
1359,dMRI,sub-121618_ses-1,Homotopy,7.016212973713767e-06
1360,dMRI,sub-304020_ses-1,Homophily,6.442383549205519e-146
1361,dMRI,sub-304020_ses-1,Homotopy,9.118527621651742e-06
1362,dMRI,sub-129937_ses-1,Homophily,1.5429477489675314e-87
1363,dMRI,sub-129937_ses-1,Homotopy,1.1543003278513099e-07
1364,dMRI,sub-108323_ses-1,Homophily,9.576772319915267e-62
1365,dMRI,sub-108323_ses-1,Homotopy,2.5624062550138934e-08
1366,dMRI,sub-633847_ses-1,Homophily,1.7186521745124132e-130
1367,dMRI,sub-633847_ses-1,Homotopy,9.952201465196443e-08
1368,dMRI,sub-108222_ses-1,Homophily,1.4911175290243106e-126
1369,dMRI,sub-108222_ses-1,Homotopy,9.569990282377624e-06
1370,dMRI,sub-826353_ses-1,Homophily,2.1217785878433052e-99
1371,dMRI,sub-826353_ses-1,Homotopy,1.5168019953962036e-07
1372,dMRI,sub-902242_ses-1,Homophily,4.5011388553850547e-107
1373,dMRI,sub-902242_ses-1,Homotopy,1.650138965803029e-08
1374,dMRI,sub-590047_ses-1,Homophily,3.3557186170337897e-144
1375,dMRI,sub-590047_ses-1,Homotopy,2.5154160712737183e-07
1376,dMRI,sub-210617_ses-1,Homophily,3.8880010146143347e-97
1377,dMRI,sub-210617_ses-1,Homotopy,1.5486156366671416e-06
1378,dMRI,sub-168139_ses-1,Homophily,1.2165602871525678e-156
1379,dMRI,sub-168139_ses-1,Homotopy,2.1846820343332815e-07
1380,dMRI,sub-146533_ses-1,Homophily,3.2893200585599255e-145
1381,dMRI,sub-146533_ses-1,Homotopy,8.05083858937921e-05
1382,dMRI,sub-702133_ses-1,Homophily,6.216901631211995e-187
1383,dMRI,sub-702133_ses-1,Homotopy,0.0006814975412012639
1384,dMRI,sub-118124_ses-1,Homophily,5.04621892216737e-96
1385,dMRI,sub-118124_ses-1,Homotopy,3.0627552970452265e-09
1386,dMRI,sub-130013_ses-1,Homophily,1.2128427111452946e-157
1387,dMRI,sub-130013_ses-1,Homotopy,0.00030193271033567855
1388,dMRI,sub-549757_ses-1,Homophily,4.6589193949575045e-171
1389,dMRI,sub-549757_ses-1,Homotopy,1.450592219905728e-06
1390,dMRI,sub-238033_ses-1,Homophily,1.8050361108587664e-135
1391,dMRI,sub-238033_ses-1,Homotopy,4.9115584956499505e-05
1392,dMRI,sub-130417_ses-1,Homophily,3.4097571687981004e-113
1393,dMRI,sub-130417_ses-1,Homotopy,1.893359793255946e-07
1394,dMRI,sub-635245_ses-1,Homophily,8.871121366283239e-90
1395,dMRI,sub-635245_ses-1,Homotopy,9.018704097784472e-06
1396,dMRI,sub-151526_ses-1,Homophily,1.7331028662390523e-85
1397,dMRI,sub-151526_ses-1,Homotopy,2.5660463553197595e-05
1398,dMRI,sub-139233_ses-1,Homophily,6.355623992240385e-219
1399,dMRI,sub-139233_ses-1,Homotopy,0.0005901019898776972
1400,dMRI,sub-693764_ses-1,Homophily,7.443976800434761e-97
1401,dMRI,sub-693764_ses-1,Homotopy,2.8061437620927697e-05
1402,dMRI,sub-589567_ses-1,Homophily,6.2907761198200415e-121
1403,dMRI,sub-589567_ses-1,Homotopy,3.244508770428734e-05
1404,dMRI,sub-995174_ses-1,Homophily,6.652626575353149e-136
1405,dMRI,sub-995174_ses-1,Homotopy,4.631522212369912e-06
1406,dMRI,sub-146937_ses-1,Homophily,9.54322374729293e-113
1407,dMRI,sub-146937_ses-1,Homotopy,6.441949885008443e-07
1408,dMRI,sub-152831_ses-1,Homophily,6.749729424999159e-152
1409,dMRI,sub-152831_ses-1,Homotopy,3.740317839715805e-05
1410,dMRI,sub-115320_ses-1,Homophily,4.041027941719651e-111
1411,dMRI,sub-115320_ses-1,Homotopy,1.9990073254458235e-05
1412,dMRI,sub-969476_ses-1,Homophily,4.0081731909227084e-104
1413,dMRI,sub-969476_ses-1,Homotopy,2.11463200705383e-05
1414,dMRI,sub-132017_ses-1,Homophily,4.058146732336574e-105
1415,dMRI,sub-132017_ses-1,Homotopy,6.954688280494142e-08
1416,dMRI,sub-664757_ses-1,Homophily,2.0983066609924063e-163
1417,dMRI,sub-664757_ses-1,Homotopy,0.0001191353290761873
1418,dMRI,sub-213421_ses-1,Homophily,1.142852724366855e-177
1419,dMRI,sub-213421_ses-1,Homotopy,0.00014335104803361162
1420,dMRI,sub-475855_ses-1,Homophily,1.136883009829494e-142
1421,dMRI,sub-475855_ses-1,Homotopy,1.3280595900814597e-05
1422,dMRI,sub-143830_ses-1,Homophily,1.0463986390526308e-138
1423,dMRI,sub-143830_ses-1,Homotopy,0.0009315751764584965
1424,dMRI,sub-120515_ses-1,Homophily,2.3205329372964956e-113
1425,dMRI,sub-120515_ses-1,Homotopy,1.4088785496882817e-08
1426,dMRI,sub-952863_ses-1,Homophily,1.9205882742870984e-41
1427,dMRI,sub-952863_ses-1,Homotopy,4.487759121935456e-10
1428,dMRI,sub-239944_ses-1,Homophily,1.391026252069578e-115
1429,dMRI,sub-239944_ses-1,Homotopy,9.951486553097174e-07
1430,dMRI,sub-144125_ses-1,Homophily,1.1683496882008842e-149
1431,dMRI,sub-144125_ses-1,Homotopy,7.950699442390236e-05
1432,dMRI,sub-104012_ses-1,Homophily,3.5934368099637e-98
1433,dMRI,sub-104012_ses-1,Homotopy,1.0093421221240437e-07
1434,dMRI,sub-932554_ses-1,Homophily,4.412770849935191e-115
1435,dMRI,sub-932554_ses-1,Homotopy,6.7792712474554615e-06
1436,dMRI,sub-529953_ses-1,Homophily,1.3431227482229481e-163
1437,dMRI,sub-529953_ses-1,Homotopy,1.1759274640675789e-05
1438,dMRI,sub-727553_ses-1,Homophily,1.9041274501045803e-173
1439,dMRI,sub-727553_ses-1,Homotopy,6.476517470100305e-05
1440,dMRI,sub-133019_ses-1,Homophily,7.16961504969176e-85
1441,dMRI,sub-133019_ses-1,Homotopy,3.493994231396192e-08
1442,dMRI,sub-286347_ses-1,Homophily,1.1843158360420062e-101
1443,dMRI,sub-286347_ses-1,Homotopy,2.0480818033904914e-07
1444,dMRI,sub-749361_ses-1,Homophily,4.174614990439618e-168
1445,dMRI,sub-749361_ses-1,Homotopy,3.195055867137284e-05
1446,dMRI,sub-727654_ses-1,Homophily,2.6772081555661097e-107
1447,dMRI,sub-727654_ses-1,Homotopy,4.4758160422022167e-07
1448,dMRI,sub-352132_ses-1,Homophily,1.1704391943944893e-95
1449,dMRI,sub-352132_ses-1,Homotopy,6.005799936953649e-07
1450,dMRI,sub-701535_ses-1,Homophily,2.575540610498404e-122
1451,dMRI,sub-701535_ses-1,Homotopy,9.692098524860991e-05
1452,dMRI,sub-322224_ses-1,Homophily,3.007210092740833e-81
1453,dMRI,sub-322224_ses-1,Homotopy,3.451724789823944e-09
1454,dMRI,sub-157437_ses-1,Homophily,1.2051246651295876e-144
1455,dMRI,sub-157437_ses-1,Homotopy,1.0915486563479706e-06
1456,dMRI,sub-195950_ses-1,Homophily,1.0425774640230855e-187
1457,dMRI,sub-195950_ses-1,Homotopy,0.00037735713267935073
1458,dMRI,sub-192136_ses-1,Homophily,6.14923716178866e-168
1459,dMRI,sub-192136_ses-1,Homotopy,0.0004344766355250958
1460,dMRI,sub-814548_ses-1,Homophily,2.468924612118369e-151
1461,dMRI,sub-814548_ses-1,Homotopy,0.00020965414399909247
1462,dMRI,sub-376247_ses-1,Homophily,8.343618247068641e-75
1463,dMRI,sub-376247_ses-1,Homotopy,6.133508112391548e-08
1464,dMRI,sub-274542_ses-1,Homophily,8.682370024407059e-173
1465,dMRI,sub-274542_ses-1,Homotopy,0.008622686737781885
1466,dMRI,sub-128935_ses-1,Homophily,6.486560559870903e-108
1467,dMRI,sub-128935_ses-1,Homotopy,6.959548255275591e-07
1468,dMRI,sub-346945_ses-1,Homophily,1.9409285059905914e-131
1469,dMRI,sub-346945_ses-1,Homotopy,1.7361744644592396e-06
1470,dMRI,sub-877269_ses-1,Homophily,2.973049553543045e-158
1471,dMRI,sub-877269_ses-1,Homotopy,2.2464276298203014e-06
1472,dMRI,sub-571144_ses-1,Homophily,4.38606755823894e-152
1473,dMRI,sub-571144_ses-1,Homotopy,5.751641428211052e-05
1474,dMRI,sub-155635_ses-1,Homophily,3.450981730287916e-159
1475,dMRI,sub-155635_ses-1,Homotopy,1.4367849727161596e-05
1476,dMRI,sub-139637_ses-1,Homophily,4.328272020002835e-113
1477,dMRI,sub-139637_ses-1,Homotopy,2.2604649420270783e-05
1478,dMRI,sub-191841_ses-1,Homophily,1.85039833364718e-85
1479,dMRI,sub-191841_ses-1,Homotopy,2.219410985992731e-09
1480,dMRI,sub-779370_ses-1,Homophily,7.224421928997464e-116
1481,dMRI,sub-779370_ses-1,Homotopy,8.642192471127282e-06
1482,dMRI,sub-419239_ses-1,Homophily,6.76721231821284e-85
1483,dMRI,sub-419239_ses-1,Homotopy,1.5093362258969004e-07
1484,dMRI,sub-506234_ses-1,Homophily,8.513001128777133e-114
1485,dMRI,sub-506234_ses-1,Homotopy,1.2755074504978153e-06
1486,dMRI,sub-161630_ses-1,Homophily,1.050641810505683e-143
1487,dMRI,sub-161630_ses-1,Homotopy,6.489622354759748e-06
1488,dMRI,sub-159239_ses-1,Homophily,2.683087694311063e-116
1489,dMRI,sub-159239_ses-1,Homotopy,1.0197897651947246e-07
1490,dMRI,sub-579665_ses-1,Homophily,1.3662063049651815e-126
1491,dMRI,sub-579665_ses-1,Homotopy,1.1893381029307051e-06
1492,dMRI,sub-137229_ses-1,Homophily,4.21811444867426e-164
1493,dMRI,sub-137229_ses-1,Homotopy,6.790145608689183e-06
1494,dMRI,sub-415837_ses-1,Homophily,4.190180675856497e-85
1495,dMRI,sub-415837_ses-1,Homotopy,1.9137018625412234e-07
1496,dMRI,sub-128127_ses-1,Homophily,4.6812051721824627e-119
1497,dMRI,sub-128127_ses-1,Homotopy,9.27874196942627e-08
1498,dMRI,sub-562446_ses-1,Homophily,1.3723848407727902e-112
1499,dMRI,sub-562446_ses-1,Homotopy,3.504219512836334e-07
1500,dMRI,sub-937160_ses-1,Homophily,2.040183178420585e-134
1501,dMRI,sub-937160_ses-1,Homotopy,5.676724242386025e-07
1502,dMRI,sub-175742_ses-1,Homophily,1.4635689307417146e-145
1503,dMRI,sub-175742_ses-1,Homotopy,6.7937294895143375e-06
1504,dMRI,sub-368753_ses-1,Homophily,1.5757320178954544e-69
1505,dMRI,sub-368753_ses-1,Homotopy,8.286980692267773e-07
1506,dMRI,sub-192843_ses-1,Homophily,1.7680207858198803e-165
1507,dMRI,sub-192843_ses-1,Homotopy,9.750954178543382e-05
1508,dMRI,sub-159946_ses-1,Homophily,4.189397569807568e-137
1509,dMRI,sub-159946_ses-1,Homotopy,0.0006379250033259878
1510,dMRI,sub-162026_ses-1,Homophily,4.2543180657596614e-138
1511,dMRI,sub-162026_ses-1,Homotopy,8.110237591689688e-05
1512,dMRI,sub-877168_ses-1,Homophily,5.996314804598523e-96
1513,dMRI,sub-877168_ses-1,Homotopy,1.951971296409069e-06
1514,dMRI,sub-185341_ses-1,Homophily,7.462951883264528e-123
1515,dMRI,sub-185341_ses-1,Homotopy,4.707178442632276e-06
1516,dMRI,sub-172433_ses-1,Homophily,1.333838660101787e-122
1517,dMRI,sub-172433_ses-1,Homotopy,1.0745382828717121e-08
1518,dMRI,sub-951457_ses-1,Homophily,4.4849871908133645e-233
1519,dMRI,sub-951457_ses-1,Homotopy,0.0008131355344660733
1520,dMRI,sub-316835_ses-1,Homophily,1.898321714936342e-186
1521,dMRI,sub-316835_ses-1,Homotopy,0.002603890746008576
1522,dMRI,sub-580751_ses-1,Homophily,5.245999525096863e-145
1523,dMRI,sub-580751_ses-1,Homotopy,1.661448245232409e-06
1524,dMRI,sub-100610_ses-1,Homophily,3.2705084398115194e-164
1525,dMRI,sub-100610_ses-1,Homotopy,1.2881097862463349e-06
1526,dMRI,sub-204521_ses-1,Homophily,2.623147826448224e-161
1527,dMRI,sub-204521_ses-1,Homotopy,4.0618443937262497e-05
1528,dMRI,sub-286650_ses-1,Homophily,1.111895849652429e-147
1529,dMRI,sub-286650_ses-1,Homotopy,5.717195392701923e-06
1530,dMRI,sub-181131_ses-1,Homophily,2.6919035380302566e-185
1531,dMRI,sub-181131_ses-1,Homotopy,1.9758388297612696e-07
1532,dMRI,sub-835657_ses-1,Homophily,3.1961005783785813e-152
1533,dMRI,sub-835657_ses-1,Homotopy,8.66361231577181e-07
1534,dMRI,sub-160123_ses-1,Homophily,5.326284659883262e-124
1535,dMRI,sub-160123_ses-1,Homotopy,6.674054526786008e-07
1536,dMRI,sub-144933_ses-1,Homophily,2.805442713631771e-124
1537,dMRI,sub-144933_ses-1,Homotopy,4.233565146963353e-06
1538,dMRI,sub-333330_ses-1,Homophily,2.7536302027919473e-134
1539,dMRI,sub-333330_ses-1,Homotopy,5.057632553201275e-06
1540,dMRI,sub-245333_ses-1,Homophily,1.5963729693827684e-136
1541,dMRI,sub-245333_ses-1,Homotopy,0.00010711069403021407
1542,dMRI,sub-219231_ses-1,Homophily,1.614115101041904e-101
1543,dMRI,sub-219231_ses-1,Homotopy,0.00011468216139776353
1544,dMRI,sub-131419_ses-1,Homophily,3.137005654815104e-147
1545,dMRI,sub-131419_ses-1,Homotopy,0.017376948624079912
1546,dMRI,sub-268850_ses-1,Homophily,4.5324331294400635e-184
1547,dMRI,sub-268850_ses-1,Homotopy,0.0006020225386514011
1548,dMRI,sub-209228_ses-1,Homophily,3.6967692673840906e-91
1549,dMRI,sub-209228_ses-1,Homotopy,2.271629811249669e-07
1550,dMRI,sub-570243_ses-1,Homophily,3.643799470015932e-164
1551,dMRI,sub-570243_ses-1,Homotopy,2.2634266876375186e-06
1552,dMRI,sub-887373_ses-1,Homophily,3.6285705786541625e-203
1553,dMRI,sub-887373_ses-1,Homotopy,0.0035810309170360944
1554,dMRI,sub-567759_ses-1,Homophily,1.068134792234542e-64
1555,dMRI,sub-567759_ses-1,Homotopy,3.7161700106613117e-09
1556,dMRI,sub-214625_ses-1,Homophily,3.232654912372969e-132
1557,dMRI,sub-214625_ses-1,Homotopy,3.4700913885898514e-07
1558,dMRI,sub-193845_ses-1,Homophily,6.298409779677492e-104
1559,dMRI,sub-193845_ses-1,Homotopy,0.00011022089114239829
1560,dMRI,sub-130619_ses-1,Homophily,1.0973546351021322e-168
1561,dMRI,sub-130619_ses-1,Homotopy,3.547022661442079e-05
1562,dMRI,sub-513130_ses-1,Homophily,1.138511131020449e-207
1563,dMRI,sub-513130_ses-1,Homotopy,0.00011514209493745075
1564,dMRI,sub-154734_ses-1,Homophily,4.83095170849821e-128
1565,dMRI,sub-154734_ses-1,Homotopy,5.378250735812406e-07
1566,dMRI,sub-223929_ses-1,Homophily,7.605322899863735e-91
1567,dMRI,sub-223929_ses-1,Homotopy,1.5672975512371533e-08
1568,dMRI,sub-638049_ses-1,Homophily,1.3517953671298256e-161
1569,dMRI,sub-638049_ses-1,Homotopy,0.0003086203573099528
1570,dMRI,sub-865363_ses-1,Homophily,1.1689198631940631e-101
1571,dMRI,sub-865363_ses-1,Homotopy,1.1345974004960716e-08
1572,dMRI,sub-540436_ses-1,Homophily,8.571174995497381e-115
1573,dMRI,sub-540436_ses-1,Homotopy,0.00010038229305185657
1574,dMRI,sub-287248_ses-1,Homophily,9.63541003012791e-165
1575,dMRI,sub-287248_ses-1,Homotopy,0.0002262432489592656
1576,dMRI,sub-654754_ses-1,Homophily,1.4846412520562485e-111
1577,dMRI,sub-654754_ses-1,Homotopy,9.879663372588027e-09
1578,dMRI,sub-180129_ses-1,Homophily,2.0585957096450966e-160
1579,dMRI,sub-180129_ses-1,Homotopy,4.0112532553708365e-06
1580,dMRI,sub-910443_ses-1,Homophily,6.112560344169418e-129
1581,dMRI,sub-910443_ses-1,Homotopy,1.2628127672881402e-05
1582,dMRI,sub-774663_ses-1,Homophily,3.9704906210516523e-144
1583,dMRI,sub-774663_ses-1,Homotopy,1.7156437868922557e-05
1584,dMRI,sub-173233_ses-1,Homophily,7.448985195016929e-87
1585,dMRI,sub-173233_ses-1,Homotopy,8.183888926619334e-08
1586,dMRI,sub-495255_ses-1,Homophily,6.304279346989887e-150
1587,dMRI,sub-495255_ses-1,Homotopy,3.901955630252131e-06
1588,dMRI,sub-800941_ses-1,Homophily,3.9242616657147046e-111
