delta,m,fraction_correct,all_correct
0.9595959595959597,210.0,1.0,1.0
0.9696969696969697,210.0,1.0,1.0
0.9797979797979799,210.0,1.0,1.0
0.98989898989899,210.0,1.0,1.0
1.0,210.0,1.0,1.0
0.0,220.0,0.0512,0.0
0.010101010101010102,220.0,0.0578,0.0
0.020202020202020204,220.0,0.0732,0.0
0.030303030303030304,220.0,0.1332,0.0
0.04040404040404041,220.0,0.1794,0.0
0.05050505050505051,220.0,0.2612,0.0
0.06060606060606061,220.0,0.33720000000000006,0.0
0.07070707070707072,220.0,0.4562,0.0
0.08080808080808081,220.0,0.5474,0.0
0.09090909090909091,220.0,0.6698,0.018
0.10101010101010102,220.0,0.7452000000000001,0.064
0.11111111111111112,220.0,0.8164000000000001,0.124
0.12121212121212122,220.0,0.8796000000000002,0.306
0.13131313131313133,220.0,0.9224000000000001,0.458
0.14141414141414144,220.0,0.9550000000000001,0.642
0.15151515151515152,220.0,0.9748000000000001,0.776
0.16161616161616163,220.0,0.9852000000000001,0.864
0.17171717171717174,220.0,0.9922000000000001,0.928
0.18181818181818182,220.0,0.997,0.97
0.19191919191919193,220.0,0.9992000000000001,0.992
0.20202020202020204,220.0,0.9994,0.994
0.21212121212121213,220.0,0.9997999999999999,0.998
0.22222222222222224,220.0,1.0,1.0
0.23232323232323235,220.0,1.0,1.0
0.24242424242424243,220.0,1.0,1.0
0.25252525252525254,220.0,1.0,1.0
0.26262626262626265,220.0,1.0,1.0
0.27272727272727276,220.0,1.0,1.0
0.2828282828282829,220.0,1.0,1.0
0.29292929292929293,220.0,1.0,1.0
0.30303030303030304,220.0,1.0,1.0
0.31313131313131315,220.0,1.0,1.0
0.32323232323232326,220.0,1.0,1.0
0.33333333333333337,220.0,1.0,1.0
0.3434343434343435,220.0,1.0,1.0
0.3535353535353536,220.0,1.0,1.0
0.36363636363636365,220.0,1.0,1.0
0.37373737373737376,220.0,1.0,1.0
0.38383838383838387,220.0,1.0,1.0
0.393939393939394,220.0,1.0,1.0
0.4040404040404041,220.0,1.0,1.0
0.4141414141414142,220.0,1.0,1.0
0.42424242424242425,220.0,1.0,1.0
0.43434343434343436,220.0,1.0,1.0
0.4444444444444445,220.0,1.0,1.0
0.4545454545454546,220.0,1.0,1.0
0.4646464646464647,220.0,1.0,1.0
0.4747474747474748,220.0,1.0,1.0
0.48484848484848486,220.0,1.0,1.0
0.494949494949495,220.0,1.0,1.0
0.5050505050505051,220.0,1.0,1.0
0.5151515151515152,220.0,1.0,1.0
0.5252525252525253,220.0,1.0,1.0
0.5353535353535354,220.0,1.0,1.0
0.5454545454545455,220.0,1.0,1.0
0.5555555555555556,220.0,1.0,1.0
0.5656565656565657,220.0,1.0,1.0
0.5757575757575758,220.0,1.0,1.0
0.5858585858585859,220.0,1.0,1.0
0.595959595959596,220.0,1.0,1.0
0.6060606060606061,220.0,1.0,1.0
0.6161616161616162,220.0,1.0,1.0
0.6262626262626263,220.0,1.0,1.0
0.6363636363636365,220.0,1.0,1.0
0.6464646464646465,220.0,1.0,1.0
0.6565656565656566,220.0,1.0,1.0
0.6666666666666667,220.0,1.0,1.0
0.6767676767676768,220.0,1.0,1.0
0.686868686868687,220.0,1.0,1.0
0.696969696969697,220.0,1.0,1.0
0.7070707070707072,220.0,1.0,1.0
0.7171717171717172,220.0,1.0,1.0
0.7272727272727273,220.0,1.0,1.0
0.7373737373737375,220.0,1.0,1.0
0.7474747474747475,220.0,1.0,1.0
0.7575757575757577,220.0,1.0,1.0
0.7676767676767677,220.0,1.0,1.0
0.7777777777777778,220.0,1.0,1.0
0.787878787878788,220.0,1.0,1.0
0.797979797979798,220.0,1.0,1.0
0.8080808080808082,220.0,1.0,1.0
0.8181818181818182,220.0,1.0,1.0
0.8282828282828284,220.0,1.0,1.0
0.8383838383838385,220.0,1.0,1.0
0.8484848484848485,220.0,1.0,1.0
0.8585858585858587,220.0,1.0,1.0
0.8686868686868687,220.0,1.0,1.0
0.8787878787878789,220.0,1.0,1.0
0.888888888888889,220.0,1.0,1.0
0.8989898989898991,220.0,1.0,1.0
0.9090909090909092,220.0,1.0,1.0
0.9191919191919192,220.0,1.0,1.0
0.9292929292929294,220.0,1.0,1.0
0.9393939393939394,220.0,1.0,1.0
0.9494949494949496,220.0,1.0,1.0
0.9595959595959597,220.0,1.0,1.0
0.9696969696969697,220.0,1.0,1.0
0.9797979797979799,220.0,1.0,1.0
0.98989898989899,220.0,1.0,1.0
1.0,220.0,1.0,1.0
0.0,230.0,0.0486,0.0
0.010101010101010102,230.0,0.053200000000000004,0.0
0.020202020202020204,230.0,0.08480000000000001,0.0
0.030303030303030304,230.0,0.1238,0.0
0.04040404040404041,230.0,0.1922,0.0
0.05050505050505051,230.0,0.26120000000000004,0.0
0.06060606060606061,230.0,0.3638,0.0
0.07070707070707072,230.0,0.4634,0.0
0.08080808080808081,230.0,0.5671999999999999,0.004
0.09090909090909091,230.0,0.6681999999999999,0.014
0.10101010101010102,230.0,0.762,0.086
0.11111111111111112,230.0,0.8358,0.166
0.12121212121212122,230.0,0.889,0.336
0.13131313131313133,230.0,0.9352,0.496
0.14141414141414144,230.0,0.9592,0.646
0.15151515151515152,230.0,0.9813999999999999,0.83
0.16161616161616163,230.0,0.991,0.912
0.17171717171717174,230.0,0.9957999999999999,0.958
0.18181818181818182,230.0,0.9984000000000001,0.984
0.19191919191919193,230.0,0.9982000000000001,0.984
0.20202020202020204,230.0,0.9994000000000001,0.994
0.21212121212121213,230.0,0.9996,0.996
0.22222222222222224,230.0,1.0,1.0
0.23232323232323235,230.0,1.0,1.0
0.24242424242424243,230.0,1.0,1.0
0.25252525252525254,230.0,1.0,1.0
0.26262626262626265,230.0,1.0,1.0
0.27272727272727276,230.0,1.0,1.0
0.2828282828282829,230.0,1.0,1.0
0.29292929292929293,230.0,1.0,1.0
0.30303030303030304,230.0,1.0,1.0
0.31313131313131315,230.0,1.0,1.0
0.32323232323232326,230.0,1.0,1.0
0.33333333333333337,230.0,1.0,1.0
0.3434343434343435,230.0,1.0,1.0
0.3535353535353536,230.0,1.0,1.0
0.36363636363636365,230.0,1.0,1.0
0.37373737373737376,230.0,1.0,1.0
0.38383838383838387,230.0,1.0,1.0
0.393939393939394,230.0,1.0,1.0
0.4040404040404041,230.0,1.0,1.0
0.4141414141414142,230.0,1.0,1.0
0.42424242424242425,230.0,1.0,1.0
0.43434343434343436,230.0,1.0,1.0
0.4444444444444445,230.0,1.0,1.0
0.4545454545454546,230.0,1.0,1.0
0.4646464646464647,230.0,1.0,1.0
0.4747474747474748,230.0,1.0,1.0
0.48484848484848486,230.0,1.0,1.0
0.494949494949495,230.0,1.0,1.0
0.5050505050505051,230.0,1.0,1.0
0.5151515151515152,230.0,1.0,1.0
0.5252525252525253,230.0,1.0,1.0
0.5353535353535354,230.0,1.0,1.0
0.5454545454545455,230.0,1.0,1.0
0.5555555555555556,230.0,1.0,1.0
0.5656565656565657,230.0,1.0,1.0
0.5757575757575758,230.0,1.0,1.0
0.5858585858585859,230.0,1.0,1.0
0.595959595959596,230.0,1.0,1.0
0.6060606060606061,230.0,1.0,1.0
0.6161616161616162,230.0,1.0,1.0
0.6262626262626263,230.0,1.0,1.0
0.6363636363636365,230.0,1.0,1.0
0.6464646464646465,230.0,1.0,1.0
0.6565656565656566,230.0,1.0,1.0
0.6666666666666667,230.0,1.0,1.0
0.6767676767676768,230.0,1.0,1.0
0.686868686868687,230.0,1.0,1.0
0.696969696969697,230.0,1.0,1.0
0.7070707070707072,230.0,1.0,1.0
0.7171717171717172,230.0,1.0,1.0
0.7272727272727273,230.0,1.0,1.0
0.7373737373737375,230.0,1.0,1.0
0.7474747474747475,230.0,1.0,1.0
0.7575757575757577,230.0,1.0,1.0
0.7676767676767677,230.0,1.0,1.0
0.7777777777777778,230.0,1.0,1.0
0.787878787878788,230.0,1.0,1.0
0.797979797979798,230.0,1.0,1.0
0.8080808080808082,230.0,1.0,1.0
0.8181818181818182,230.0,1.0,1.0
0.8282828282828284,230.0,1.0,1.0
0.8383838383838385,230.0,1.0,1.0
0.8484848484848485,230.0,1.0,1.0
0.8585858585858587,230.0,1.0,1.0
0.8686868686868687,230.0,1.0,1.0
0.8787878787878789,230.0,1.0,1.0
0.888888888888889,230.0,1.0,1.0
0.8989898989898991,230.0,1.0,1.0
0.9090909090909092,230.0,1.0,1.0
0.9191919191919192,230.0,1.0,1.0
0.9292929292929294,230.0,1.0,1.0
0.9393939393939394,230.0,1.0,1.0
0.9494949494949496,230.0,1.0,1.0
0.9595959595959597,230.0,1.0,1.0
0.9696969696969697,230.0,1.0,1.0
0.9797979797979799,230.0,1.0,1.0
0.98989898989899,230.0,1.0,1.0
1.0,230.0,1.0,1.0
0.0,240.0,0.047200000000000006,0.0
0.010101010101010102,240.0,0.0572,0.0
0.020202020202020204,240.0,0.085,0.0
0.030303030303030304,240.0,0.1288,0.0
0.04040404040404041,240.0,0.188,0.0
0.05050505050505051,240.0,0.28220000000000006,0.0
0.06060606060606061,240.0,0.36060000000000003,0.0
0.07070707070707072,240.0,0.4734,0.0
0.08080808080808081,240.0,0.5906,0.004
0.09090909090909091,240.0,0.6898,0.018
0.10101010101010102,240.0,0.7754000000000001,0.054
0.11111111111111112,240.0,0.8542000000000001,0.186
0.12121212121212122,240.0,0.9094000000000001,0.384
0.13131313131313133,240.0,0.9428000000000001,0.57
0.14141414141414144,240.0,0.9646,0.692
0.15151515151515152,240.0,0.9782000000000001,0.794
0.16161616161616163,240.0,0.9924,0.924
0.17171717171717174,240.0,0.9974,0.974
0.18181818181818182,240.0,0.9984,0.984
0.19191919191919193,240.0,0.9996,0.996
0.20202020202020204,240.0,0.9994000000000001,0.994
0.21212121212121213,240.0,1.0,1.0
0.22222222222222224,240.0,1.0,1.0
0.23232323232323235,240.0,1.0,1.0
0.24242424242424243,240.0,1.0,1.0
0.25252525252525254,240.0,1.0,1.0
0.26262626262626265,240.0,1.0,1.0
0.27272727272727276,240.0,1.0,1.0
0.2828282828282829,240.0,1.0,1.0
0.29292929292929293,240.0,1.0,1.0
0.30303030303030304,240.0,1.0,1.0
0.31313131313131315,240.0,1.0,1.0
0.32323232323232326,240.0,1.0,1.0
0.33333333333333337,240.0,1.0,1.0
0.3434343434343435,240.0,1.0,1.0
0.3535353535353536,240.0,1.0,1.0
0.36363636363636365,240.0,1.0,1.0
0.37373737373737376,240.0,1.0,1.0
0.38383838383838387,240.0,1.0,1.0
0.393939393939394,240.0,1.0,1.0
0.4040404040404041,240.0,1.0,1.0
0.4141414141414142,240.0,1.0,1.0
0.42424242424242425,240.0,1.0,1.0
0.43434343434343436,240.0,1.0,1.0
0.4444444444444445,240.0,1.0,1.0
0.4545454545454546,240.0,1.0,1.0
0.4646464646464647,240.0,1.0,1.0
0.4747474747474748,240.0,1.0,1.0
0.48484848484848486,240.0,1.0,1.0
0.494949494949495,240.0,1.0,1.0
0.5050505050505051,240.0,1.0,1.0
0.5151515151515152,240.0,1.0,1.0
0.5252525252525253,240.0,1.0,1.0
0.5353535353535354,240.0,1.0,1.0
0.5454545454545455,240.0,1.0,1.0
0.5555555555555556,240.0,1.0,1.0
0.5656565656565657,240.0,1.0,1.0
0.5757575757575758,240.0,1.0,1.0
0.5858585858585859,240.0,1.0,1.0
0.595959595959596,240.0,1.0,1.0
0.6060606060606061,240.0,1.0,1.0
0.6161616161616162,240.0,1.0,1.0
0.6262626262626263,240.0,1.0,1.0
0.6363636363636365,240.0,1.0,1.0
0.6464646464646465,240.0,1.0,1.0
0.6565656565656566,240.0,1.0,1.0
0.6666666666666667,240.0,1.0,1.0
0.6767676767676768,240.0,1.0,1.0
0.686868686868687,240.0,1.0,1.0
0.696969696969697,240.0,1.0,1.0
0.7070707070707072,240.0,1.0,1.0
0.7171717171717172,240.0,1.0,1.0
0.7272727272727273,240.0,1.0,1.0
0.7373737373737375,240.0,1.0,1.0
0.7474747474747475,240.0,1.0,1.0
0.7575757575757577,240.0,1.0,1.0
0.7676767676767677,240.0,1.0,1.0
0.7777777777777778,240.0,1.0,1.0
0.787878787878788,240.0,1.0,1.0
0.797979797979798,240.0,1.0,1.0
0.8080808080808082,240.0,1.0,1.0
0.8181818181818182,240.0,1.0,1.0
0.8282828282828284,240.0,1.0,1.0
0.8383838383838385,240.0,1.0,1.0
0.8484848484848485,240.0,1.0,1.0
0.8585858585858587,240.0,1.0,1.0
0.8686868686868687,240.0,1.0,1.0
0.8787878787878789,240.0,1.0,1.0
0.888888888888889,240.0,1.0,1.0
0.8989898989898991,240.0,1.0,1.0
0.9090909090909092,240.0,1.0,1.0
0.9191919191919192,240.0,1.0,1.0
0.9292929292929294,240.0,1.0,1.0
0.9393939393939394,240.0,1.0,1.0
0.9494949494949496,240.0,1.0,1.0
0.9595959595959597,240.0,1.0,1.0
0.9696969696969697,240.0,1.0,1.0
0.9797979797979799,240.0,1.0,1.0
0.98989898989899,240.0,1.0,1.0
1.0,240.0,1.0,1.0
0.0,250.0,0.053599999999999995,0.0
0.010101010101010102,250.0,0.05619999999999999,0.0
0.020202020202020204,250.0,0.08020000000000001,0.0
0.030303030303030304,250.0,0.1346,0.0
0.04040404040404041,250.0,0.19840000000000002,0.0
0.05050505050505051,250.0,0.2854,0.0
0.06060606060606061,250.0,0.39,0.0
0.07070707070707072,250.0,0.4962,0.002
0.08080808080808081,250.0,0.5972000000000001,0.002
0.09090909090909091,250.0,0.712,0.034
0.10101010101010102,250.0,0.8066000000000001,0.104
0.11111111111111112,250.0,0.8680000000000001,0.24
0.12121212121212122,250.0,0.9152,0.422
0.13131313131313133,250.0,0.9484000000000001,0.59
0.14141414141414144,250.0,0.9704,0.74
0.15151515151515152,250.0,0.9884000000000001,0.89
0.16161616161616163,250.0,0.9946,0.946
0.17171717171717174,250.0,0.997,0.97
0.18181818181818182,250.0,0.9992000000000001,0.992
0.19191919191919193,250.0,0.9994000000000001,0.994
0.20202020202020204,250.0,0.9997999999999999,0.998
0.21212121212121213,250.0,1.0,1.0
0.22222222222222224,250.0,0.9997999999999999,0.998
0.23232323232323235,250.0,1.0,1.0
0.24242424242424243,250.0,1.0,1.0
0.25252525252525254,250.0,1.0,1.0
0.26262626262626265,250.0,1.0,1.0
0.27272727272727276,250.0,1.0,1.0
0.2828282828282829,250.0,1.0,1.0
0.29292929292929293,250.0,1.0,1.0
0.30303030303030304,250.0,1.0,1.0
0.31313131313131315,250.0,1.0,1.0
0.32323232323232326,250.0,1.0,1.0
0.33333333333333337,250.0,1.0,1.0
0.3434343434343435,250.0,1.0,1.0
0.3535353535353536,250.0,1.0,1.0
0.36363636363636365,250.0,1.0,1.0
0.37373737373737376,250.0,1.0,1.0
0.38383838383838387,250.0,1.0,1.0
0.393939393939394,250.0,1.0,1.0
0.4040404040404041,250.0,1.0,1.0
0.4141414141414142,250.0,1.0,1.0
0.42424242424242425,250.0,1.0,1.0
0.43434343434343436,250.0,1.0,1.0
0.4444444444444445,250.0,1.0,1.0
0.4545454545454546,250.0,1.0,1.0
0.4646464646464647,250.0,1.0,1.0
0.4747474747474748,250.0,1.0,1.0
0.48484848484848486,250.0,1.0,1.0
0.494949494949495,250.0,1.0,1.0
0.5050505050505051,250.0,1.0,1.0
0.5151515151515152,250.0,1.0,1.0
0.5252525252525253,250.0,1.0,1.0
0.5353535353535354,250.0,1.0,1.0
0.5454545454545455,250.0,1.0,1.0
0.5555555555555556,250.0,1.0,1.0
0.5656565656565657,250.0,1.0,1.0
0.5757575757575758,250.0,1.0,1.0
0.5858585858585859,250.0,1.0,1.0
0.595959595959596,250.0,1.0,1.0
0.6060606060606061,250.0,1.0,1.0
0.6161616161616162,250.0,1.0,1.0
0.6262626262626263,250.0,1.0,1.0
0.6363636363636365,250.0,1.0,1.0
0.6464646464646465,250.0,1.0,1.0
0.6565656565656566,250.0,1.0,1.0
0.6666666666666667,250.0,1.0,1.0
0.6767676767676768,250.0,1.0,1.0
0.686868686868687,250.0,1.0,1.0
0.696969696969697,250.0,1.0,1.0
0.7070707070707072,250.0,1.0,1.0
0.7171717171717172,250.0,1.0,1.0
0.7272727272727273,250.0,1.0,1.0
0.7373737373737375,250.0,1.0,1.0
0.7474747474747475,250.0,1.0,1.0
0.7575757575757577,250.0,1.0,1.0
0.7676767676767677,250.0,1.0,1.0
0.7777777777777778,250.0,1.0,1.0
0.787878787878788,250.0,1.0,1.0
0.797979797979798,250.0,1.0,1.0
0.8080808080808082,250.0,1.0,1.0
0.8181818181818182,250.0,1.0,1.0
0.8282828282828284,250.0,1.0,1.0
0.8383838383838385,250.0,1.0,1.0
0.8484848484848485,250.0,1.0,1.0
0.8585858585858587,250.0,1.0,1.0
0.8686868686868687,250.0,1.0,1.0
0.8787878787878789,250.0,1.0,1.0
0.888888888888889,250.0,1.0,1.0
0.8989898989898991,250.0,1.0,1.0
0.9090909090909092,250.0,1.0,1.0
0.9191919191919192,250.0,1.0,1.0
0.9292929292929294,250.0,1.0,1.0
0.9393939393939394,250.0,1.0,1.0
0.9494949494949496,250.0,1.0,1.0
0.9595959595959597,250.0,1.0,1.0
0.9696969696969697,250.0,1.0,1.0
0.9797979797979799,250.0,1.0,1.0
0.98989898989899,250.0,1.0,1.0
1.0,250.0,1.0,1.0
0.0,260.0,0.05240000000000001,0.0
0.010101010101010102,260.0,0.056799999999999996,0.0
0.020202020202020204,260.0,0.0842,0.0
0.030303030303030304,260.0,0.13560000000000003,0.0
0.04040404040404041,260.0,0.20980000000000001,0.0
0.05050505050505051,260.0,0.28980000000000006,0.0
0.06060606060606061,260.0,0.3952,0.002
0.07070707070707072,260.0,0.5247999999999999,0.0
0.08080808080808081,260.0,0.6394000000000001,0.014
0.09090909090909091,260.0,0.7336,0.046
0.10101010101010102,260.0,0.8192,0.17
0.11111111111111112,260.0,0.8776,0.286
0.12121212121212122,260.0,0.9248000000000001,0.48
0.13131313131313133,260.0,0.9572,0.648
0.14141414141414144,260.0,0.9772000000000001,0.8
0.15151515151515152,260.0,0.9888000000000001,0.892
0.16161616161616163,260.0,0.9952000000000001,0.954
0.17171717171717174,260.0,0.998,0.98
0.18181818181818182,260.0,0.9994000000000001,0.994
0.19191919191919193,260.0,1.0,1.0
0.20202020202020204,260.0,0.9997999999999999,0.998
0.21212121212121213,260.0,1.0,1.0
0.22222222222222224,260.0,1.0,1.0
0.23232323232323235,260.0,1.0,1.0
0.24242424242424243,260.0,1.0,1.0
0.25252525252525254,260.0,1.0,1.0
0.26262626262626265,260.0,1.0,1.0
0.27272727272727276,260.0,1.0,1.0
0.2828282828282829,260.0,1.0,1.0
0.29292929292929293,260.0,1.0,1.0
0.30303030303030304,260.0,1.0,1.0
0.31313131313131315,260.0,1.0,1.0
0.32323232323232326,260.0,1.0,1.0
0.33333333333333337,260.0,1.0,1.0
0.3434343434343435,260.0,1.0,1.0
0.3535353535353536,260.0,1.0,1.0
0.36363636363636365,260.0,1.0,1.0
0.37373737373737376,260.0,1.0,1.0
0.38383838383838387,260.0,1.0,1.0
0.393939393939394,260.0,1.0,1.0
0.4040404040404041,260.0,1.0,1.0
0.4141414141414142,260.0,1.0,1.0
0.42424242424242425,260.0,1.0,1.0
0.43434343434343436,260.0,1.0,1.0
0.4444444444444445,260.0,1.0,1.0
0.4545454545454546,260.0,1.0,1.0
0.4646464646464647,260.0,1.0,1.0
0.4747474747474748,260.0,1.0,1.0
0.48484848484848486,260.0,1.0,1.0
0.494949494949495,260.0,1.0,1.0
0.5050505050505051,260.0,1.0,1.0
0.5151515151515152,260.0,1.0,1.0
0.5252525252525253,260.0,1.0,1.0
0.5353535353535354,260.0,1.0,1.0
0.5454545454545455,260.0,1.0,1.0
0.5555555555555556,260.0,1.0,1.0
0.5656565656565657,260.0,1.0,1.0
0.5757575757575758,260.0,1.0,1.0
0.5858585858585859,260.0,1.0,1.0
0.595959595959596,260.0,1.0,1.0
0.6060606060606061,260.0,1.0,1.0
0.6161616161616162,260.0,1.0,1.0
0.6262626262626263,260.0,1.0,1.0
0.6363636363636365,260.0,1.0,1.0
0.6464646464646465,260.0,1.0,1.0
0.6565656565656566,260.0,1.0,1.0
0.6666666666666667,260.0,1.0,1.0
0.6767676767676768,260.0,1.0,1.0
0.686868686868687,260.0,1.0,1.0
0.696969696969697,260.0,1.0,1.0
0.7070707070707072,260.0,1.0,1.0
0.7171717171717172,260.0,1.0,1.0
0.7272727272727273,260.0,1.0,1.0
0.7373737373737375,260.0,1.0,1.0
0.7474747474747475,260.0,1.0,1.0
0.7575757575757577,260.0,1.0,1.0
0.7676767676767677,260.0,1.0,1.0
0.7777777777777778,260.0,1.0,1.0
0.787878787878788,260.0,1.0,1.0
0.797979797979798,260.0,1.0,1.0
0.8080808080808082,260.0,1.0,1.0
0.8181818181818182,260.0,1.0,1.0
0.8282828282828284,260.0,1.0,1.0
0.8383838383838385,260.0,1.0,1.0
0.8484848484848485,260.0,1.0,1.0
0.8585858585858587,260.0,1.0,1.0
0.8686868686868687,260.0,1.0,1.0
0.8787878787878789,260.0,1.0,1.0
0.888888888888889,260.0,1.0,1.0
0.8989898989898991,260.0,1.0,1.0
0.9090909090909092,260.0,1.0,1.0
0.9191919191919192,260.0,1.0,1.0
0.9292929292929294,260.0,1.0,1.0
0.9393939393939394,260.0,1.0,1.0
0.9494949494949496,260.0,1.0,1.0
0.9595959595959597,260.0,1.0,1.0
0.9696969696969697,260.0,1.0,1.0
0.9797979797979799,260.0,1.0,1.0
0.98989898989899,260.0,1.0,1.0
1.0,260.0,1.0,1.0
0.0,270.0,0.042600000000000006,0.0
0.010101010101010102,270.0,0.05959999999999999,0.0
0.020202020202020204,270.0,0.0852,0.0
0.030303030303030304,270.0,0.136,0.0
0.04040404040404041,270.0,0.215,0.0
0.05050505050505051,270.0,0.3042,0.0
0.06060606060606061,270.0,0.4164,0.0
0.07070707070707072,270.0,0.5273999999999999,0.0
0.08080808080808081,270.0,0.631,0.014
0.09090909090909091,270.0,0.7434000000000001,0.046
0.10101010101010102,270.0,0.8196000000000001,0.14
0.11111111111111112,270.0,0.889,0.306
0.12121212121212122,270.0,0.9386000000000001,0.512
0.13131313131313133,270.0,0.9648000000000002,0.7
0.14141414141414144,270.0,0.9792000000000002,0.798
0.15151515151515152,270.0,0.9902000000000001,0.904
0.16161616161616163,270.0,0.9962000000000001,0.962
0.17171717171717174,270.0,0.998,0.98
0.18181818181818182,270.0,0.9996,0.996
0.19191919191919193,270.0,0.9997999999999999,0.998
0.20202020202020204,270.0,1.0,1.0
0.21212121212121213,270.0,1.0,1.0
0.22222222222222224,270.0,1.0,1.0
0.23232323232323235,270.0,1.0,1.0
0.24242424242424243,270.0,1.0,1.0
0.25252525252525254,270.0,1.0,1.0
0.26262626262626265,270.0,1.0,1.0
0.27272727272727276,270.0,1.0,1.0
0.2828282828282829,270.0,1.0,1.0
0.29292929292929293,270.0,1.0,1.0
0.30303030303030304,270.0,1.0,1.0
0.31313131313131315,270.0,1.0,1.0
0.32323232323232326,270.0,1.0,1.0
0.33333333333333337,270.0,1.0,1.0
0.3434343434343435,270.0,1.0,1.0
0.3535353535353536,270.0,1.0,1.0
0.36363636363636365,270.0,1.0,1.0
0.37373737373737376,270.0,1.0,1.0
0.38383838383838387,270.0,1.0,1.0
0.393939393939394,270.0,1.0,1.0
0.4040404040404041,270.0,1.0,1.0
0.4141414141414142,270.0,1.0,1.0
0.42424242424242425,270.0,1.0,1.0
0.43434343434343436,270.0,1.0,1.0
0.4444444444444445,270.0,1.0,1.0
0.4545454545454546,270.0,1.0,1.0
0.4646464646464647,270.0,1.0,1.0
0.4747474747474748,270.0,1.0,1.0
0.48484848484848486,270.0,1.0,1.0
0.494949494949495,270.0,1.0,1.0
0.5050505050505051,270.0,1.0,1.0
0.5151515151515152,270.0,1.0,1.0
0.5252525252525253,270.0,1.0,1.0
0.5353535353535354,270.0,1.0,1.0
0.5454545454545455,270.0,1.0,1.0
0.5555555555555556,270.0,1.0,1.0
0.5656565656565657,270.0,1.0,1.0
0.5757575757575758,270.0,1.0,1.0
0.5858585858585859,270.0,1.0,1.0
0.595959595959596,270.0,1.0,1.0
0.6060606060606061,270.0,1.0,1.0
0.6161616161616162,270.0,1.0,1.0
0.6262626262626263,270.0,1.0,1.0
0.6363636363636365,270.0,1.0,1.0
0.6464646464646465,270.0,1.0,1.0
0.6565656565656566,270.0,1.0,1.0
0.6666666666666667,270.0,1.0,1.0
0.6767676767676768,270.0,1.0,1.0
0.686868686868687,270.0,1.0,1.0
0.696969696969697,270.0,1.0,1.0
0.7070707070707072,270.0,1.0,1.0
0.7171717171717172,270.0,1.0,1.0
0.7272727272727273,270.0,1.0,1.0
0.7373737373737375,270.0,1.0,1.0
0.7474747474747475,270.0,1.0,1.0
0.7575757575757577,270.0,1.0,1.0
0.7676767676767677,270.0,1.0,1.0
0.7777777777777778,270.0,1.0,1.0
0.787878787878788,270.0,1.0,1.0
0.797979797979798,270.0,1.0,1.0
0.8080808080808082,270.0,1.0,1.0
0.8181818181818182,270.0,1.0,1.0
0.8282828282828284,270.0,1.0,1.0
0.8383838383838385,270.0,1.0,1.0
0.8484848484848485,270.0,1.0,1.0
0.8585858585858587,270.0,1.0,1.0
0.8686868686868687,270.0,1.0,1.0
0.8787878787878789,270.0,1.0,1.0
0.888888888888889,270.0,1.0,1.0
0.8989898989898991,270.0,1.0,1.0
0.9090909090909092,270.0,1.0,1.0
0.9191919191919192,270.0,1.0,1.0
0.9292929292929294,270.0,1.0,1.0
0.9393939393939394,270.0,1.0,1.0
0.9494949494949496,270.0,1.0,1.0
0.9595959595959597,270.0,1.0,1.0
0.9696969696969697,270.0,1.0,1.0
0.9797979797979799,270.0,1.0,1.0
0.98989898989899,270.0,1.0,1.0
1.0,270.0,1.0,1.0
0.0,280.0,0.053,0.0
0.010101010101010102,280.0,0.06559999999999999,0.0
0.020202020202020204,280.0,0.0908,0.0
0.030303030303030304,280.0,0.139,0.0
0.04040404040404041,280.0,0.2078,0.0
0.05050505050505051,280.0,0.316,0.0
0.06060606060606061,280.0,0.4174,0.0
0.07070707070707072,280.0,0.543,0.006
0.08080808080808081,280.0,0.6486000000000001,0.012
0.09090909090909091,280.0,0.7678,0.078
0.10101010101010102,280.0,0.8448000000000001,0.18
0.11111111111111112,280.0,0.9006000000000002,0.346
0.12121212121212122,280.0,0.9408000000000001,0.54
0.13131313131313133,280.0,0.9722000000000001,0.744
0.14141414141414144,280.0,0.9822000000000001,0.834
0.15151515151515152,280.0,0.9924,0.924
0.16161616161616163,280.0,0.998,0.98
