p,delta,m,omni_power_1,omni_power_2,omni_power_3,mase_power_1,mase_power_2,mase_power_3
0.5,0.36,310.0,0.95,0.55,0.25,0.98,0.63,0.23
0.5,0.37,310.0,0.94,0.59,0.26,0.98,0.6,0.18
0.5,0.38,310.0,0.94,0.56,0.26,0.98,0.63,0.16
0.5,0.39,310.0,0.92,0.6,0.3,0.98,0.58,0.2
0.5,0.4,310.0,0.89,0.57,0.28,0.97,0.61,0.15
0.5,0.41000000000000003,310.0,0.95,0.64,0.29,0.99,0.61,0.23
0.5,0.42,310.0,0.98,0.52,0.23,1.0,0.6,0.18
0.5,0.43,310.0,0.92,0.62,0.36,1.0,0.59,0.23
0.5,0.44,310.0,0.92,0.54,0.15,0.98,0.58,0.24
0.5,0.45,310.0,0.92,0.52,0.28,0.98,0.52,0.2
0.5,0.46,310.0,0.94,0.52,0.25,0.99,0.54,0.28
0.5,0.47000000000000003,310.0,0.96,0.54,0.29,0.99,0.45,0.2
0.5,0.48,310.0,0.97,0.57,0.17,1.0,0.45,0.19
0.5,0.49,310.0,0.96,0.64,0.29,1.0,0.42,0.16
0.5,0.5,310.0,0.97,0.55,0.25,1.0,0.45,0.17
0.5,0.01,320.0,0.06,0.04,0.05,0.02,0.06,0.07
0.5,0.02,320.0,0.02,0.13,0.04,0.05,0.06,0.03
0.5,0.03,320.0,0.08,0.02,0.09,0.06,0.02,0.05
0.5,0.04,320.0,0.1,0.13,0.03,0.14,0.03,0.03
0.5,0.05,320.0,0.11,0.14,0.08,0.1,0.13,0.04
0.5,0.06,320.0,0.17,0.11,0.04,0.11,0.2,0.09
0.5,0.07,320.0,0.17,0.2,0.07,0.17,0.12,0.05
0.5,0.08,320.0,0.3,0.27,0.13,0.25,0.21,0.1
0.5,0.09,320.0,0.27,0.21,0.09,0.31,0.18,0.11
0.5,0.1,320.0,0.29,0.35,0.05,0.3,0.25,0.13
0.5,0.11,320.0,0.29,0.41,0.09,0.35,0.34,0.09
0.5,0.12,320.0,0.42,0.51,0.12,0.45,0.35,0.05
0.5,0.13,320.0,0.43,0.54,0.1,0.42,0.48,0.08
0.5,0.14,320.0,0.51,0.55,0.14,0.57,0.51,0.1
0.5,0.15,320.0,0.52,0.67,0.17,0.65,0.48,0.11
0.5,0.16,320.0,0.61,0.61,0.2,0.68,0.49,0.04
0.5,0.17,320.0,0.58,0.7,0.32,0.68,0.48,0.15
0.5,0.18,320.0,0.67,0.75,0.25,0.64,0.67,0.16
0.5,0.19,320.0,0.73,0.7,0.24,0.73,0.64,0.17
0.5,0.2,320.0,0.71,0.69,0.28,0.71,0.64,0.16
0.5,0.21,320.0,0.74,0.71,0.25,0.76,0.63,0.11
0.5,0.22,320.0,0.67,0.76,0.27,0.83,0.68,0.11
0.5,0.23,320.0,0.78,0.77,0.24,0.85,0.67,0.1
0.5,0.24,320.0,0.78,0.68,0.26,0.82,0.65,0.15
0.5,0.25,320.0,0.67,0.7,0.37,0.87,0.73,0.15
0.5,0.26,320.0,0.79,0.69,0.25,0.88,0.74,0.15
0.5,0.27,320.0,0.83,0.64,0.36,0.86,0.72,0.21
0.5,0.28,320.0,0.78,0.66,0.29,0.92,0.66,0.14
0.5,0.29,320.0,0.9,0.67,0.25,0.94,0.63,0.16
0.5,0.3,320.0,0.83,0.7,0.3,0.92,0.69,0.15
0.5,0.31,320.0,0.88,0.63,0.28,0.92,0.68,0.21
0.5,0.32,320.0,0.91,0.54,0.27,0.96,0.67,0.17
0.5,0.33,320.0,0.88,0.66,0.33,0.91,0.68,0.21
0.5,0.34,320.0,0.94,0.57,0.23,0.95,0.67,0.2
0.5,0.35000000000000003,320.0,0.89,0.61,0.3,0.97,0.61,0.19
0.5,0.36,320.0,0.91,0.55,0.2,0.96,0.66,0.22
0.5,0.37,320.0,0.94,0.61,0.27,0.97,0.64,0.12
0.5,0.38,320.0,0.93,0.57,0.31,0.98,0.68,0.23
0.5,0.39,320.0,0.94,0.51,0.2,0.94,0.71,0.18
0.5,0.4,320.0,0.95,0.59,0.23,0.98,0.5,0.19
0.5,0.41000000000000003,320.0,0.96,0.58,0.17,1.0,0.59,0.22
0.5,0.42,320.0,0.88,0.61,0.3,0.97,0.61,0.2
0.5,0.43,320.0,0.95,0.56,0.28,0.97,0.65,0.23
0.5,0.44,320.0,0.88,0.61,0.37,0.96,0.68,0.23
0.5,0.45,320.0,0.97,0.55,0.3,0.99,0.62,0.28
0.5,0.46,320.0,0.96,0.68,0.35,1.0,0.51,0.19
0.5,0.47000000000000003,320.0,0.96,0.62,0.3,0.99,0.52,0.15
0.5,0.48,320.0,0.99,0.55,0.23,1.0,0.55,0.22
0.5,0.49,320.0,0.94,0.65,0.32,1.0,0.5,0.2
0.5,0.5,320.0,1.0,0.56,0.28,1.0,0.44,0.21
0.5,0.01,330.0,0.02,0.04,0.03,0.06,0.03,0.0
0.5,0.02,330.0,0.02,0.03,0.02,0.06,0.05,0.01
0.5,0.03,330.0,0.08,0.06,0.07,0.12,0.07,0.05
0.5,0.04,330.0,0.06,0.09,0.04,0.12,0.04,0.04
0.5,0.05,330.0,0.1,0.2,0.06,0.09,0.13,0.05
0.5,0.06,330.0,0.15,0.18,0.04,0.15,0.16,0.08
0.5,0.07,330.0,0.17,0.18,0.07,0.22,0.15,0.05
0.5,0.08,330.0,0.18,0.33,0.07,0.18,0.25,0.06
0.5,0.09,330.0,0.27,0.39,0.08,0.26,0.26,0.04
0.5,0.1,330.0,0.31,0.4,0.09,0.37,0.34,0.11
0.5,0.11,330.0,0.38,0.4,0.16,0.41,0.29,0.09
0.5,0.12,330.0,0.39,0.49,0.11,0.52,0.38,0.1
0.5,0.13,330.0,0.57,0.57,0.09,0.52,0.48,0.06
0.5,0.14,330.0,0.42,0.64,0.16,0.52,0.5,0.12
0.5,0.15,330.0,0.57,0.69,0.21,0.59,0.58,0.05
0.5,0.16,330.0,0.69,0.65,0.19,0.62,0.62,0.11
0.5,0.17,330.0,0.69,0.63,0.13,0.64,0.71,0.1
0.5,0.18,330.0,0.69,0.74,0.24,0.68,0.61,0.13
0.5,0.19,330.0,0.63,0.72,0.26,0.68,0.5,0.15
0.5,0.2,330.0,0.73,0.8,0.28,0.77,0.62,0.25
0.5,0.21,330.0,0.82,0.67,0.24,0.81,0.66,0.1
0.5,0.22,330.0,0.77,0.6,0.24,0.76,0.75,0.15
0.5,0.23,330.0,0.82,0.69,0.22,0.89,0.72,0.14
0.5,0.24,330.0,0.76,0.67,0.27,0.83,0.68,0.12
0.5,0.25,330.0,0.84,0.62,0.22,0.83,0.64,0.12
0.5,0.26,330.0,0.8,0.72,0.31,0.8,0.71,0.23
0.5,0.27,330.0,0.81,0.68,0.23,0.85,0.75,0.22
0.5,0.28,330.0,0.93,0.57,0.22,0.93,0.68,0.21
0.5,0.29,330.0,0.87,0.71,0.33,0.92,0.65,0.15
0.5,0.3,330.0,0.89,0.61,0.32,0.92,0.62,0.18
0.5,0.31,330.0,0.91,0.6,0.25,0.9,0.69,0.17
0.5,0.32,330.0,0.88,0.65,0.27,0.94,0.6,0.17
0.5,0.33,330.0,0.89,0.63,0.27,0.93,0.84,0.2
0.5,0.34,330.0,0.92,0.64,0.26,0.98,0.65,0.23
0.5,0.35000000000000003,330.0,0.9,0.53,0.27,0.92,0.73,0.26
0.5,0.36,330.0,0.9,0.51,0.27,0.98,0.66,0.16
0.5,0.37,330.0,0.95,0.54,0.24,0.97,0.65,0.21
0.5,0.38,330.0,0.88,0.66,0.36,0.99,0.72,0.21
0.5,0.39,330.0,0.94,0.5,0.3,1.0,0.66,0.22
0.5,0.4,330.0,0.93,0.58,0.26,0.97,0.56,0.2
0.5,0.41000000000000003,330.0,0.91,0.57,0.34,1.0,0.62,0.16
0.5,0.42,330.0,0.95,0.55,0.19,0.98,0.45,0.19
0.5,0.43,330.0,0.95,0.54,0.25,0.98,0.61,0.19
0.5,0.44,330.0,0.98,0.58,0.3,0.99,0.58,0.17
0.5,0.45,330.0,0.95,0.64,0.33,0.99,0.48,0.23
0.5,0.46,330.0,0.96,0.55,0.35,0.99,0.48,0.24
0.5,0.47000000000000003,330.0,0.97,0.68,0.3,1.0,0.48,0.24
0.5,0.48,330.0,0.96,0.54,0.27,0.99,0.47,0.16
0.5,0.49,330.0,0.98,0.64,0.31,1.0,0.42,0.14
0.5,0.5,330.0,0.99,0.51,0.26,1.0,0.46,0.26
0.5,0.01,340.0,0.01,0.05,0.04,0.04,0.04,0.04
0.5,0.02,340.0,0.05,0.05,0.04,0.07,0.11,0.03
0.5,0.03,340.0,0.12,0.11,0.03,0.09,0.05,0.02
0.5,0.04,340.0,0.16,0.08,0.01,0.12,0.07,0.05
0.5,0.05,340.0,0.09,0.14,0.05,0.16,0.09,0.05
0.5,0.06,340.0,0.16,0.14,0.07,0.11,0.13,0.04
0.5,0.07,340.0,0.19,0.19,0.07,0.22,0.21,0.03
0.5,0.08,340.0,0.24,0.19,0.07,0.22,0.17,0.03
0.5,0.09,340.0,0.27,0.39,0.04,0.24,0.3,0.1
0.5,0.1,340.0,0.32,0.53,0.16,0.48,0.38,0.11
0.5,0.11,340.0,0.32,0.42,0.09,0.45,0.32,0.08
0.5,0.12,340.0,0.42,0.53,0.16,0.4,0.49,0.09
0.5,0.13,340.0,0.46,0.55,0.19,0.46,0.51,0.09
0.5,0.14,340.0,0.5,0.62,0.17,0.58,0.49,0.11
0.5,0.15,340.0,0.56,0.61,0.13,0.59,0.58,0.13
0.5,0.16,340.0,0.58,0.7,0.21,0.67,0.51,0.1
0.5,0.17,340.0,0.62,0.66,0.16,0.69,0.59,0.04
0.5,0.18,340.0,0.72,0.73,0.2,0.67,0.75,0.14
0.5,0.19,340.0,0.69,0.73,0.25,0.73,0.69,0.13
0.5,0.2,340.0,0.67,0.79,0.25,0.74,0.69,0.14
0.5,0.21,340.0,0.8,0.68,0.23,0.8,0.74,0.12
0.5,0.22,340.0,0.74,0.76,0.24,0.81,0.71,0.19
0.5,0.23,340.0,0.79,0.77,0.34,0.79,0.69,0.19
0.5,0.24,340.0,0.88,0.64,0.25,0.88,0.66,0.14
0.5,0.25,340.0,0.83,0.7,0.3,0.91,0.65,0.13
0.5,0.26,340.0,0.8,0.74,0.21,0.87,0.66,0.12
0.5,0.27,340.0,0.88,0.56,0.26,0.93,0.71,0.19
0.5,0.28,340.0,0.82,0.7,0.28,0.91,0.66,0.12
0.5,0.29,340.0,0.93,0.51,0.23,0.95,0.67,0.2
0.5,0.3,340.0,0.84,0.6,0.31,0.9,0.59,0.12
0.5,0.31,340.0,0.91,0.62,0.26,0.97,0.66,0.19
0.5,0.32,340.0,0.84,0.69,0.34,0.96,0.68,0.19
0.5,0.33,340.0,0.9,0.68,0.26,0.88,0.54,0.15
0.5,0.34,340.0,0.91,0.62,0.25,0.94,0.71,0.18
0.5,0.35000000000000003,340.0,0.9,0.54,0.29,0.98,0.63,0.14
0.5,0.36,340.0,0.9,0.61,0.31,0.97,0.62,0.2
0.5,0.37,340.0,0.92,0.5,0.24,0.97,0.66,0.24
0.5,0.38,340.0,0.94,0.47,0.22,0.98,0.62,0.18
0.5,0.39,340.0,0.95,0.56,0.24,0.98,0.67,0.19
0.5,0.4,340.0,0.94,0.62,0.32,0.99,0.46,0.12
0.5,0.41000000000000003,340.0,0.92,0.59,0.31,0.98,0.62,0.17
0.5,0.42,340.0,0.94,0.61,0.25,0.98,0.5,0.17
0.5,0.43,340.0,0.94,0.64,0.28,1.0,0.63,0.23
0.5,0.44,340.0,0.98,0.6,0.23,1.0,0.5,0.13
0.5,0.45,340.0,0.97,0.63,0.31,0.97,0.5,0.24
0.5,0.46,340.0,0.94,0.55,0.21,1.0,0.51,0.21
0.5,0.47000000000000003,340.0,0.96,0.58,0.29,1.0,0.47,0.24
0.5,0.48,340.0,0.93,0.58,0.36,1.0,0.49,0.22
0.5,0.49,340.0,0.96,0.61,0.27,1.0,0.49,0.18
0.5,0.5,340.0,0.99,0.6,0.18,1.0,0.43,0.21
0.5,0.01,350.0,0.07,0.07,0.01,0.02,0.04,0.05
0.5,0.02,350.0,0.06,0.07,0.02,0.03,0.07,0.07
0.5,0.03,350.0,0.07,0.04,0.03,0.06,0.1,0.04
0.5,0.04,350.0,0.12,0.04,0.06,0.07,0.07,0.03
0.5,0.05,350.0,0.16,0.18,0.07,0.14,0.08,0.05
0.5,0.06,350.0,0.14,0.13,0.03,0.18,0.08,0.05
0.5,0.07,350.0,0.18,0.26,0.06,0.2,0.17,0.02
0.5,0.08,350.0,0.21,0.3,0.08,0.23,0.26,0.07
0.5,0.09,350.0,0.4,0.31,0.06,0.3,0.28,0.12
0.5,0.1,350.0,0.32,0.42,0.11,0.31,0.36,0.06
0.5,0.11,350.0,0.51,0.31,0.11,0.43,0.31,0.1
0.5,0.12,350.0,0.45,0.49,0.19,0.41,0.39,0.09
0.5,0.13,350.0,0.49,0.56,0.11,0.59,0.53,0.1
0.5,0.14,350.0,0.51,0.57,0.21,0.6,0.59,0.11
0.5,0.15,350.0,0.64,0.67,0.17,0.64,0.5,0.08
0.5,0.16,350.0,0.56,0.69,0.23,0.65,0.58,0.12
0.5,0.17,350.0,0.62,0.73,0.21,0.6,0.72,0.16
0.5,0.18,350.0,0.7,0.76,0.22,0.7,0.71,0.18
0.5,0.19,350.0,0.73,0.73,0.25,0.77,0.62,0.08
0.5,0.2,350.0,0.75,0.63,0.26,0.74,0.77,0.15
0.5,0.21,350.0,0.74,0.86,0.29,0.76,0.68,0.16
0.5,0.22,350.0,0.84,0.7,0.15,0.86,0.68,0.19
0.5,0.23,350.0,0.85,0.67,0.22,0.83,0.64,0.16
0.5,0.24,350.0,0.89,0.64,0.17,0.87,0.62,0.2
0.5,0.25,350.0,0.79,0.75,0.3,0.87,0.69,0.22
0.5,0.26,350.0,0.85,0.7,0.25,0.89,0.66,0.17
0.5,0.27,350.0,0.85,0.61,0.24,0.91,0.72,0.16
0.5,0.28,350.0,0.87,0.57,0.32,0.9,0.7,0.21
0.5,0.29,350.0,0.94,0.59,0.22,0.95,0.67,0.16
0.5,0.3,350.0,0.84,0.65,0.3,0.88,0.65,0.14
0.5,0.31,350.0,0.91,0.58,0.33,0.94,0.7,0.22
0.5,0.32,350.0,0.88,0.6,0.27,0.92,0.67,0.26
0.5,0.33,350.0,0.88,0.61,0.32,0.98,0.64,0.16
0.5,0.34,350.0,0.94,0.62,0.23,1.0,0.59,0.18
0.5,0.35000000000000003,350.0,0.91,0.58,0.26,0.98,0.64,0.2
0.5,0.36,350.0,0.89,0.51,0.27,0.96,0.69,0.16
0.5,0.37,350.0,0.93,0.56,0.18,0.98,0.62,0.14
0.5,0.38,350.0,0.91,0.55,0.33,0.97,0.71,0.28
0.5,0.39,350.0,0.95,0.54,0.25,0.97,0.61,0.16
0.5,0.4,350.0,0.95,0.6,0.32,0.96,0.6,0.23
0.5,0.41000000000000003,350.0,0.94,0.61,0.32,0.98,0.53,0.17
0.5,0.42,350.0,0.95,0.61,0.27,0.99,0.63,0.27
0.5,0.43,350.0,0.98,0.58,0.27,1.0,0.6,0.25
0.5,0.44,350.0,0.98,0.67,0.26,0.98,0.56,0.2
0.5,0.45,350.0,0.95,0.61,0.33,0.99,0.56,0.26
0.5,0.46,350.0,0.96,0.58,0.27,1.0,0.53,0.16
0.5,0.47000000000000003,350.0,0.97,0.64,0.33,0.99,0.51,0.17
0.5,0.48,350.0,0.98,0.56,0.33,1.0,0.42,0.21
0.5,0.49,350.0,0.99,0.61,0.25,1.0,0.55,0.18
0.5,0.5,350.0,0.99,0.55,0.28,1.0,0.46,0.19
0.5,0.01,360.0,0.05,0.01,0.06,0.09,0.05,0.03
0.5,0.02,360.0,0.03,0.03,0.03,0.03,0.06,0.03
0.5,0.03,360.0,0.04,0.06,0.09,0.15,0.05,0.04
0.5,0.04,360.0,0.12,0.08,0.04,0.08,0.08,0.02
0.5,0.05,360.0,0.12,0.16,0.06,0.13,0.12,0.07
0.5,0.06,360.0,0.21,0.18,0.08,0.22,0.12,0.04
0.5,0.07,360.0,0.19,0.23,0.1,0.23,0.19,0.09
0.5,0.08,360.0,0.21,0.23,0.13,0.27,0.18,0.05
0.5,0.09,360.0,0.3,0.32,0.1,0.29,0.33,0.09
0.5,0.1,360.0,0.29,0.42,0.14,0.38,0.29,0.08
0.5,0.11,360.0,0.41,0.49,0.14,0.39,0.39,0.03
0.5,0.12,360.0,0.5,0.52,0.11,0.46,0.43,0.14
0.5,0.13,360.0,0.46,0.56,0.15,0.56,0.44,0.07
0.5,0.14,360.0,0.55,0.56,0.19,0.55,0.47,0.09
0.5,0.15,360.0,0.59,0.64,0.18,0.65,0.51,0.09
0.5,0.16,360.0,0.59,0.77,0.26,0.74,0.58,0.07
0.5,0.17,360.0,0.6,0.68,0.23,0.68,0.61,0.14
0.5,0.18,360.0,0.64,0.73,0.27,0.65,0.65,0.07
0.5,0.19,360.0,0.71,0.69,0.23,0.78,0.7,0.07
0.5,0.2,360.0,0.7,0.71,0.24,0.82,0.6,0.11
0.5,0.21,360.0,0.78,0.72,0.24,0.83,0.67,0.15
0.5,0.22,360.0,0.84,0.64,0.24,0.78,0.67,0.2
0.5,0.23,360.0,0.8,0.65,0.28,0.86,0.7,0.15
0.5,0.24,360.0,0.83,0.7,0.26,0.86,0.66,0.13
0.5,0.25,360.0,0.72,0.69,0.34,0.85,0.65,0.15
0.5,0.26,360.0,0.82,0.68,0.3,0.9,0.58,0.19
0.5,0.27,360.0,0.87,0.64,0.27,0.88,0.69,0.16
0.5,0.28,360.0,0.85,0.64,0.24,0.92,0.73,0.18
0.5,0.29,360.0,0.89,0.54,0.21,0.93,0.69,0.18
0.5,0.3,360.0,0.88,0.56,0.2,0.91,0.65,0.19
0.5,0.31,360.0,0.89,0.61,0.3,0.97,0.73,0.23
0.5,0.32,360.0,0.9,0.58,0.3,0.96,0.68,0.2
0.5,0.33,360.0,0.87,0.65,0.27,0.94,0.68,0.23
0.5,0.34,360.0,0.9,0.58,0.29,0.91,0.67,0.17
0.5,0.35000000000000003,360.0,0.96,0.57,0.21,0.98,0.68,0.23
0.5,0.36,360.0,0.95,0.56,0.18,0.96,0.7,0.23
0.5,0.37,360.0,0.93,0.51,0.26,0.97,0.65,0.23
0.5,0.38,360.0,0.92,0.63,0.28,0.98,0.64,0.24
0.5,0.39,360.0,0.94,0.59,0.32,0.98,0.6,0.31
0.5,0.4,360.0,0.89,0.55,0.34,0.99,0.55,0.16
0.5,0.41000000000000003,360.0,0.91,0.61,0.37,1.0,0.58,0.24
0.5,0.42,360.0,0.95,0.69,0.25,1.0,0.61,0.24
0.5,0.43,360.0,0.94,0.65,0.31,0.98,0.67,0.31
0.5,0.44,360.0,0.96,0.53,0.26,1.0,0.57,0.25
0.5,0.45,360.0,0.97,0.61,0.25,0.98,0.56,0.18
0.5,0.46,360.0,0.95,0.57,0.32,1.0,0.55,0.2
0.5,0.47000000000000003,360.0,0.98,0.59,0.29,1.0,0.45,0.17
0.5,0.48,360.0,0.98,0.5,0.3,1.0,0.52,0.14
0.5,0.49,360.0,0.96,0.61,0.24,1.0,0.54,0.27
0.5,0.5,360.0,0.99,0.64,0.28,1.0,0.38,0.16
0.5,0.01,370.0,0.02,0.05,0.03,0.04,0.04,0.04
0.5,0.02,370.0,0.03,0.08,0.04,0.04,0.02,0.04
0.5,0.03,370.0,0.1,0.15,0.04,0.09,0.07,0.04
0.5,0.04,370.0,0.08,0.06,0.04,0.06,0.11,0.03
0.5,0.05,370.0,0.12,0.17,0.07,0.16,0.09,0.05
0.5,0.06,370.0,0.18,0.18,0.09,0.13,0.12,0.04
0.5,0.07,370.0,0.23,0.27,0.03,0.24,0.19,0.07
0.5,0.08,370.0,0.26,0.24,0.09,0.29,0.2,0.09
0.5,0.09,370.0,0.36,0.24,0.07,0.35,0.22,0.05
0.5,0.1,370.0,0.39,0.42,0.08,0.44,0.28,0.04
0.5,0.11,370.0,0.33,0.42,0.1,0.44,0.39,0.08
0.5,0.12,370.0,0.48,0.59,0.16,0.53,0.49,0.1
0.5,0.13,370.0,0.49,0.59,0.21,0.47,0.46,0.11
0.5,0.14,370.0,0.57,0.7,0.21,0.56,0.52,0.13
0.5,0.15,370.0,0.54,0.76,0.26,0.59,0.56,0.13
0.5,0.16,370.0,0.59,0.74,0.19,0.69,0.64,0.1
0.5,0.17,370.0,0.68,0.72,0.24,0.74,0.72,0.18
0.5,0.18,370.0,0.71,0.75,0.28,0.68,0.68,0.17
0.5,0.19,370.0,0.66,0.74,0.3,0.71,0.68,0.15
0.5,0.2,370.0,0.78,0.64,0.24,0.77,0.66,0.15
0.5,0.21,370.0,0.76,0.69,0.32,0.76,0.73,0.19
0.5,0.22,370.0,0.81,0.67,0.18,0.86,0.69,0.19
0.5,0.23,370.0,0.82,0.67,0.2,0.85,0.69,0.18
0.5,0.24,370.0,0.71,0.77,0.41,0.88,0.69,0.14
0.5,0.25,370.0,0.9,0.66,0.19,0.93,0.7,0.14
0.5,0.26,370.0,0.87,0.68,0.25,0.85,0.73,0.23
0.5,0.27,370.0,0.91,0.55,0.24,0.91,0.66,0.15
0.5,0.28,370.0,0.92,0.65,0.28,0.96,0.66,0.15
0.5,0.29,370.0,0.89,0.62,0.33,0.96,0.73,0.2
0.5,0.3,370.0,0.86,0.6,0.31,0.93,0.66,0.13
0.5,0.31,370.0,0.9,0.55,0.24,0.9,0.76,0.15
0.5,0.32,370.0,0.96,0.58,0.25,0.93,0.71,0.19
0.5,0.33,370.0,0.9,0.6,0.28,0.96,0.65,0.2
0.5,0.34,370.0,0.9,0.59,0.3,0.98,0.69,0.24
0.5,0.35000000000000003,370.0,0.93,0.62,0.3,0.97,0.6,0.19
0.5,0.36,370.0,0.96,0.61,0.22,0.96,0.53,0.13
0.5,0.37,370.0,0.91,0.59,0.29,0.97,0.66,0.25
0.5,0.38,370.0,0.93,0.63,0.29,0.98,0.61,0.19
0.5,0.39,370.0,0.96,0.69,0.34,0.98,0.57,0.23
0.5,0.4,370.0,0.95,0.61,0.26,0.98,0.6,0.2
0.5,0.41000000000000003,370.0,0.98,0.67,0.28,1.0,0.53,0.2
0.5,0.42,370.0,0.99,0.57,0.21,0.96,0.59,0.21
0.5,0.43,370.0,0.97,0.64,0.28,1.0,0.54,0.16
0.5,0.44,370.0,0.94,0.62,0.22,1.0,0.56,0.26
0.5,0.45,370.0,0.93,0.58,0.28,0.99,0.58,0.18
0.5,0.46,370.0,0.99,0.57,0.28,1.0,0.49,0.13
0.5,0.47000000000000003,370.0,0.96,0.61,0.31,1.0,0.48,0.26
0.5,0.48,370.0,0.98,0.64,0.39,1.0,0.44,0.21
0.5,0.49,370.0,0.98,0.58,0.35,0.99,0.38,0.23
0.5,0.5,370.0,0.99,0.64,0.26,1.0,0.45,0.15
0.5,0.01,380.0,0.08,0.05,0.04,0.02,0.03,0.01
0.5,0.02,380.0,0.06,0.1,0.04,0.06,0.11,0.06
0.5,0.03,380.0,0.08,0.06,0.07,0.12,0.08,0.04
0.5,0.04,380.0,0.13,0.08,0.07,0.11,0.11,0.04
0.5,0.05,380.0,0.18,0.06,0.07,0.12,0.14,0.06
0.5,0.06,380.0,0.16,0.19,0.1,0.21,0.18,0.07
0.5,0.07,380.0,0.17,0.17,0.05,0.23,0.25,0.05
0.5,0.08,380.0,0.29,0.21,0.1,0.25,0.26,0.09
0.5,0.09,380.0,0.29,0.37,0.1,0.21,0.32,0.08
0.5,0.1,380.0,0.4,0.41,0.15,0.36,0.33,0.11
0.5,0.11,380.0,0.46,0.43,0.11,0.45,0.37,0.13
0.5,0.12,380.0,0.49,0.51,0.2,0.6,0.38,0.13
0.5,0.13,380.0,0.58,0.55,0.14,0.56,0.48,0.14
0.5,0.14,380.0,0.6,0.64,0.2,0.65,0.57,0.1
0.5,0.15,380.0,0.72,0.72,0.22,0.64,0.65,0.14
0.5,0.16,380.0,0.61,0.75,0.25,0.59,0.63,0.14
0.5,0.17,380.0,0.66,0.73,0.19,0.66,0.69,0.12
0.5,0.18,380.0,0.68,0.67,0.19,0.76,0.6,0.13
0.5,0.19,380.0,0.84,0.69,0.18,0.71,0.72,0.11
0.5,0.2,380.0,0.77,0.75,0.25,0.8,0.64,0.21
0.5,0.21,380.0,0.68,0.82,0.31,0.8,0.73,0.2
0.5,0.22,380.0,0.71,0.8,0.29,0.82,0.73,0.11
0.5,0.23,380.0,0.76,0.72,0.29,0.85,0.62,0.15
0.5,0.24,380.0,0.83,0.63,0.24,0.87,0.69,0.1
0.5,0.25,380.0,0.87,0.66,0.2,0.85,0.71,0.17
0.5,0.26,380.0,0.85,0.62,0.27,0.89,0.68,0.16
0.5,0.27,380.0,0.88,0.57,0.24,0.89,0.73,0.19
0.5,0.28,380.0,0.84,0.62,0.35,0.96,0.67,0.17
0.5,0.29,380.0,0.85,0.66,0.26,0.93,0.7,0.22
0.5,0.3,380.0,0.9,0.6,0.28,0.91,0.66,0.23
0.5,0.31,380.0,0.9,0.67,0.23,0.99,0.68,0.17
0.5,0.32,380.0,0.88,0.67,0.35,0.98,0.66,0.19
0.5,0.33,380.0,0.88,0.58,0.29,0.98,0.75,0.18
0.5,0.34,380.0,0.9,0.59,0.3,0.96,0.66,0.16
0.5,0.35000000000000003,380.0,0.85,0.65,0.36,0.98,0.68,0.16
0.5,0.36,380.0,0.94,0.66,0.31,0.98,0.72,0.22
0.5,0.37,380.0,0.94,0.7,0.27,0.98,0.66,0.24
0.5,0.38,380.0,0.91,0.63,0.3,0.99,0.71,0.25
0.5,0.39,380.0,0.95,0.63,0.26,0.98,0.6,0.22
0.5,0.4,380.0,0.92,0.6,0.25,1.0,0.6,0.25
0.5,0.41000000000000003,380.0,0.95,0.52,0.26,0.99,0.5,0.17
0.5,0.42,380.0,0.96,0.64,0.19,0.99,0.52,0.28
0.5,0.43,380.0,0.94,0.55,0.24,0.99,0.61,0.26
0.5,0.44,380.0,0.92,0.63,0.31,0.98,0.49,0.17
0.5,0.45,380.0,0.97,0.54,0.23,0.99,0.51,0.22
0.5,0.46,380.0,0.99,0.59,0.26,0.99,0.54,0.21
0.5,0.47000000000000003,380.0,0.99,0.6,0.24,1.0,0.48,0.17
0.5,0.48,380.0,0.97,0.6,0.24,1.0,0.44,0.18
0.5,0.49,380.0,0.99,0.61,0.27,1.0,0.45,0.29
0.5,0.5,380.0,1.0,0.57,0.23,1.0,0.44,0.2
0.5,0.01,390.0,0.05,0.02,0.08,0.05,0.09,0.04
0.5,0.02,390.0,0.02,0.07,0.02,0.08,0.06,0.11
0.5,0.03,390.0,0.07,0.11,0.03,0.05,0.1,0.04
0.5,0.04,390.0,0.1,0.07,0.04,0.15,0.11,0.06
0.5,0.05,390.0,0.16,0.13,0.07,0.11,0.11,0.1
0.5,0.06,390.0,0.18,0.2,0.05,0.19,0.16,0.07
0.5,0.07,390.0,0.2,0.2,0.07,0.27,0.23,0.06
0.5,0.08,390.0,0.26,0.34,0.14,0.36,0.22,0.11
0.5,0.09,390.0,0.46,0.34,0.12,0.33,0.33,0.07
0.5,0.1,390.0,0.37,0.46,0.11,0.36,0.39,0.06
0.5,0.11,390.0,0.47,0.56,0.12,0.5,0.46,0.09
0.5,0.12,390.0,0.48,0.49,0.18,0.52,0.48,0.08
0.5,0.13,390.0,0.57,0.64,0.11,0.57,0.46,0.12
0.5,0.14,390.0,0.59,0.7,0.25,0.56,0.52,0.11
0.5,0.15,390.0,0.56,0.74,0.25,0.71,0.63,0.13
0.5,0.16,390.0,0.63,0.73,0.26,0.7,0.63,0.1
0.5,0.17,390.0,0.73,0.76,0.22,0.78,0.57,0.16
0.5,0.18,390.0,0.67,0.74,0.3,0.73,0.73,0.17
0.5,0.19,390.0,0.73,0.69,0.24,0.76,0.75,0.11
