m,p,delta,omni_power_mgc_1,omni_power_hotelling_1,omni_power_mgc_20,omni_power_hotelling_20,mase_power_mgc_1,mase_power_hotelling_1,mase_power_mgc_20,mase_power_hotelling_20
195,0.5,0.05,0.02,0.02,0.0,0.0,0.0,0.0,0.02,0.0
195,0.5,0.09,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.02
195,0.5,0.13,0.04,0.16,0.0,0.0,0.0,0.04,0.0,0.04
195,0.5,0.17,0.22,0.5,0.0,0.0,0.04,0.12,0.0,0.06
195,0.5,0.21,0.36,0.78,0.0,0.0,0.04,0.28,0.08,0.3
195,0.5,0.25,0.74,0.98,0.0,0.0,0.08,0.32,0.22,0.46
195,0.5,0.29,0.92,1.0,0.04,0.04,0.28,0.54,0.24,0.52
195,0.5,0.33,0.98,1.0,0.0,0.0,0.26,0.68,0.36,0.68
195,0.5,0.37,1.0,1.0,0.0,0.0,0.64,0.88,0.42,0.74
195,0.5,0.41,1.0,1.0,0.02,0.0,0.62,0.9,0.6,0.88
195,0.5,0.45,1.0,1.0,0.0,0.0,0.76,0.92,0.52,0.78
195,0.5,0.49,1.0,1.0,0.02,0.02,0.74,0.9,0.64,0.86
200,0.5,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.5,0.07,0.0,0.02,0.0,0.0,0.02,0.06,0.0,0.0
200,0.5,0.11,0.04,0.14,0.02,0.02,0.0,0.02,0.0,0.02
200,0.5,0.15,0.08,0.28,0.0,0.0,0.0,0.06,0.0,0.06
200,0.5,0.19,0.38,0.62,0.0,0.0,0.08,0.2,0.08,0.16
200,0.5,0.23,0.54,0.92,0.0,0.0,0.18,0.42,0.24,0.48
200,0.5,0.27,0.8,0.94,0.02,0.0,0.16,0.48,0.18,0.42
200,0.5,0.31,0.98,1.0,0.0,0.0,0.38,0.7,0.38,0.64
200,0.5,0.35000000000000003,1.0,1.0,0.0,0.0,0.4,0.76,0.42,0.78
200,0.5,0.39,1.0,1.0,0.0,0.02,0.4,0.82,0.42,0.76
200,0.5,0.43,1.0,1.0,0.0,0.0,0.64,0.88,0.7,0.88
200,0.5,0.47,1.0,1.0,0.0,0.0,0.76,0.92,0.58,0.84
200,0.5,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.02,0.02
200,0.5,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
200,0.5,0.08,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0
200,0.5,0.12,0.04,0.16,0.0,0.0,0.0,0.12,0.02,0.14
200,0.5,0.16,0.14,0.36,0.02,0.0,0.04,0.12,0.06,0.08
200,0.5,0.2,0.52,0.74,0.0,0.0,0.06,0.18,0.0,0.26
200,0.5,0.24,0.62,0.92,0.0,0.0,0.16,0.46,0.22,0.54
200,0.5,0.28,0.92,0.98,0.0,0.0,0.14,0.54,0.24,0.52
200,0.5,0.32,1.0,1.0,0.0,0.0,0.32,0.66,0.3,0.66
200,0.5,0.36,1.0,1.0,0.0,0.02,0.44,0.74,0.46,0.72
200,0.5,0.4,1.0,1.0,0.0,0.0,0.62,0.9,0.5,0.8
200,0.5,0.44,1.0,1.0,0.0,0.0,0.58,0.9,0.56,0.82
200,0.5,0.48,1.0,1.0,0.0,0.02,0.74,0.9,0.54,0.78
200,0.5,0.01,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0
200,0.5,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.5,0.09,0.02,0.16,0.0,0.0,0.02,0.04,0.0,0.02
200,0.5,0.13,0.08,0.32,0.0,0.0,0.02,0.08,0.02,0.08
200,0.5,0.17,0.26,0.68,0.0,0.0,0.08,0.18,0.04,0.16
200,0.5,0.21,0.46,0.84,0.0,0.0,0.1,0.2,0.12,0.24
200,0.5,0.25,0.74,0.94,0.0,0.0,0.14,0.4,0.2,0.4
200,0.5,0.29,0.98,1.0,0.02,0.0,0.2,0.52,0.22,0.7
200,0.5,0.33,0.96,1.0,0.0,0.0,0.3,0.7,0.38,0.72
200,0.5,0.37,1.0,1.0,0.0,0.0,0.54,0.86,0.52,0.7
200,0.5,0.41,1.0,1.0,0.0,0.0,0.52,0.84,0.44,0.74
200,0.5,0.45,1.0,1.0,0.0,0.0,0.68,0.94,0.48,0.76
200,0.5,0.49,1.0,1.0,0.02,0.02,0.8,0.94,0.6,0.92
200,0.5,0.02,0.0,0.02,0.02,0.02,0.0,0.0,0.02,0.0
200,0.5,0.06,0.02,0.0,0.02,0.0,0.0,0.02,0.02,0.02
200,0.5,0.1,0.0,0.06,0.0,0.02,0.0,0.06,0.0,0.04
200,0.5,0.14,0.16,0.28,0.0,0.0,0.02,0.06,0.0,0.08
200,0.5,0.18,0.18,0.54,0.0,0.02,0.04,0.22,0.06,0.28
200,0.5,0.22,0.56,0.86,0.0,0.02,0.1,0.48,0.12,0.38
200,0.5,0.26,0.8,0.98,0.0,0.0,0.06,0.42,0.1,0.42
200,0.5,0.3,0.98,1.0,0.0,0.0,0.32,0.6,0.22,0.48
200,0.5,0.34,1.0,1.0,0.0,0.0,0.44,0.76,0.46,0.8
200,0.5,0.38,1.0,1.0,0.0,0.0,0.52,0.84,0.4,0.86
200,0.5,0.42,1.0,1.0,0.02,0.0,0.54,0.92,0.48,0.82
200,0.5,0.46,1.0,1.0,0.0,0.0,0.72,0.94,0.68,0.9
200,0.5,0.5,1.0,1.0,0.0,0.0,0.74,0.96,0.6,0.9
205,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.5,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.5,0.08,0.0,0.1,0.0,0.0,0.0,0.04,0.0,0.02
205,0.5,0.12,0.02,0.14,0.0,0.0,0.0,0.04,0.0,0.0
205,0.5,0.16,0.24,0.54,0.0,0.0,0.0,0.12,0.02,0.14
205,0.5,0.2,0.46,0.66,0.0,0.0,0.12,0.26,0.18,0.38
205,0.5,0.24,0.72,0.84,0.0,0.0,0.08,0.42,0.08,0.38
205,0.5,0.28,0.84,0.98,0.02,0.02,0.3,0.62,0.28,0.6
205,0.5,0.32,0.98,1.0,0.0,0.0,0.36,0.76,0.4,0.7
205,0.5,0.36,1.0,1.0,0.0,0.0,0.42,0.82,0.4,0.82
205,0.5,0.4,1.0,1.0,0.0,0.0,0.56,0.88,0.54,0.82
205,0.5,0.44,1.0,1.0,0.0,0.02,0.6,0.84,0.52,0.82
205,0.5,0.48,1.0,1.0,0.04,0.0,0.72,0.92,0.52,0.8
205,0.5,0.01,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0
205,0.5,0.05,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0
205,0.5,0.09,0.0,0.04,0.0,0.0,0.02,0.02,0.0,0.02
205,0.5,0.13,0.1,0.3,0.0,0.0,0.02,0.02,0.02,0.08
205,0.5,0.17,0.2,0.64,0.0,0.0,0.06,0.16,0.04,0.16
205,0.5,0.21,0.5,0.88,0.0,0.0,0.06,0.26,0.04,0.34
205,0.5,0.25,0.76,0.92,0.0,0.0,0.12,0.36,0.12,0.36
205,0.5,0.29,0.92,1.0,0.0,0.0,0.18,0.64,0.22,0.6
205,0.5,0.33,0.98,1.0,0.0,0.0,0.48,0.76,0.38,0.64
205,0.5,0.37,1.0,1.0,0.0,0.0,0.42,0.8,0.44,0.78
205,0.5,0.41,1.0,1.0,0.0,0.0,0.54,0.92,0.54,0.8
205,0.5,0.45,1.0,1.0,0.0,0.0,0.78,0.96,0.68,0.8
205,0.5,0.49,1.0,1.0,0.0,0.0,0.76,0.92,0.64,0.8
205,0.5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.5,0.06,0.02,0.06,0.0,0.0,0.02,0.02,0.0,0.0
205,0.5,0.1,0.0,0.08,0.0,0.0,0.02,0.04,0.0,0.0
205,0.5,0.14,0.08,0.32,0.02,0.0,0.0,0.04,0.0,0.1
205,0.5,0.18,0.34,0.54,0.02,0.0,0.0,0.22,0.04,0.26
205,0.5,0.22,0.54,0.84,0.02,0.02,0.1,0.3,0.08,0.3
205,0.5,0.26,0.86,1.0,0.0,0.0,0.18,0.6,0.12,0.54
205,0.5,0.3,0.98,1.0,0.02,0.0,0.34,0.74,0.38,0.68
205,0.5,0.34,1.0,1.0,0.0,0.0,0.32,0.7,0.44,0.78
205,0.5,0.38,1.0,1.0,0.0,0.0,0.64,0.86,0.58,0.82
205,0.5,0.42,1.0,1.0,0.02,0.0,0.6,0.88,0.46,0.84
205,0.5,0.46,1.0,1.0,0.0,0.0,0.66,0.94,0.52,0.88
205,0.5,0.5,1.0,1.0,0.0,0.02,0.8,0.94,0.56,0.8
205,0.5,0.03,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
205,0.5,0.07,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
205,0.5,0.11,0.02,0.08,0.0,0.0,0.0,0.04,0.0,0.04
205,0.5,0.15,0.12,0.32,0.0,0.02,0.02,0.08,0.0,0.06
205,0.5,0.19,0.26,0.66,0.0,0.02,0.06,0.26,0.1,0.3
205,0.5,0.23,0.56,0.94,0.0,0.0,0.1,0.3,0.12,0.38
205,0.5,0.27,0.9,0.98,0.0,0.0,0.24,0.5,0.24,0.54
205,0.5,0.31,0.98,1.0,0.0,0.0,0.3,0.68,0.26,0.56
205,0.5,0.35000000000000003,1.0,1.0,0.0,0.0,0.4,0.74,0.42,0.76
205,0.5,0.39,1.0,1.0,0.0,0.0,0.6,0.9,0.46,0.76
205,0.5,0.43,1.0,1.0,0.0,0.02,0.68,0.9,0.62,0.86
205,0.5,0.47,1.0,1.0,0.0,0.02,0.78,0.94,0.62,0.88
210,0.5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.5,0.05,0.0,0.0,0.02,0.0,0.02,0.0,0.02,0.0
210,0.5,0.09,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.02
210,0.5,0.13,0.1,0.28,0.0,0.0,0.04,0.1,0.0,0.02
210,0.5,0.17,0.2,0.58,0.0,0.0,0.02,0.16,0.02,0.14
210,0.5,0.21,0.56,0.84,0.0,0.0,0.08,0.3,0.14,0.36
210,0.5,0.25,0.68,0.92,0.0,0.0,0.1,0.38,0.18,0.44
210,0.5,0.29,0.88,1.0,0.0,0.0,0.24,0.54,0.26,0.62
210,0.5,0.33,1.0,1.0,0.0,0.0,0.4,0.84,0.42,0.72
210,0.5,0.37,1.0,1.0,0.02,0.0,0.5,0.86,0.42,0.9
210,0.5,0.41,1.0,1.0,0.0,0.0,0.7,0.84,0.56,0.92
210,0.5,0.45,1.0,1.0,0.0,0.0,0.54,0.84,0.6,0.86
210,0.5,0.49,1.0,1.0,0.02,0.0,0.8,0.96,0.74,0.84
210,0.5,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0
210,0.5,0.06,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0
210,0.5,0.1,0.0,0.08,0.0,0.0,0.02,0.08,0.02,0.06
210,0.5,0.14,0.1,0.26,0.0,0.0,0.02,0.06,0.02,0.1
210,0.5,0.18,0.34,0.66,0.04,0.0,0.06,0.24,0.02,0.22
210,0.5,0.22,0.62,0.86,0.0,0.0,0.12,0.28,0.08,0.28
210,0.5,0.26,0.82,0.96,0.0,0.0,0.08,0.42,0.16,0.54
210,0.5,0.3,0.96,1.0,0.0,0.0,0.32,0.78,0.38,0.6
210,0.5,0.34,0.98,1.0,0.0,0.0,0.44,0.8,0.42,0.72
210,0.5,0.38,1.0,1.0,0.0,0.0,0.42,0.84,0.5,0.88
210,0.5,0.42,1.0,1.0,0.0,0.0,0.56,0.92,0.48,0.7
210,0.5,0.46,1.0,1.0,0.0,0.0,0.76,0.92,0.56,0.82
210,0.5,0.5,1.0,1.0,0.0,0.02,0.7,0.96,0.66,0.92
210,0.5,0.03,0.02,0.0,0.02,0.0,0.0,0.04,0.0,0.02
210,0.5,0.07,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0
210,0.5,0.11,0.04,0.2,0.0,0.0,0.04,0.1,0.0,0.04
210,0.5,0.15,0.16,0.42,0.0,0.0,0.02,0.22,0.02,0.14
210,0.5,0.19,0.32,0.62,0.0,0.0,0.0,0.16,0.06,0.26
210,0.5,0.23,0.56,0.94,0.0,0.0,0.14,0.4,0.14,0.38
210,0.5,0.27,0.74,0.98,0.0,0.0,0.22,0.72,0.28,0.64
210,0.5,0.31,0.98,1.0,0.0,0.0,0.28,0.54,0.34,0.76
210,0.5,0.35000000000000003,1.0,1.0,0.0,0.0,0.56,0.82,0.38,0.7
210,0.5,0.39,1.0,1.0,0.02,0.0,0.52,0.78,0.48,0.7
210,0.5,0.43,1.0,1.0,0.0,0.0,0.72,0.86,0.54,0.82
210,0.5,0.47,1.0,1.0,0.0,0.0,0.76,0.96,0.52,0.82
210,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
210,0.5,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.5,0.08,0.02,0.12,0.0,0.0,0.0,0.04,0.0,0.02
210,0.5,0.12,0.06,0.24,0.0,0.0,0.0,0.02,0.0,0.02
210,0.5,0.16,0.28,0.64,0.0,0.0,0.02,0.16,0.04,0.06
210,0.5,0.2,0.44,0.66,0.0,0.0,0.02,0.2,0.06,0.2
210,0.5,0.24,0.6,0.96,0.0,0.0,0.14,0.44,0.12,0.4
210,0.5,0.28,0.98,1.0,0.0,0.0,0.3,0.76,0.26,0.58
210,0.5,0.32,1.0,1.0,0.0,0.0,0.42,0.74,0.48,0.72
210,0.5,0.36,1.0,1.0,0.0,0.0,0.42,0.78,0.4,0.8
210,0.5,0.4,1.0,1.0,0.02,0.0,0.72,0.88,0.54,0.92
210,0.5,0.44,1.0,1.0,0.0,0.0,0.6,0.92,0.44,0.66
210,0.5,0.48,1.0,1.0,0.0,0.0,0.82,0.96,0.6,0.84
215,0.5,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0.5,0.06,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.02
215,0.5,0.1,0.08,0.12,0.0,0.0,0.0,0.02,0.0,0.0
215,0.5,0.14,0.06,0.3,0.0,0.0,0.02,0.06,0.02,0.08
215,0.5,0.18,0.24,0.72,0.02,0.0,0.06,0.18,0.08,0.18
215,0.5,0.22,0.7,0.92,0.0,0.02,0.04,0.26,0.1,0.38
215,0.5,0.26,0.84,0.98,0.0,0.0,0.14,0.5,0.26,0.5
215,0.5,0.3,0.98,1.0,0.0,0.0,0.22,0.58,0.32,0.6
215,0.5,0.34,1.0,1.0,0.0,0.0,0.26,0.58,0.36,0.7
215,0.5,0.38,1.0,1.0,0.0,0.0,0.62,0.86,0.44,0.7
215,0.5,0.42,1.0,1.0,0.0,0.0,0.58,0.84,0.54,0.78
215,0.5,0.46,1.0,1.0,0.0,0.0,0.66,0.94,0.56,0.88
215,0.5,0.5,1.0,1.0,0.0,0.0,0.76,0.96,0.58,0.92
215,0.5,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0.5,0.07,0.06,0.02,0.0,0.0,0.0,0.02,0.02,0.02
215,0.5,0.11,0.04,0.12,0.0,0.0,0.04,0.02,0.02,0.04
215,0.5,0.15,0.24,0.42,0.0,0.0,0.06,0.08,0.04,0.1
215,0.5,0.19,0.48,0.64,0.0,0.0,0.02,0.28,0.06,0.26
215,0.5,0.23,0.62,0.84,0.0,0.0,0.1,0.3,0.06,0.32
215,0.5,0.27,0.94,1.0,0.0,0.0,0.22,0.6,0.16,0.48
215,0.5,0.31,0.98,1.0,0.0,0.0,0.28,0.56,0.3,0.64
215,0.5,0.35000000000000003,1.0,1.0,0.0,0.0,0.44,0.76,0.42,0.74
215,0.5,0.39,1.0,1.0,0.0,0.0,0.48,0.86,0.54,0.84
215,0.5,0.43,1.0,1.0,0.02,0.02,0.66,0.92,0.7,0.88
215,0.5,0.47,1.0,1.0,0.0,0.0,0.72,0.98,0.58,0.82
215,0.5,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0.5,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02
215,0.5,0.08,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0
215,0.5,0.12,0.04,0.22,0.0,0.0,0.04,0.12,0.0,0.02
215,0.5,0.16,0.32,0.56,0.0,0.0,0.0,0.08,0.02,0.1
215,0.5,0.2,0.3,0.72,0.0,0.0,0.04,0.22,0.04,0.3
215,0.5,0.24,0.8,0.98,0.02,0.02,0.2,0.6,0.16,0.42
215,0.5,0.28,0.94,1.0,0.02,0.0,0.22,0.6,0.24,0.52
215,0.5,0.32,1.0,1.0,0.0,0.0,0.34,0.8,0.46,0.78
215,0.5,0.36,1.0,1.0,0.0,0.02,0.52,0.82,0.46,0.72
215,0.5,0.4,1.0,1.0,0.0,0.0,0.52,0.78,0.42,0.8
215,0.5,0.44,1.0,1.0,0.02,0.0,0.72,0.94,0.54,0.76
215,0.5,0.48,1.0,1.0,0.04,0.04,0.82,0.98,0.68,0.88
215,0.5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0.5,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.0
215,0.5,0.09,0.0,0.08,0.0,0.0,0.0,0.04,0.04,0.02
215,0.5,0.13,0.1,0.3,0.0,0.0,0.04,0.1,0.0,0.08
215,0.5,0.17,0.2,0.52,0.02,0.0,0.04,0.18,0.04,0.2
215,0.5,0.21,0.54,0.84,0.0,0.0,0.08,0.3,0.1,0.32
215,0.5,0.25,0.8,0.98,0.0,0.0,0.24,0.5,0.22,0.58
215,0.5,0.29,0.98,1.0,0.0,0.0,0.28,0.54,0.28,0.58
215,0.5,0.33,1.0,1.0,0.02,0.0,0.42,0.74,0.4,0.68
215,0.5,0.37,1.0,1.0,0.02,0.0,0.34,0.78,0.48,0.76
215,0.5,0.41,1.0,1.0,0.0,0.02,0.64,0.9,0.42,0.84
215,0.5,0.45,1.0,1.0,0.0,0.0,0.62,0.9,0.6,0.82
215,0.5,0.49,1.0,1.0,0.0,0.0,0.78,1.0,0.58,0.88
220,0.5,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0.5,0.07,0.06,0.04,0.0,0.0,0.02,0.0,0.02,0.02
220,0.5,0.11,0.08,0.08,0.0,0.0,0.0,0.04,0.0,0.02
220,0.5,0.15,0.22,0.52,0.02,0.0,0.04,0.26,0.02,0.28
220,0.5,0.19,0.38,0.64,0.0,0.0,0.08,0.36,0.06,0.36
220,0.5,0.23,0.64,0.94,0.0,0.0,0.08,0.46,0.12,0.48
220,0.5,0.27,0.88,1.0,0.0,0.0,0.28,0.58,0.2,0.64
220,0.5,0.31,0.98,1.0,0.02,0.0,0.38,0.8,0.36,0.7
220,0.5,0.35000000000000003,1.0,1.0,0.0,0.0,0.42,0.8,0.4,0.78
220,0.5,0.39,1.0,1.0,0.0,0.0,0.54,0.88,0.5,0.7
220,0.5,0.43,1.0,1.0,0.0,0.0,0.66,0.96,0.62,0.86
220,0.5,0.47,1.0,1.0,0.0,0.0,0.62,0.96,0.66,0.9
220,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0.5,0.04,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0
220,0.5,0.08,0.02,0.06,0.0,0.0,0.0,0.02,0.0,0.0
220,0.5,0.12,0.1,0.32,0.02,0.0,0.0,0.04,0.02,0.08
220,0.5,0.16,0.22,0.5,0.0,0.0,0.0,0.12,0.02,0.18
220,0.5,0.2,0.44,0.8,0.0,0.0,0.02,0.2,0.02,0.12
220,0.5,0.24,0.74,0.98,0.0,0.0,0.14,0.42,0.22,0.52
220,0.5,0.28,0.96,1.0,0.0,0.0,0.18,0.7,0.36,0.6
220,0.5,0.32,0.98,1.0,0.0,0.0,0.2,0.64,0.38,0.66
220,0.5,0.36,1.0,1.0,0.0,0.0,0.4,0.84,0.44,0.78
220,0.5,0.4,1.0,1.0,0.0,0.0,0.5,0.88,0.44,0.86
220,0.5,0.44,1.0,1.0,0.0,0.0,0.58,0.88,0.7,0.92
220,0.5,0.48,1.0,1.0,0.0,0.0,0.84,0.94,0.56,0.82
220,0.5,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0
220,0.5,0.05,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0
220,0.5,0.09,0.02,0.1,0.0,0.0,0.02,0.04,0.0,0.04
220,0.5,0.13,0.14,0.26,0.0,0.0,0.04,0.04,0.02,0.08
220,0.5,0.17,0.16,0.68,0.02,0.02,0.02,0.18,0.04,0.12
220,0.5,0.21,0.56,0.82,0.0,0.0,0.14,0.3,0.1,0.28
220,0.5,0.25,0.72,0.94,0.0,0.0,0.1,0.42,0.26,0.5
220,0.5,0.29,0.92,1.0,0.02,0.02,0.24,0.6,0.36,0.64
220,0.5,0.33,0.98,1.0,0.02,0.0,0.42,0.82,0.5,0.88
220,0.5,0.37,1.0,1.0,0.0,0.0,0.52,0.88,0.46,0.68
220,0.5,0.41,1.0,1.0,0.04,0.0,0.62,0.92,0.52,0.84
220,0.5,0.45,1.0,1.0,0.0,0.0,0.68,0.92,0.56,0.82
220,0.5,0.49,1.0,1.0,0.02,0.0,0.82,1.0,0.68,0.88
220,0.5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0.5,0.06,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.02
220,0.5,0.1,0.02,0.06,0.0,0.0,0.02,0.0,0.0,0.04
220,0.5,0.14,0.12,0.4,0.0,0.0,0.0,0.1,0.0,0.12
220,0.5,0.18,0.36,0.68,0.0,0.0,0.02,0.32,0.08,0.3
220,0.5,0.22,0.54,0.94,0.0,0.0,0.08,0.38,0.08,0.36
220,0.5,0.26,0.9,0.96,0.02,0.04,0.28,0.5,0.18,0.52
220,0.5,0.3,0.98,1.0,0.02,0.0,0.32,0.7,0.4,0.74
220,0.5,0.34,1.0,1.0,0.02,0.0,0.38,0.84,0.36,0.64
220,0.5,0.38,1.0,1.0,0.0,0.0,0.64,0.9,0.46,0.72
220,0.5,0.42,1.0,1.0,0.0,0.0,0.62,0.92,0.36,0.68
220,0.5,0.46,1.0,1.0,0.0,0.0,0.72,0.92,0.68,0.84
220,0.5,0.5,1.0,1.0,0.0,0.0,0.76,0.96,0.66,0.9
225,0.5,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,0.5,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
225,0.5,0.08,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0
225,0.5,0.12,0.06,0.22,0.02,0.0,0.0,0.06,0.0,0.04
225,0.5,0.16,0.42,0.62,0.0,0.0,0.02,0.1,0.02,0.1
225,0.5,0.2,0.44,0.74,0.0,0.0,0.02,0.2,0.0,0.42
225,0.5,0.24,0.72,0.94,0.0,0.0,0.14,0.28,0.16,0.52
225,0.5,0.28,0.98,0.98,0.0,0.0,0.26,0.58,0.32,0.58
225,0.5,0.32,0.98,1.0,0.02,0.0,0.42,0.82,0.38,0.76
225,0.5,0.36,1.0,1.0,0.0,0.0,0.5,0.76,0.5,0.84
225,0.5,0.4,1.0,1.0,0.0,0.0,0.74,0.88,0.62,0.76
225,0.5,0.44,1.0,1.0,0.02,0.02,0.76,0.94,0.66,0.86
225,0.5,0.48,1.0,1.0,0.0,0.0,0.8,0.94,0.68,0.88
225,0.5,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02
225,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02
225,0.5,0.09,0.02,0.04,0.0,0.0,0.0,0.04,0.0,0.02
225,0.5,0.13,0.1,0.26,0.02,0.02,0.02,0.06,0.04,0.12
225,0.5,0.17,0.34,0.62,0.0,0.0,0.04,0.12,0.06,0.14
225,0.5,0.21,0.5,0.82,0.0,0.0,0.06,0.28,0.04,0.26
225,0.5,0.25,0.82,0.94,0.0,0.0,0.1,0.46,0.18,0.52
225,0.5,0.29,0.96,1.0,0.0,0.0,0.24,0.64,0.34,0.54
225,0.5,0.33,1.0,1.0,0.0,0.0,0.36,0.78,0.38,0.74
225,0.5,0.37,1.0,1.0,0.0,0.0,0.54,0.78,0.32,0.7
225,0.5,0.41,1.0,1.0,0.0,0.0,0.58,0.84,0.58,0.76
225,0.5,0.45,1.0,1.0,0.0,0.0,0.72,0.96,0.58,0.9
225,0.5,0.49,1.0,1.0,0.0,0.02,0.74,0.9,0.74,0.96
225,0.5,0.02,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0
225,0.5,0.06,0.02,0.06,0.0,0.0,0.02,0.0,0.0,0.02
225,0.5,0.1,0.0,0.1,0.0,0.0,0.02,0.02,0.02,0.0
225,0.5,0.14,0.12,0.32,0.0,0.0,0.0,0.1,0.02,0.1
225,0.5,0.18,0.28,0.7,0.0,0.0,0.02,0.2,0.04,0.26
225,0.5,0.22,0.52,0.84,0.0,0.0,0.1,0.32,0.04,0.32
225,0.5,0.26,0.92,1.0,0.0,0.0,0.24,0.6,0.22,0.48
225,0.5,0.3,1.0,1.0,0.0,0.0,0.32,0.62,0.28,0.62
225,0.5,0.34,1.0,1.0,0.0,0.0,0.52,0.78,0.52,0.72
225,0.5,0.38,1.0,1.0,0.0,0.02,0.54,0.88,0.44,0.82
225,0.5,0.42,1.0,1.0,0.0,0.0,0.72,0.98,0.58,0.76
225,0.5,0.46,1.0,1.0,0.0,0.0,0.8,0.98,0.64,0.78
225,0.5,0.5,1.0,1.0,0.02,0.0,0.86,0.96,0.68,0.88
225,0.5,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
225,0.5,0.07,0.04,0.06,0.0,0.02,0.0,0.02,0.0,0.02
225,0.5,0.11,0.04,0.1,0.04,0.0,0.0,0.06,0.02,0.04
225,0.5,0.15,0.2,0.44,0.0,0.0,0.08,0.1,0.04,0.12
225,0.5,0.19,0.42,0.76,0.0,0.0,0.08,0.26,0.06,0.22
225,0.5,0.23,0.64,0.9,0.04,0.0,0.1,0.3,0.08,0.36
225,0.5,0.27,0.92,0.98,0.0,0.0,0.18,0.6,0.28,0.62
225,0.5,0.31,0.96,1.0,0.02,0.0,0.3,0.66,0.5,0.8
225,0.5,0.35000000000000003,1.0,1.0,0.0,0.0,0.44,0.88,0.3,0.62
225,0.5,0.39,1.0,1.0,0.0,0.0,0.62,0.82,0.56,0.9
225,0.5,0.43,1.0,1.0,0.04,0.02,0.68,0.94,0.64,0.86
225,0.5,0.47,1.0,1.0,0.0,0.0,0.84,1.0,0.46,0.7
230,0.5,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,0.5,0.05,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
230,0.5,0.09,0.02,0.04,0.0,0.0,0.02,0.0,0.0,0.0
230,0.5,0.13,0.14,0.36,0.0,0.0,0.04,0.08,0.06,0.14
230,0.5,0.17,0.4,0.68,0.0,0.0,0.02,0.12,0.02,0.14
230,0.5,0.21,0.56,0.96,0.02,0.0,0.1,0.26,0.12,0.34
230,0.5,0.25,0.9,0.98,0.02,0.02,0.22,0.54,0.24,0.56
230,0.5,0.29,0.96,1.0,0.0,0.0,0.3,0.54,0.34,0.68
230,0.5,0.33,0.98,1.0,0.02,0.0,0.54,0.76,0.48,0.76
230,0.5,0.37,1.0,1.0,0.02,0.02,0.46,0.8,0.32,0.62
230,0.5,0.41,1.0,1.0,0.0,0.0,0.58,0.92,0.54,0.82
230,0.5,0.45,1.0,1.0,0.0,0.0,0.76,0.88,0.64,0.88
