m,p,q,delta,omni_precision_2,omni_recall_2,omni_precision_3,omni_recall_3,omni_precision_4,omni_recall_4,omni_precision_5,omni_recall_5,omni_precision_6,omni_recall_6,omni_precision_7,omni_recall_7,omni_precision_8,omni_recall_8,omni_precision_9,omni_recall_9,omni_precision_10,omni_recall_10,mase_precision_2,mase_recall_2,mase_precision_3,mase_recall_3,mase_precision_4,mase_recall_4,mase_precision_5,mase_recall_5,mase_precision_6,mase_recall_6,mase_precision_7,mase_recall_7,mase_precision_8,mase_recall_8,mase_precision_9,mase_recall_9,mase_precision_10,mase_recall_10
25.0,0.5,0.25,0.06,0.9362162162162161,1.0,0.9140741334599959,0.9772333333333333,0.8346553281785163,0.9439333333333337,0.843107018558661,0.8800333333333333,0.77189063334401,0.8338666666666665,0.8069636303366222,0.7835333333333335,0.7947905274021546,0.6975333333333333,0.7382741450455549,0.6462666666666665,0.7268882512358456,0.5836666666666669,0.9362162162162161,1.0,0.905217030098726,0.9801000000000002,0.7767130859753989,0.9303000000000005,0.8065928539312525,0.8973333333333333,0.7489248109650375,0.8126666666666673,0.7701082905007199,0.7543666666666666,0.7254544109435243,0.7000666666666667,0.7334812291479961,0.6052666666666666,0.7193074516042204,0.5712666666666667
230.0,0.5,0.25,0.25,0.9664864864864865,1.0,0.9387578293839638,1.0,0.7292527776899455,0.9999666666666667,0.7473515240155092,0.9999666666666667,0.7001259184379469,0.9997,0.694812276327345,0.9995333333333332,0.6825152214002445,0.9990333333333336,0.6566061586641836,0.9985333333333335,0.6165812249856678,0.997966666666667,0.9664864864864865,1.0,0.953374390082333,1.0,0.7168925953776122,0.9999000000000001,0.7539057617511484,0.9997666666666667,0.6798131934565345,0.9995333333333334,0.70372804829887,0.9998666666666667,0.6775331507858696,0.9991333333333333,0.6624309130390796,0.9994333333333333,0.6237481479333499,0.9986333333333335
25.0,0.5,0.25,0.16,0.9547297297297297,1.0,0.942683352022097,0.9995666666666666,0.7443464474146729,0.9910666666666667,0.8055336193832516,0.9931999999999997,0.7366951154544086,0.9849,0.7725886649407631,0.9796333333333337,0.7312621127805496,0.9671000000000002,0.7040660502957863,0.9578000000000003,0.6866410440555962,0.9391333333333333,0.9547297297297297,1.0,0.9174838832211144,0.9999666666666667,0.7602865263375275,0.9936666666666666,0.7841548935044651,0.9971999999999999,0.7426612583513958,0.9862333333333333,0.742049888205864,0.9835666666666668,0.718137858504586,0.965666666666667,0.7003221432266286,0.9596000000000002,0.6849026266035371,0.9408666666666667
230.0,0.5,0.25,0.15,0.9344594594594594,1.0,0.9335944130603535,1.0,0.7210234487494053,1.0,0.7918337903473729,0.9995333333333334,0.6572825843808158,0.9989333333333333,0.7207163984140261,0.9981000000000002,0.6795504278234161,0.9978000000000001,0.6507172375494339,0.9972333333333334,0.6487096144718981,0.9939333333333336,0.9344594594594594,1.0,0.926176625658918,1.0,0.7218483362363799,0.9997000000000001,0.7754679358395457,0.9992666666666667,0.6988182626564827,0.9982333333333332,0.7588789412116398,0.9987000000000004,0.6612085121061767,0.9975333333333335,0.6666837348674102,0.9959666666666669,0.6459346683376449,0.9950666666666672
25.0,0.5,0.25,0.26,0.9479729729729729,1.0,0.9075863102842047,0.9998666666666667,0.7617371518829786,0.9954666666666668,0.7661456408473863,0.9981666666666668,0.7126309114306778,0.9948666666666668,0.7183251416284662,0.9952333333333335,0.7028957545919736,0.9903,0.6775345251261374,0.9822333333333333,0.661460248072193,0.9789000000000005,0.9479729729729729,1.0,0.9242375345173387,0.9999333333333333,0.7334581785130532,0.9988666666666667,0.7702607948315701,0.9992000000000002,0.7249350781860449,0.9966000000000003,0.7117679127297446,0.9951000000000002,0.7116788605785693,0.9883000000000002,0.6865353575635637,0.9876333333333338,0.648949143747195,0.979266666666667
230.0,0.5,0.25,0.05,0.9544594594594593,1.0,0.8908829134563693,0.9996666666666667,0.7639821392552273,0.9952666666666665,0.8026467009663965,0.9912333333333333,0.7311082084395498,0.9773666666666668,0.7422403000885935,0.9730333333333337,0.7413372737350161,0.9583666666666667,0.7038343034358919,0.9516000000000001,0.7225831716860378,0.9361333333333336,0.9544594594594593,1.0,0.9501674493040879,0.9997666666666666,0.7544710222744604,0.9925333333333333,0.7685716149817232,0.9911000000000004,0.7412263154804276,0.9780333333333335,0.7506185834654615,0.9768000000000002,0.7284139600089956,0.9619666666666664,0.7154404199264502,0.9496000000000002,0.6951501541532785,0.9279000000000002
25.0,0.5,0.25,0.36,0.924189189189189,1.0,0.8931949713094367,0.9999666666666667,0.7410897299876283,0.9994,0.7892087431018417,0.9993333333333334,0.712431894943701,0.9978666666666666,0.7488809461564209,0.9984333333333335,0.6813849990316229,0.9949666666666666,0.680071549051911,0.9929333333333337,0.6493453441169921,0.9932000000000003,0.924189189189189,1.0,0.9080607437458527,0.9999666666666667,0.7159567305752057,0.9997,0.7385816233234165,0.9995333333333334,0.6936158295006584,0.9976333333333336,0.6869301776783323,0.9977000000000001,0.6853458593392954,0.995366666666667,0.6546687765624781,0.9936000000000001,0.6468746570678294,0.9916666666666668
225.0,0.5,0.25,0.46,0.9336651958080529,1.0,0.9482989410480812,1.0,0.7043070646104979,0.9999666666666667,0.7268538098178848,1.0,0.6927724708530627,0.9999333333333333,0.7211639896467035,1.0,0.7063181658145994,0.9998666666666667,0.6356079568874874,0.9996000000000003,0.6253514994839766,0.9994000000000003,0.9336651958080529,1.0,0.9140356504100693,1.0,0.7146831117972696,1.0,0.7353331974272066,1.0,0.7006376015871133,0.9999666666666667,0.7077284772117589,1.0,0.6528465021698469,0.9998333333333335,0.6513979443574799,0.9997666666666669,0.6276885132184499,0.9997000000000001
25.0,0.5,0.25,0.46,0.924189189189189,1.0,0.9286304287229686,1.0,0.7555125119368087,0.9986,0.7847785561261879,0.9999000000000001,0.7244522481560982,0.9996333333333334,0.7222045082661928,0.9985666666666667,0.676638264704687,0.9976999999999999,0.6464218715288601,0.9973666666666665,0.6292870525959638,0.9947666666666665,0.924189189189189,1.0,0.8846216823364716,1.0,0.6814580296488773,0.9996,0.7595515254892468,0.9997999999999999,0.6788568168288098,0.9995,0.7056785856810162,0.9990666666666667,0.6613204392733606,0.9991333333333334,0.6605351213274302,0.9976999999999999,0.6496344528619369,0.9957666666666667
225.0,0.5,0.25,0.36,0.9571787093215665,1.0,0.9361717326073534,1.0,0.7080673852696522,0.9998666666666667,0.7733231695453675,0.9999666666666667,0.6722771021851878,0.9998,0.7154417732637487,0.9999666666666667,0.657727044387213,0.9997333333333335,0.643187063139288,0.9995666666666668,0.630492924417289,0.9993000000000003,0.9571787093215665,1.0,0.9025652450158206,1.0,0.7274225227680607,0.9998666666666667,0.7425627503829422,0.9999666666666667,0.6872064119192054,0.9998999999999999,0.7077223594028181,0.9998333333333334,0.6806808636846969,0.9995666666666668,0.6383724183836262,0.9995,0.6282974095665665,0.9994666666666668
30.0,0.5,0.25,0.05,0.9259459459459458,1.0,0.9139926135561889,0.9704333333333337,0.8042489070515699,0.8830999999999998,0.8272749566986548,0.8615000000000005,0.8016291495758306,0.7826000000000002,0.8077458789634947,0.7288666666666667,0.780534944449333,0.6373000000000001,0.7599711478005279,0.5624666666666667,0.7246210593309647,0.5135000000000001,0.9259459459459458,1.0,0.9367028136881999,0.9768999999999999,0.8281156712478054,0.8913666666666669,0.826175053460302,0.8536333333333337,0.7981736550576418,0.7441333333333334,0.7873139690213847,0.7121333333333334,0.7245335773815682,0.6093999999999999,0.7489505569488821,0.5721666666666667,0.6952800163420696,0.4810666666666665
225.0,0.5,0.25,0.26,0.9664864864864865,1.0,0.9555858287378007,1.0,0.7469221019136912,0.9998333333333334,0.7838317885168514,0.9998333333333334,0.6993179606152029,0.9998,0.7230078185937044,0.9997666666666666,0.6732690934325092,0.9992666666666666,0.6487579205292735,0.9992000000000002,0.617375559096219,0.9984000000000003,0.9664864864864865,1.0,0.9149983166551457,1.0,0.7319240079956317,0.9995,0.763464173318213,0.9998999999999999,0.6925724601448046,0.9994333333333333,0.7169271297731236,0.9999000000000001,0.6542081963505733,0.9990333333333336,0.6576584839776842,0.9983333333333335,0.6309243842480781,0.9989000000000003
30.0,0.5,0.25,0.15,0.9269084390512962,1.0,0.9028086494765961,0.9990000000000001,0.797991033393806,0.9902666666666667,0.802110766836762,0.9931,0.7286832573601653,0.9821999999999999,0.7735659813167771,0.9801000000000001,0.7421067198874829,0.9704000000000002,0.7405597363560585,0.9546333333333333,0.6762758390523333,0.9338666666666664,0.9269084390512962,1.0,0.8867618777523812,0.9998666666666668,0.7322171446382282,0.9942,0.782307403522612,0.9945999999999999,0.7086609275131138,0.9859333333333332,0.7461303739230793,0.9777333333333335,0.7156811283528576,0.9645666666666667,0.7013793138261919,0.9575999999999998,0.6715620133692528,0.9428666666666671
225.0,0.5,0.25,0.16,0.9277027027027026,1.0,0.9076828619612083,1.0,0.7287003986834847,0.9994333333333333,0.7809298694265526,0.9995333333333334,0.701424126839084,0.9990666666666667,0.7381370207578973,0.9988333333333334,0.6846548715036072,0.9987666666666668,0.6631918239708835,0.9974666666666668,0.638501348681619,0.9949333333333337,0.9277027027027026,1.0,0.917178824296412,1.0,0.752512543745008,0.9994666666666667,0.7572594902747996,0.9999333333333333,0.6988381281005123,0.9987999999999999,0.7215883968064438,0.9989333333333335,0.6967355095350686,0.9969333333333331,0.6509252625918843,0.9967666666666668,0.6270588037508069,0.9953333333333337
30.0,0.5,0.25,0.25,0.9429729729729729,1.0,0.9164881902925565,0.9999666666666667,0.7644623639791441,0.9990000000000001,0.7562934138851963,0.9994,0.7127023435398344,0.9958333333333336,0.7239008765194762,0.9950000000000003,0.7015088563384435,0.9885666666666667,0.6849477836990853,0.9843333333333335,0.6710758085304342,0.9805333333333337,0.9429729729729729,1.0,0.9191120017237664,0.9999666666666667,0.7459282325155879,0.9981333333333333,0.813532035766165,0.9982333333333335,0.6863650339689369,0.9947666666666669,0.7193103594953747,0.9970666666666672,0.6747648660588988,0.993466666666667,0.6414007306811258,0.9884000000000005,0.6423853400621086,0.9872666666666664
225.0,0.5,0.25,0.06,0.9177027027027026,1.0,0.9158366736745627,0.9995999999999999,0.7246719195724765,0.9967333333333334,0.7630890420497104,0.9949000000000002,0.7316636124561995,0.9916666666666668,0.7482815027035832,0.987166666666667,0.701793779396817,0.9774,0.7041258730845535,0.968933333333333,0.7214781917714145,0.9530000000000001,0.9177027027027026,1.0,0.8978458988000112,0.9994666666666668,0.7890661648158002,0.9961,0.7943363416869716,0.9954333333333335,0.7302159648310729,0.9893333333333335,0.778891355797379,0.982166666666667,0.7228365015345559,0.9780333333333335,0.7263185641858954,0.9692333333333337,0.6686056935865419,0.9589333333333333
30.0,0.5,0.25,0.35000000000000003,0.9582432432432433,1.0,0.924497382748107,1.0,0.7540936370125207,0.9995000000000002,0.802546232658035,0.9987,0.7370485023062409,0.9985333333333335,0.7350488736658904,0.9977666666666667,0.7173580017033594,0.9957666666666671,0.6917200294448834,0.9939000000000001,0.6390309788968225,0.9909000000000002,0.9582432432432433,1.0,0.9157374744412757,1.0,0.7319943689403507,0.9997,0.7490877332623421,0.9993333333333335,0.7164412159723282,0.9980666666666669,0.716461095012086,0.9992666666666667,0.7047890099681955,0.9973000000000005,0.6651791049250935,0.9942666666666667,0.6389818875447522,0.9938333333333333
220.0,0.5,0.25,0.47000000000000003,0.9479729729729729,1.0,0.9504360642618045,1.0,0.7104123604214501,0.9998999999999999,0.7803175958470905,0.9998666666666667,0.6787169072326936,1.0,0.7087504012004827,0.9998666666666668,0.6376566076537569,0.9999333333333333,0.6570929845345168,0.9995666666666669,0.6643577658338081,0.9995333333333337,0.9479729729729729,1.0,0.90069359903315,1.0,0.7208754485202442,0.9998666666666668,0.7298918191797327,0.9999666666666667,0.7094121737640746,0.9999666666666667,0.7258399556342674,1.0,0.6599317521417377,0.9999666666666667,0.6409638215325141,0.9996333333333334,0.6218617348616617,0.9997666666666669
30.0,0.5,0.25,0.45,0.9379729729729729,1.0,0.922786488152119,0.9999666666666667,0.716360470258751,0.9996666666666667,0.7703696350291309,0.9995666666666668,0.7077117130122542,0.9991333333333334,0.7095716905555097,0.9987333333333335,0.6774400125030482,0.9985666666666668,0.6392701407146285,0.9965000000000005,0.6519323281575647,0.9954000000000001,0.9379729729729729,1.0,0.8423590213682743,1.0,0.7059970526433361,0.9994333333333333,0.7299994396307882,0.9988999999999999,0.7004932901974957,0.9991666666666668,0.7342774682385967,0.9995999999999999,0.674685559557518,0.9978333333333333,0.6594792852709854,0.9970333333333338,0.6051984925819357,0.9971333333333334
220.0,0.5,0.25,0.37,0.9782432432432432,1.0,0.9564824861090281,1.0,0.7142506541874127,1.0,0.7723247442492159,0.9999666666666667,0.6871422463217712,0.9999666666666667,0.7304017829350228,0.9999333333333333,0.6637489863095883,0.9994,0.6430372342763568,0.9995666666666669,0.6073931748957737,0.9992333333333336,0.9782432432432432,1.0,0.9410313932341325,1.0,0.7107402854836959,1.0,0.7804118295749184,0.9999666666666667,0.6904646537469535,0.9997666666666667,0.7208528074154523,0.9997333333333333,0.658590466213679,0.9997333333333333,0.6686775044468918,0.9995666666666668,0.6349897475765267,0.9992666666666666
35.0,0.5,0.25,0.04,0.9179729729729729,1.0,0.9225254212768793,0.9395333333333333,0.7526272193987086,0.8679333333333332,0.8243137469117253,0.7816000000000004,0.755281305797595,0.6928000000000003,0.732296805563632,0.6271333333333333,0.6735353768585896,0.5072666666666666,0.7374767052920836,0.48243333333333316,0.6428941744377343,0.4051333333333334,0.9179729729729729,1.0,0.9197120089162358,0.9574333333333334,0.8297888099686572,0.8691000000000005,0.793775208929942,0.7996000000000001,0.7653954339607354,0.7132000000000001,0.789084398801153,0.6138333333333337,0.7320241108183769,0.5357000000000001,0.7083685208382677,0.4581333333333334,,0.4235333333333335
220.0,0.5,0.25,0.27,0.9597297297297297,1.0,0.9287138920875289,1.0,0.7224816397459185,0.9998666666666667,0.7638241488727712,0.9998999999999999,0.6990942017692777,0.9997,0.7376155840698578,0.9999333333333333,0.6730096666591099,0.9996333333333334,0.6571265358781266,0.9996666666666668,0.630626728622937,0.9987999999999999,0.9597297297297297,1.0,0.9251725302514221,1.0,0.6923338551099305,0.9997666666666666,0.7691991328883444,1.0,0.6598462357787576,0.9998333333333334,0.7005962354979868,0.9998,0.6334500597331508,0.9993,0.6515464884399406,0.9988000000000004,0.6257984448950991,0.9989666666666669
35.0,0.5,0.25,0.14,0.9471787093215664,1.0,0.9163835722724791,0.9997333333333333,0.7467952902463295,0.9957,0.7526036831676479,0.9934000000000005,0.7535674146811153,0.9882333333333332,0.7801674466975111,0.9830666666666672,0.725145712637649,0.9686333333333335,0.7210967291593775,0.9558999999999999,0.6959147351800375,0.9382666666666669,0.9471787093215664,1.0,0.919181018840083,0.9998666666666667,0.7717730225984595,0.9972333333333332,0.7933039271034477,0.993266666666667,0.7197690047830783,0.984266666666667,0.7655468449829113,0.9814333333333335,0.7289495838693822,0.9704,0.7216637262657543,0.9659333333333335,0.7097455294856754,0.9525333333333333
220.0,0.5,0.25,0.17,0.9459459459459458,1.0,0.9415511974724248,1.0,0.7524738333257214,1.0,0.7556787326448142,0.9998,0.7178472298186439,0.9991333333333334,0.7228843190819292,0.9990000000000001,0.6762874749169986,0.9981,0.6704565763435504,0.9964333333333336,0.6085426107194553,0.995166666666667,0.9459459459459458,1.0,0.9178213989013098,1.0,0.7424765053189522,0.9993999999999998,0.7589459108758635,0.9995999999999999,0.6964071486482177,0.9991666666666668,0.7298192736474117,0.9987,0.6529144935202379,0.9979333333333332,0.6777254257704878,0.9977666666666667,0.6326832730888509,0.9960333333333334
35.0,0.5,0.25,0.24,0.9597297297297297,1.0,0.9238784491825714,0.9999666666666667,0.7278666299602112,0.9989333333333333,0.7765916823312082,0.9983,0.6947769588127966,0.9972666666666667,0.7232280459188978,0.9944000000000003,0.6573490382741389,0.9912333333333336,0.6871670605974414,0.9862666666666666,0.6411350009800664,0.9822666666666667,0.9597297297297297,1.0,0.9029909313088667,0.9999333333333333,0.7142641210154065,0.9976666666666667,0.7688916264118099,0.9985333333333335,0.6904778023487732,0.9943333333333335,0.7149104704048765,0.9946666666666666,0.6707847784182723,0.991566666666667,0.6661151850934631,0.9903000000000003,0.6539811330442085,0.9834666666666665
220.0,0.5,0.25,0.07,0.9262162162162162,1.0,0.8865397471166,0.9998333333333334,0.7476998125415164,0.9952333333333334,0.7840075516622217,0.9957,0.7302551812213686,0.991866666666667,0.7631098306589089,0.9915333333333336,0.6929291711868093,0.9808,0.6888591069306436,0.9771666666666668,0.6697888868442863,0.967466666666667,0.9262162162162162,1.0,0.908346730904949,0.9998000000000001,0.7513531306825746,0.9956666666666669,0.7799408862524438,0.9966000000000002,0.7110700133775181,0.9896666666666668,0.7392220568143837,0.9924333333333337,0.7273226504768625,0.984466666666667,0.7136781893860497,0.9744333333333333,0.6924973787258603,0.9651
35.0,0.5,0.25,0.34,0.9597297297297297,1.0,0.9580545814683262,1.0,0.7193710056540528,0.9997,0.7625930046681413,0.9993333333333334,0.7039253267417992,0.9984333333333332,0.7251779370720377,0.9983333333333333,0.7004019900542495,0.9948333333333337,0.6516455847650536,0.9943333333333335,0.6504312008440938,0.9930000000000001,0.9597297297297297,1.0,0.9029172567517763,1.0,0.7256052817086368,0.9978666666666666,0.7389439433387363,0.9993666666666666,0.7302753905179518,0.9989333333333335,0.7189529507441463,0.9979666666666667,0.6922236036502563,0.9977666666666666,0.6714512952716397,0.9963666666666667,0.6506640683464571,0.9942666666666671
215.0,0.5,0.25,0.48,0.9209459459459458,1.0,0.9086651451353841,1.0,0.7442957107451659,1.0,0.7520915274798017,0.9999000000000001,0.6722686794164757,0.9999666666666667,0.7083904032196102,0.9999666666666667,0.665109604010539,0.9997666666666667,0.6299834152239322,0.9996000000000004,0.6138696442154964,0.9997333333333335,0.9209459459459458,1.0,0.8555476667429887,1.0,0.7009637517608988,1.0,0.7333346395081118,1.0,0.6486195372265563,0.9999333333333333,0.7064018060659221,1.0,0.6494992258621355,0.9998666666666667,0.6468848701812467,0.9998333333333335,0.6238624604403344,0.9996666666666667
35.0,0.5,0.25,0.44,0.9144594594594594,1.0,0.8826020608066959,1.0,0.7446396936614293,0.9996,0.7662110950658121,0.9996666666666667,0.6863744231415151,0.9993333333333334,0.7096195999284056,0.9994,0.6809355340499879,0.9986000000000002,0.6522959053455459,0.9969666666666669,0.6450903778061697,0.9953333333333337,0.9144594594594594,1.0,0.8921357439904304,1.0,0.7176106571810518,1.0,0.7491137186733099,0.9998,0.7360611085198037,0.9997333333333333,0.7196968579006763,0.9996,0.6845806004981548,0.9981666666666668,0.6651305769082434,0.9979333333333336,0.6412342505795209,0.9967666666666666
