m,p,delta,omni_precision_2,omni_recall_2,mase_precision_2,mase_recall_2
205.0,0.5,0.33,1.0,1.0,0.8417199153279016,0.9482666666666666
205.0,0.5,0.34,1.0,1.0,0.7995160161001645,0.9036
205.0,0.5,0.35000000000000003,1.0,1.0,0.922250948008174,0.9826
205.0,0.5,0.36,1.0,1.0,0.957911398791578,0.9886
205.0,0.5,0.37,1.0,1.0,0.9720903938742516,0.9914
205.0,0.5,0.38,1.0,1.0,0.9869686411149826,1.0
205.0,0.5,0.39,1.0,1.0,1.0,1.0
205.0,0.5,0.4,1.0,1.0,1.0,1.0
205.0,0.5,0.41,1.0,1.0,1.0,1.0
205.0,0.5,0.42,1.0,1.0,1.0,1.0
205.0,0.5,0.43,1.0,1.0,1.0,1.0
205.0,0.5,0.44,1.0,1.0,1.0,1.0
205.0,0.5,0.45,1.0,1.0,1.0,1.0
205.0,0.5,0.46,1.0,1.0,1.0,1.0
205.0,0.5,0.47,1.0,1.0,1.0,1.0
205.0,0.5,0.48,1.0,1.0,1.0,1.0
205.0,0.5,0.49,1.0,1.0,1.0,1.0
205.0,0.5,0.5,1.0,1.0,1.0,1.0
210.0,0.5,0.0,0.24282837666260335,0.3438666666666668,0.244699360853322,0.3420666666666667
210.0,0.5,0.01,0.25192603116691503,0.4086000000000001,0.2345542469924164,0.412
210.0,0.5,0.02,0.2921927987727375,0.4671333333333333,0.25526772377256923,0.4532666666666666
210.0,0.5,0.03,0.31079110577252456,0.4961333333333332,0.2878753874916484,0.5132666666666666
210.0,0.5,0.04,0.35691292750004844,0.5190666666666668,0.2697779118774529,0.4891333333333332
210.0,0.5,0.05,0.3762374979103853,0.5289333333333333,0.29098332195341714,0.4865333333333332
210.0,0.5,0.06,0.4246844748978991,0.5365333333333334,0.29987375131597305,0.5395999999999999
210.0,0.5,0.07,0.4107039164306212,0.5286666666666666,0.32116867827353857,0.5460666666666666
210.0,0.5,0.08,0.3913658078949197,0.5513333333333332,0.35483519143845305,0.5225333333333332
210.0,0.5,0.09,0.4249188973793,0.5829333333333334,0.3949824515026781,0.5440666666666667
210.0,0.5,0.1,0.5053584325421996,0.6342666666666665,0.3805034735100202,0.5948000000000001
210.0,0.5,0.11,0.4493272557096393,0.5989333333333333,0.3936408706561657,0.5653333333333332
210.0,0.5,0.12,0.39207500205288826,0.5901333333333334,0.3927270551812393,0.5921333333333333
210.0,0.5,0.13,0.5042821891315424,0.6075999999999999,0.3617531226818495,0.5703333333333332
210.0,0.5,0.14,0.4810719834741385,0.5932,0.40129835347737497,0.6050666666666666
210.0,0.5,0.15,0.5180413248808913,0.6157999999999999,0.31367970294609104,0.5433333333333333
210.0,0.5,0.16,0.545963531632095,0.6572,0.5270416655685817,0.7202666666666666
210.0,0.5,0.17,0.5557574047880288,0.6763999999999999,0.4587202617076056,0.6447333333333333
210.0,0.5,0.18,0.6631054585464375,0.7636666666666667,0.4349125514026386,0.6359333333333332
210.0,0.5,0.19,0.8660206058995906,0.8929333333333334,0.4360679277400029,0.6726000000000001
210.0,0.5,0.2,0.9727844430319402,0.9830666666666668,0.5215671644481742,0.6978000000000002
210.0,0.5,0.21,1.0,1.0,0.4218102848641619,0.6642666666666664
210.0,0.5,0.22,1.0,1.0,0.4505611850265365,0.6537999999999999
210.0,0.5,0.23,1.0,1.0,0.4955828204368897,0.6743333333333332
210.0,0.5,0.24,1.0,1.0,0.47495872309740705,0.6998666666666667
210.0,0.5,0.25,1.0,1.0,0.5067936447231961,0.6883999999999999
210.0,0.5,0.26,1.0,1.0,0.4975831800922708,0.7191333333333333
210.0,0.5,0.27,1.0,1.0,0.4855191529773622,0.7047999999999999
210.0,0.5,0.28,1.0,1.0,0.5926807830319828,0.7635333333333334
210.0,0.5,0.29,1.0,1.0,0.6987068003341015,0.8512666666666668
210.0,0.5,0.3,1.0,1.0,0.6994370670508765,0.8801333333333333
210.0,0.5,0.31,1.0,1.0,0.7020274724011012,0.8574
210.0,0.5,0.32,1.0,1.0,0.7598222175011137,0.8777333333333333
210.0,0.5,0.33,1.0,1.0,0.8390674570502079,0.9368666666666666
210.0,0.5,0.34,1.0,1.0,0.8925727754126153,0.9788666666666668
210.0,0.5,0.35000000000000003,1.0,1.0,0.8763786127919169,0.9464
210.0,0.5,0.36,1.0,1.0,0.9252837017010824,0.9843333333333334
210.0,0.5,0.37,1.0,1.0,1.0,1.0
210.0,0.5,0.38,1.0,1.0,0.9723170731707316,0.9896
210.0,0.5,0.39,1.0,1.0,1.0,1.0
210.0,0.5,0.4,1.0,1.0,1.0,1.0
210.0,0.5,0.41,1.0,1.0,1.0,1.0
210.0,0.5,0.42,1.0,1.0,1.0,1.0
210.0,0.5,0.43,1.0,1.0,1.0,1.0
210.0,0.5,0.44,1.0,1.0,1.0,1.0
210.0,0.5,0.45,1.0,1.0,1.0,1.0
210.0,0.5,0.46,1.0,1.0,1.0,1.0
210.0,0.5,0.47,1.0,1.0,1.0,1.0
210.0,0.5,0.48,1.0,1.0,1.0,1.0
210.0,0.5,0.49,1.0,1.0,1.0,1.0
210.0,0.5,0.5,1.0,1.0,1.0,1.0
215.0,0.5,0.0,0.22946602651522194,0.32480000000000003,0.24566249178694405,0.3256666666666667
215.0,0.5,0.01,0.2568462204098257,0.3715333333333334,0.26158708579237705,0.4211999999999999
215.0,0.5,0.02,0.3098960462520569,0.448,0.27295498014818825,0.4477333333333333
215.0,0.5,0.03,0.3198193824595652,0.4918666666666665,0.2710079760921683,0.4788666666666666
215.0,0.5,0.04,0.377275791998452,0.5128666666666666,0.273858575240688,0.5314
215.0,0.5,0.05,0.3846896212650005,0.5319333333333334,0.28074411322116344,0.5471333333333334
215.0,0.5,0.06,0.4114312752198239,0.5028666666666667,0.275133763367352,0.5478
215.0,0.5,0.07,0.4235138952547978,0.5914,0.3103467323100145,0.5573999999999999
215.0,0.5,0.08,0.4281250214511765,0.5467333333333334,0.3718470048790944,0.5676000000000001
215.0,0.5,0.09,0.4258320713430392,0.6043999999999999,0.36907275691605107,0.5356666666666667
215.0,0.5,0.1,0.4586943670601512,0.6030000000000001,0.3087760180259525,0.5154666666666666
215.0,0.5,0.11,0.4723744059599693,0.6074666666666667,0.3980687115666855,0.5390666666666665
215.0,0.5,0.12,0.4384988236217769,0.584,0.33122133747138155,0.5259999999999997
215.0,0.5,0.13,0.43625227925542426,0.6329333333333333,0.35648562174401377,0.5590666666666666
215.0,0.5,0.14,0.4984147416159355,0.6306666666666667,0.4717800186246505,0.6475333333333336
215.0,0.5,0.15,0.4651649249556916,0.5960666666666667,0.4051645711916849,0.5709333333333334
215.0,0.5,0.16,0.4731172707335779,0.6139999999999999,0.4293019801482814,0.6219333333333332
215.0,0.5,0.17,0.4540553862908451,0.6296666666666666,0.5233619266308265,0.6858000000000001
215.0,0.5,0.18,0.6291313181281037,0.7315999999999998,0.4915319700498616,0.6744666666666664
215.0,0.5,0.19,0.7945138589729385,0.8507333333333332,0.4710801075632118,0.6343333333333332
215.0,0.5,0.2,1.0,1.0,0.4265940074201893,0.6487333333333334
215.0,0.5,0.21,1.0,1.0,0.481930814172128,0.6705333333333334
215.0,0.5,0.22,1.0,1.0,0.4607298729099591,0.6788
215.0,0.5,0.23,1.0,1.0,0.512763725762131,0.7300000000000001
215.0,0.5,0.24,1.0,1.0,0.5786138892137149,0.7303333333333335
215.0,0.5,0.25,1.0,1.0,0.5655500023072412,0.7440000000000002
215.0,0.5,0.26,1.0,1.0,0.6303309516713551,0.7824666666666666
215.0,0.5,0.27,1.0,1.0,0.6225802877707856,0.8226666666666667
215.0,0.5,0.28,1.0,1.0,0.6277940624970652,0.8246666666666669
215.0,0.5,0.29,1.0,1.0,0.7341536210818951,0.8710666666666669
215.0,0.5,0.3,1.0,1.0,0.6162413460222743,0.8264666666666666
215.0,0.5,0.31,1.0,1.0,0.6951499475888625,0.8412666666666666
215.0,0.5,0.32,1.0,1.0,0.7407159350629938,0.8938666666666667
215.0,0.5,0.33,1.0,1.0,0.7417083093114876,0.9030000000000002
215.0,0.5,0.34,1.0,1.0,0.936612211213984,0.9757333333333332
215.0,0.5,0.35000000000000003,1.0,1.0,0.8929285355383776,0.9695333333333332
215.0,0.5,0.36,1.0,1.0,0.9392712310049772,0.9714666666666668
215.0,0.5,0.37,1.0,1.0,0.9644566683514052,0.9952666666666669
215.0,0.5,0.38,1.0,1.0,0.9383002961950332,1.0
215.0,0.5,0.39,1.0,1.0,1.0,1.0
215.0,0.5,0.4,1.0,1.0,1.0,1.0
215.0,0.5,0.41,1.0,1.0,1.0,1.0
215.0,0.5,0.42,1.0,1.0,1.0,1.0
215.0,0.5,0.43,1.0,1.0,1.0,1.0
215.0,0.5,0.44,1.0,1.0,1.0,1.0
215.0,0.5,0.45,1.0,1.0,1.0,1.0
215.0,0.5,0.46,1.0,1.0,1.0,1.0
215.0,0.5,0.47,1.0,1.0,1.0,1.0
215.0,0.5,0.48,1.0,1.0,1.0,1.0
215.0,0.5,0.49,1.0,1.0,1.0,1.0
215.0,0.5,0.5,1.0,1.0,1.0,1.0
220.0,0.5,0.0,0.2517868485765232,0.32080000000000003,0.2445491543369259,0.3538666666666666
220.0,0.5,0.01,0.27435123758025404,0.4249999999999999,0.2551705681111133,0.4333333333333336
220.0,0.5,0.02,0.27296376177076703,0.4536000000000001,0.2720972886065801,0.4407333333333333
220.0,0.5,0.03,0.3088797432208294,0.4967333333333333,0.25733539100397634,0.5219333333333335
220.0,0.5,0.04,0.32495766761247635,0.5245333333333333,0.27362427939354306,0.4958666666666667
220.0,0.5,0.05,0.3790796615071313,0.5108666666666667,0.2852218835673846,0.5457333333333332
220.0,0.5,0.06,0.40101987175569603,0.5340666666666666,0.30242224644490184,0.4605333333333334
220.0,0.5,0.07,0.3841291193736819,0.5720000000000001,0.30339854914948483,0.5508666666666664
220.0,0.5,0.08,0.5129150761651471,0.6247333333333333,0.3593092663032405,0.5349333333333334
220.0,0.5,0.09,0.3715683524612928,0.5858666666666665,0.3778061209565666,0.5909333333333333
220.0,0.5,0.1,0.4634077465955339,0.6193999999999998,0.3340448030634839,0.5304
220.0,0.5,0.11,0.4588487096125036,0.6181333333333333,0.4047050993020179,0.5991333333333333
220.0,0.5,0.12,0.4843234553144698,0.5963333333333333,0.40752517560047735,0.5678000000000001
220.0,0.5,0.13,0.4525458263922865,0.6031999999999997,0.474249858444831,0.6630666666666667
220.0,0.5,0.14,0.5144134068821462,0.6444666666666666,0.38827542815882976,0.5865333333333332
220.0,0.5,0.15,0.4533922257300472,0.6121333333333331,0.4039980430183161,0.6072
220.0,0.5,0.16,0.5134964726407624,0.6569333333333333,0.4723795856317624,0.6149333333333333
220.0,0.5,0.17,0.58675275818964,0.7032666666666665,0.5554282112786126,0.6967333333333333
220.0,0.5,0.18,0.6135073780885839,0.7045999999999999,0.3799899256799535,0.6394
220.0,0.5,0.19,0.9000910095504328,0.9282666666666668,0.4034940727995467,0.6156000000000003
220.0,0.5,0.2,1.0,1.0,0.4711590570980148,0.6988000000000001
220.0,0.5,0.21,1.0,1.0,0.3989704108072129,0.6198666666666666
220.0,0.5,0.22,1.0,1.0,0.5210569720873743,0.7142000000000002
220.0,0.5,0.23,1.0,1.0,0.5654173094270288,0.7442
220.0,0.5,0.24,1.0,1.0,0.5027250436163654,0.7233999999999999
220.0,0.5,0.25,1.0,1.0,0.5806109626499198,0.7444666666666667
220.0,0.5,0.26,1.0,1.0,0.5852690809558765,0.7568666666666667
220.0,0.5,0.27,1.0,1.0,0.6494145738205553,0.7996666666666666
220.0,0.5,0.28,1.0,1.0,0.6607136051145005,0.8131999999999999
220.0,0.5,0.29,1.0,1.0,0.6682902000665646,0.8365333333333335
220.0,0.5,0.3,1.0,1.0,0.7963204386452318,0.9287333333333336
220.0,0.5,0.31,1.0,1.0,0.7350214403755725,0.8974000000000002
220.0,0.5,0.32,1.0,1.0,0.7467767432289407,0.8605333333333333
220.0,0.5,0.33,1.0,1.0,0.8378862678415655,0.9230666666666668
220.0,0.5,0.34,1.0,1.0,0.8586904426184596,0.9298666666666666
220.0,0.5,0.35000000000000003,1.0,1.0,0.9127551890315956,0.978
220.0,0.5,0.36,1.0,1.0,0.91237671061922,0.9570666666666668
220.0,0.5,0.37,1.0,1.0,1.0,1.0
220.0,0.5,0.38,1.0,1.0,1.0,1.0
220.0,0.5,0.39,1.0,1.0,1.0,1.0
220.0,0.5,0.4,1.0,1.0,1.0,1.0
220.0,0.5,0.41,1.0,1.0,1.0,1.0
220.0,0.5,0.42,1.0,1.0,1.0,1.0
220.0,0.5,0.43,1.0,1.0,1.0,1.0
220.0,0.5,0.44,1.0,1.0,1.0,1.0
220.0,0.5,0.45,1.0,1.0,1.0,1.0
220.0,0.5,0.46,1.0,1.0,1.0,1.0
220.0,0.5,0.47,1.0,1.0,1.0,1.0
220.0,0.5,0.48,1.0,1.0,1.0,1.0
220.0,0.5,0.49,1.0,1.0,1.0,1.0
220.0,0.5,0.5,1.0,1.0,1.0,1.0
225.0,0.5,0.0,0.24509470620906296,0.3144666666666668,0.2541215527762893,0.3670666666666667
225.0,0.5,0.01,0.2625455300067324,0.3456666666666667,0.251538543491855,0.4177333333333334
225.0,0.5,0.02,0.2732297295255393,0.4214,0.27313462150593104,0.4792666666666668
225.0,0.5,0.03,0.32896951799817786,0.5134666666666666,0.2717440920867845,0.4990666666666666
225.0,0.5,0.04,0.3200925014102871,0.508,0.2694044568781222,0.4774666666666666
225.0,0.5,0.05,0.3549033939652199,0.5224666666666666,0.2926241067691074,0.5136666666666665
225.0,0.5,0.06,0.398124867231955,0.5576000000000001,0.2780541653472738,0.5187999999999998
225.0,0.5,0.07,0.3994486141937168,0.5468666666666666,0.3439564346492607,0.5275999999999998
225.0,0.5,0.08,0.4345279860090138,0.6206,0.3150246036902977,0.5403333333333332
225.0,0.5,0.09,0.4684231199910765,0.6014,0.3839625896021364,0.5738666666666667
225.0,0.5,0.1,0.5080092682862669,0.6227333333333332,0.3607319924779345,0.5691333333333333
225.0,0.5,0.11,0.415602971606036,0.5626000000000001,0.3851283865106239,0.5870000000000001
225.0,0.5,0.12,0.439045039584176,0.5642666666666666,0.411528003767754,0.5724666666666668
225.0,0.5,0.13,0.4577074526913925,0.5902000000000001,0.38176757902708575,0.5795999999999999
225.0,0.5,0.14,0.4546097034336667,0.5906666666666667,0.30820276786853723,0.563
225.0,0.5,0.15,0.5327952675884563,0.6546666666666665,0.4482169992458657,0.6214666666666666
225.0,0.5,0.16,0.4651932006441893,0.6112666666666666,0.4179133361766029,0.6194000000000002
225.0,0.5,0.17,0.5393287114123981,0.6616666666666666,0.4437913978949583,0.6580666666666665
225.0,0.5,0.18,0.5950255298781068,0.7088,0.4254154553943588,0.5961333333333334
225.0,0.5,0.19,0.9040988178192132,0.9155333333333332,0.38999205757830013,0.6033999999999999
225.0,0.5,0.2,1.0,1.0,0.5002782102113947,0.6739333333333332
225.0,0.5,0.21,1.0,1.0,0.4360485861741764,0.6306
225.0,0.5,0.22,1.0,1.0,0.5173151104081268,0.7313333333333334
225.0,0.5,0.23,1.0,1.0,0.5697302064505222,0.7430666666666664
225.0,0.5,0.24,1.0,1.0,0.5743022477762917,0.7924666666666669
225.0,0.5,0.25,1.0,1.0,0.5370718105764059,0.7132000000000001
225.0,0.5,0.26,1.0,1.0,0.6309014515600058,0.7710000000000002
225.0,0.5,0.27,1.0,1.0,0.5949285531836541,0.7518666666666668
225.0,0.5,0.28,1.0,1.0,0.5972777385387328,0.7815333333333335
225.0,0.5,0.29,1.0,1.0,0.6215828936714293,0.8007999999999997
225.0,0.5,0.3,1.0,1.0,0.6193902432629959,0.8544000000000004
225.0,0.5,0.31,1.0,1.0,0.752215894811853,0.8590666666666668
225.0,0.5,0.32,1.0,1.0,0.7643128243871382,0.8728666666666669
225.0,0.5,0.33,1.0,1.0,0.7910887071304081,0.8778
225.0,0.5,0.34,1.0,1.0,0.8924322936968649,0.9545333333333332
225.0,0.5,0.35000000000000003,1.0,1.0,0.8611524238927568,0.9658666666666668
225.0,0.5,0.36,1.0,1.0,0.9438298035017968,0.9774
225.0,0.5,0.37,1.0,1.0,0.9642300378058892,0.9902666666666669
225.0,0.5,0.38,1.0,1.0,0.9699978796530522,0.9890666666666666
225.0,0.5,0.39,1.0,1.0,1.0,1.0
225.0,0.5,0.4,1.0,1.0,1.0,1.0
225.0,0.5,0.41,1.0,1.0,1.0,1.0
225.0,0.5,0.42,1.0,1.0,1.0,1.0
225.0,0.5,0.43,1.0,1.0,1.0,1.0
225.0,0.5,0.44,1.0,1.0,1.0,1.0
225.0,0.5,0.45,1.0,1.0,1.0,1.0
225.0,0.5,0.46,1.0,1.0,1.0,1.0
225.0,0.5,0.47,1.0,1.0,1.0,1.0
225.0,0.5,0.48,1.0,1.0,1.0,1.0
225.0,0.5,0.49,1.0,1.0,1.0,1.0
225.0,0.5,0.5,1.0,1.0,1.0,1.0
230.0,0.5,0.0,0.2533577394482583,0.3598000000000001,0.23334596817481776,0.3296666666666668
230.0,0.5,0.01,0.26721726563723724,0.40106666666666657,0.2510756337533683,0.4245333333333333
230.0,0.5,0.02,0.2825051013341396,0.5117333333333332,0.27275960571762353,0.47
230.0,0.5,0.03,0.2862278862376963,0.4759999999999999,0.2703625646875672,0.4941999999999998
230.0,0.5,0.04,0.3077657279181884,0.5267999999999999,0.2767908606624929,0.5010666666666667
230.0,0.5,0.05,0.3830444998541956,0.5371333333333332,0.28770957291213245,0.5146
230.0,0.5,0.06,0.45440314825645395,0.5266666666666668,0.3052137192328796,0.5280666666666667
230.0,0.5,0.07,0.4065690751391089,0.5485333333333333,0.27964786446462403,0.5210000000000001
230.0,0.5,0.08,0.3735206281706171,0.5559999999999998,0.3032095366730413,0.5406666666666666
230.0,0.5,0.09,0.4219898887749873,0.6013999999999999,0.3346950131832703,0.5691333333333334
230.0,0.5,0.1,0.4543408064483872,0.6169333333333333,0.3735329764251748,0.5769333333333332
230.0,0.5,0.11,0.4474363218271176,0.5924000000000003,0.3793956556079959,0.5793999999999998
230.0,0.5,0.12,0.5238405948941317,0.6156666666666666,0.4148763680894264,0.612
230.0,0.5,0.13,0.4662034272118516,0.6247999999999998,0.5033461103249546,0.6952666666666666
230.0,0.5,0.14,0.4766771645097526,0.5698666666666665,0.5163936802796769,0.6493333333333332
230.0,0.5,0.15,0.4926762738379513,0.5835999999999999,0.40285901503717,0.5826
230.0,0.5,0.16,0.4591172821107526,0.5752000000000002,0.373511421132896,0.5875999999999998
230.0,0.5,0.17,0.5543546733877321,0.6238666666666665,0.3900278107665239,0.6193333333333334
230.0,0.5,0.18,0.6421771280850043,0.7304666666666668,0.4741671228105545,0.6595333333333332
230.0,0.5,0.19,0.9038514339175926,0.9282,0.4600877789576011,0.6334666666666667
230.0,0.5,0.2,0.985747899159664,0.9914,0.4656454391799818,0.6701999999999999
230.0,0.5,0.21,1.0,1.0,0.464535288693613,0.6853333333333333
230.0,0.5,0.22,1.0,1.0,0.4888471591400092,0.7100000000000002
230.0,0.5,0.23,1.0,1.0,0.4956010821790305,0.6987333333333333
230.0,0.5,0.24,1.0,1.0,0.4535809084891044,0.6823999999999999
230.0,0.5,0.25,1.0,1.0,0.5308826063236698,0.7793333333333333
230.0,0.5,0.26,1.0,1.0,0.5249600354045563,0.7655333333333333
230.0,0.5,0.27,1.0,1.0,0.6472264259369906,0.8651333333333336
230.0,0.5,0.28,1.0,1.0,0.6417355655500553,0.8490000000000002
230.0,0.5,0.29,1.0,1.0,0.7024913464755416,0.8604000000000002
230.0,0.5,0.3,1.0,1.0,0.7517606730490375,0.8649333333333336
230.0,0.5,0.31,1.0,1.0,0.7326521795937302,0.8692
230.0,0.5,0.32,1.0,1.0,0.7963264886746607,0.9402666666666668
230.0,0.5,0.33,1.0,1.0,0.8348455213668899,0.9374666666666668
230.0,0.5,0.34,1.0,1.0,0.8911142840427456,0.9744666666666666
230.0,0.5,0.35000000000000003,1.0,1.0,0.8899030246539509,0.9364
230.0,0.5,0.36,1.0,1.0,0.9309559652928716,0.9705333333333336
230.0,0.5,0.37,1.0,1.0,0.9590087474233816,0.9855333333333334
230.0,0.5,0.38,1.0,1.0,1.0,1.0
230.0,0.5,0.39,1.0,1.0,1.0,1.0
230.0,0.5,0.4,1.0,1.0,1.0,1.0
230.0,0.5,0.41,1.0,1.0,1.0,1.0
230.0,0.5,0.42,1.0,1.0,1.0,1.0
230.0,0.5,0.43,1.0,1.0,1.0,1.0
230.0,0.5,0.44,1.0,1.0,1.0,1.0
230.0,0.5,0.45,1.0,1.0,1.0,1.0
230.0,0.5,0.46,1.0,1.0,1.0,1.0
230.0,0.5,0.47,1.0,1.0,1.0,1.0
230.0,0.5,0.48,1.0,1.0,1.0,1.0
230.0,0.5,0.49,1.0,1.0,1.0,1.0
230.0,0.5,0.5,1.0,1.0,1.0,1.0
235.0,0.5,0.0,0.24145206491662904,0.3108000000000002,0.23438766486633295,0.3229333333333333
235.0,0.5,0.01,0.2516123594190619,0.4029999999999998,0.2574356710392365,0.4166
235.0,0.5,0.02,0.2796681368210511,0.4514666666666666,0.2710700114173497,0.4443333333333333
235.0,0.5,0.03,0.36014370921900624,0.4664666666666668,0.2726252980833209,0.5169333333333332
235.0,0.5,0.04,0.3697690546574577,0.5102666666666665,0.2866088999613681,0.5157333333333329
235.0,0.5,0.05,0.3532786219657026,0.4605999999999999,0.3011538549706784,0.4845999999999999
235.0,0.5,0.06,0.4055933221591703,0.5784666666666665,0.3101848543331299,0.5049333333333332
235.0,0.5,0.07,0.453814665521601,0.5810666666666671,0.2889783780999728,0.503
235.0,0.5,0.08,0.3863525655993788,0.5443333333333332,0.3514344133637121,0.5156666666666667
235.0,0.5,0.09,0.3777403540777448,0.5111999999999999,0.3520490433637968,0.5671999999999999
235.0,0.5,0.1,0.4743764519056257,0.6373999999999999,0.4055094251147977,0.5735333333333332
235.0,0.5,0.11,0.4289982128892338,0.5876666666666667,0.3583900714474374,0.5285999999999998
235.0,0.5,0.12,0.4370002752536543,0.6035333333333334,0.3452470187832124,0.5604666666666666
235.0,0.5,0.13,0.5065892260497804,0.6333999999999999,0.3849092062103176,0.6163333333333333
235.0,0.5,0.14,0.4510622118662689,0.6176,0.4301577049436887,0.6114666666666666
235.0,0.5,0.15,0.5386256252457383,0.6504000000000001,0.4077236937138393,0.6076
235.0,0.5,0.16,0.4398776781156764,0.5564666666666666,0.3657650918831768,0.5968666666666665
235.0,0.5,0.17,0.4891587303874676,0.6275333333333333,0.3648692264820282,0.6010666666666667
235.0,0.5,0.18,0.5803645156346283,0.6999333333333331,0.4060367380742636,0.6152
235.0,0.5,0.19,0.9018653496423318,0.9308,0.44626777383780186,0.6553333333333334
235.0,0.5,0.2,1.0,1.0,0.4818139053239008,0.6630666666666665
235.0,0.5,0.21,1.0,1.0,0.518356868070336,0.6953333333333335
235.0,0.5,0.22,1.0,1.0,0.4987411006627777,0.6858000000000001
235.0,0.5,0.23,1.0,1.0,0.5302148718250171,0.7456666666666668
235.0,0.5,0.24,1.0,1.0,0.6041163126722915,0.7484000000000001
235.0,0.5,0.25,1.0,1.0,0.5619505298702587,0.7346666666666666
235.0,0.5,0.26,1.0,1.0,0.5739226639759549,0.7535333333333334
235.0,0.5,0.27,1.0,1.0,0.6538286347797074,0.8306666666666669
235.0,0.5,0.28,1.0,1.0,0.6141655991601478,0.7831333333333333
235.0,0.5,0.29,1.0,1.0,0.6416763241886269,0.8596
235.0,0.5,0.3,1.0,1.0,0.7479431488469481,0.9089333333333336
235.0,0.5,0.31,1.0,1.0,0.7276822072898409,0.8551333333333333
235.0,0.5,0.32,1.0,1.0,0.7374155911572694,0.8472666666666666
235.0,0.5,0.33,1.0,1.0,0.8370695284824895,0.9166666666666669
235.0,0.5,0.34,1.0,1.0,0.8421242263753684,0.9763333333333332
235.0,0.5,0.35000000000000003,1.0,1.0,0.9102834883203188,0.9864
235.0,0.5,0.36,1.0,1.0,0.9701809523809524,0.9793333333333334
235.0,0.5,0.37,1.0,1.0,0.9761446396740514,1.0
235.0,0.5,0.38,1.0,1.0,0.9778888630551036,0.9860666666666666
235.0,0.5,0.39,1.0,1.0,1.0,1.0
235.0,0.5,0.4,1.0,1.0,1.0,1.0
235.0,0.5,0.41,1.0,1.0,1.0,1.0
235.0,0.5,0.42,1.0,1.0,1.0,1.0
235.0,0.5,0.43,1.0,1.0,1.0,1.0
235.0,0.5,0.44,1.0,1.0,1.0,1.0
235.0,0.5,0.45,1.0,1.0,1.0,1.0
235.0,0.5,0.46,1.0,1.0,1.0,1.0
235.0,0.5,0.47,1.0,1.0,1.0,1.0
235.0,0.5,0.48,1.0,1.0,1.0,1.0
235.0,0.5,0.49,1.0,1.0,1.0,1.0
235.0,0.5,0.5,1.0,1.0,1.0,1.0
240.0,0.5,0.0,0.24548230026973464,0.3634000000000001,0.23454805696718756,0.3626
240.0,0.5,0.01,0.2353603637293035,0.4002666666666667,0.24851547713307304,0.3856
240.0,0.5,0.02,0.3001473053288157,0.4774666666666665,0.2731747145360873,0.4576
240.0,0.5,0.03,0.31973671463984404,0.4594666666666666,0.2775481605630405,0.4824
240.0,0.5,0.04,0.3403562646613685,0.4792,0.30085191443634784,0.4908666666666668
240.0,0.5,0.05,0.2994605257801289,0.5265999999999998,0.29033043448982915,0.4840666666666668
240.0,0.5,0.06,0.3955691795998218,0.5557333333333332,0.3020613556075787,0.4973333333333332
240.0,0.5,0.07,0.39851647214100255,0.5436666666666665,0.29683258539479435,0.5691333333333334
240.0,0.5,0.08,0.4745892108685477,0.5773333333333334,0.3090045742190129,0.5380000000000001
240.0,0.5,0.09,0.4771416001143595,0.6114666666666667,0.3416614179776368,0.5534666666666667
240.0,0.5,0.1,0.4120868698787311,0.5588666666666667,0.35672212992021396,0.5666666666666665
240.0,0.5,0.11,0.4629800904455856,0.6151333333333333,0.3997843729385736,0.6031333333333333
240.0,0.5,0.12,0.4802852858728556,0.6049999999999999,0.38597431915988617,0.5893999999999999
240.0,0.5,0.13,0.4694969685754737,0.6223333333333333,0.4222235970766352,0.6121333333333332
240.0,0.5,0.14,0.5499815497328998,0.6800666666666667,0.4052745876199089,0.5873333333333334
240.0,0.5,0.15,0.5420972244644756,0.6344666666666667,0.4238170468598251,0.5853333333333335
240.0,0.5,0.16,0.5093438450030405,0.6423999999999999,0.3964296477266847,0.5903333333333334
240.0,0.5,0.17,0.5252042864570254,0.6496000000000001,0.45716943230237,0.655
240.0,0.5,0.18,0.7197782993963879,0.8003333333333333,0.430004190613495,0.6183333333333333
240.0,0.5,0.19,0.9427764191466552,0.9624,0.4700134586038045,0.6780666666666666
240.0,0.5,0.2,1.0,1.0,0.4472462861598984,0.6759999999999999
240.0,0.5,0.21,1.0,1.0,0.4541478727456135,0.6799333333333333
240.0,0.5,0.22,1.0,1.0,0.5287107269939524,0.6864666666666666
240.0,0.5,0.23,1.0,1.0,0.4700061133219156,0.6941333333333333
240.0,0.5,0.24,1.0,1.0,0.6097577069054728,0.7816
240.0,0.5,0.25,1.0,1.0,0.6065694510258498,0.7444666666666667
240.0,0.5,0.26,1.0,1.0,0.6104075682806345,0.7862666666666669
240.0,0.5,0.27,1.0,1.0,0.5432913890499207,0.6902000000000001
240.0,0.5,0.28,1.0,1.0,0.6456400328162722,0.7988
240.0,0.5,0.29,1.0,1.0,0.6717362551917152,0.8335333333333332
240.0,0.5,0.3,1.0,1.0,0.7068580509748718,0.8740000000000002
240.0,0.5,0.31,1.0,1.0,0.7003625492692933,0.8744666666666666
240.0,0.5,0.32,1.0,1.0,0.7704989806147902,0.8840000000000002
240.0,0.5,0.33,1.0,1.0,0.8674403909018515,0.9328666666666666
240.0,0.5,0.34,1.0,1.0,0.8025065956775724,0.9285333333333337
