m,p,q,delta,prec,recall
145.0,0.5,0.25,0.07,0.9462162162162161,1.0
145.0,0.5,0.25,0.08,0.9254219525648096,1.0
145.0,0.5,0.25,0.09,0.9379729729729729,1.0
145.0,0.5,0.25,0.1,0.9227027027027026,1.0
145.0,0.5,0.25,0.11,0.9209459459459458,1.0
145.0,0.5,0.25,0.12,0.9427027027027026,1.0
145.0,0.5,0.25,0.13,0.9404219525648096,1.0
145.0,0.5,0.25,0.14,0.9412162162162161,1.0
145.0,0.5,0.25,0.15,0.9547297297297297,1.0
145.0,0.5,0.25,0.16,0.9394594594594594,1.0
145.0,0.5,0.25,0.17,0.9614864864864865,1.0
145.0,0.5,0.25,0.18,0.9259459459459458,1.0
145.0,0.5,0.25,0.19,0.9462162162162161,1.0
145.0,0.5,0.25,0.2,0.9732432432432432,1.0
145.0,0.5,0.25,0.21,0.9462162162162161,1.0
145.0,0.5,0.25,0.22,0.9244594594594594,1.0
145.0,0.5,0.25,0.23,0.9427027027027026,1.0
145.0,0.5,0.25,0.24,0.9312162162162161,1.0
145.0,0.5,0.25,0.25,0.924189189189189,1.0
145.0,0.5,0.25,0.26,0.98,1.0
145.0,0.5,0.25,0.27,0.9614864864864865,1.0
145.0,0.5,0.25,0.28,0.9344594594594594,1.0
145.0,0.5,0.25,0.29,0.9614864864864865,1.0
145.0,0.5,0.25,0.3,0.9462162162162161,1.0
145.0,0.5,0.25,0.31,0.9362162162162161,1.0
145.0,0.5,0.25,0.32,0.9697297297297297,1.0
145.0,0.5,0.25,0.33,0.9679729729729729,1.0
145.0,0.5,0.25,0.34,0.9379729729729729,1.0
145.0,0.5,0.25,0.35000000000000003,0.9262162162162162,1.0
145.0,0.5,0.25,0.36,0.9227027027027026,1.0
145.0,0.5,0.25,0.37,0.9521787093215665,1.0
145.0,0.5,0.25,0.38,0.9539354660783232,1.0
145.0,0.5,0.25,0.39,0.9233949255377826,1.0
145.0,0.5,0.25,0.4,0.9747297297297297,1.0
145.0,0.5,0.25,0.41000000000000003,0.9529729729729729,1.0
145.0,0.5,0.25,0.42,0.9362162162162161,1.0
145.0,0.5,0.25,0.43,0.9377027027027026,1.0
145.0,0.5,0.25,0.44,0.9612162162162161,1.0
145.0,0.5,0.25,0.45,0.9344594594594594,1.0
145.0,0.5,0.25,0.46,0.9682432432432432,1.0
145.0,0.5,0.25,0.47000000000000003,0.9512162162162161,1.0
145.0,0.5,0.25,0.48,0.9379729729729729,1.0
145.0,0.5,0.25,0.49,0.9427027027027026,1.0
145.0,0.5,0.25,0.5,0.9714864864864865,1.0
150.0,0.5,0.25,0.0,0.46153846153846156,0.06
150.0,0.5,0.25,0.01,0.9295147420147419,0.87
150.0,0.5,0.25,0.02,0.9236651958080528,1.0
150.0,0.5,0.25,0.03,0.9556922228350799,1.0
150.0,0.5,0.25,0.04,0.9244594594594594,1.0
150.0,0.5,0.25,0.05,0.9244594594594594,1.0
150.0,0.5,0.25,0.06,0.9378709321566464,1.0
150.0,0.5,0.25,0.07,0.9379729729729729,1.0
150.0,0.5,0.25,0.08,0.9714864864864865,1.0
150.0,0.5,0.25,0.09,0.9412162162162161,1.0
150.0,0.5,0.25,0.1,0.9539354660783232,1.0
150.0,0.5,0.25,0.11,0.9462162162162161,1.0
150.0,0.5,0.25,0.12,0.9312162162162161,1.0
150.0,0.5,0.25,0.13,0.9412162162162161,1.0
150.0,0.5,0.25,0.14,0.9447297297297297,1.0
150.0,0.5,0.25,0.15,0.9364864864864865,1.0
150.0,0.5,0.25,0.16,0.9077027027027026,1.0
150.0,0.5,0.25,0.17,0.9629729729729729,1.0
150.0,0.5,0.25,0.18,0.9219084390512962,1.0
150.0,0.5,0.25,0.19,0.9682432432432432,1.0
150.0,0.5,0.25,0.2,0.9359459459459458,1.0
150.0,0.5,0.25,0.21,0.9832432432432432,1.0
150.0,0.5,0.25,0.22,0.9571787093215665,1.0
150.0,0.5,0.25,0.23,0.9394594594594594,1.0
150.0,0.5,0.25,0.24,0.9386651958080529,1.0
150.0,0.5,0.25,0.25,0.8948814120242691,1.0
150.0,0.5,0.25,0.26,0.9412162162162161,1.0
150.0,0.5,0.25,0.27,0.9597297297297297,1.0
150.0,0.5,0.25,0.28,0.9277027027027026,1.0
150.0,0.5,0.25,0.29,0.9512162162162161,1.0
150.0,0.5,0.25,0.3,0.9279729729729729,1.0
150.0,0.5,0.25,0.31,0.9294594594594594,1.0
150.0,0.5,0.25,0.32,0.9333949255377826,1.0
150.0,0.5,0.25,0.33,0.9477027027027026,1.0
150.0,0.5,0.25,0.34,0.9394594594594594,1.0
150.0,0.5,0.25,0.35000000000000003,0.919189189189189,1.0
150.0,0.5,0.25,0.36,0.9294594594594594,1.0
150.0,0.5,0.25,0.37,0.9612162162162161,1.0
150.0,0.5,0.25,0.38,0.9614864864864865,1.0
150.0,0.5,0.25,0.39,0.9329729729729729,1.0
150.0,0.5,0.25,0.4,0.9127027027027026,1.0
150.0,0.5,0.25,0.41000000000000003,0.9629729729729729,1.0
150.0,0.5,0.25,0.42,0.9394594594594594,1.0
150.0,0.5,0.25,0.43,0.9462162162162161,1.0
150.0,0.5,0.25,0.44,0.9494594594594594,1.0
150.0,0.5,0.25,0.45,0.9564864864864865,1.0
150.0,0.5,0.25,0.46,0.9629729729729729,1.0
150.0,0.5,0.25,0.47000000000000003,0.9447297297297297,1.0
150.0,0.5,0.25,0.48,0.9344594594594594,1.0
150.0,0.5,0.25,0.49,0.9227027027027026,1.0
150.0,0.5,0.25,0.5,0.919189189189189,1.0
155.0,0.5,0.25,0.0,0.28378378378378377,0.06
155.0,0.5,0.25,0.01,0.9168352025494881,0.89
155.0,0.5,0.25,0.02,0.9427027027027026,1.0
155.0,0.5,0.25,0.03,0.9304219525648096,1.0
155.0,0.5,0.25,0.04,0.9369084390512961,1.0
155.0,0.5,0.25,0.05,0.9664864864864865,1.0
155.0,0.5,0.25,0.06,0.9344594594594594,1.0
155.0,0.5,0.25,0.07,0.9571787093215665,1.0
155.0,0.5,0.25,0.08,0.9579729729729729,1.0
155.0,0.5,0.25,0.09,0.9579729729729729,1.0
155.0,0.5,0.25,0.1,0.9101516822945394,1.0
155.0,0.5,0.25,0.11,0.9329729729729729,1.0
155.0,0.5,0.25,0.12,0.9514864864864865,1.0
155.0,0.5,0.25,0.13,0.9479729729729729,1.0
155.0,0.5,0.25,0.14,0.9101516822945394,1.0
155.0,0.5,0.25,0.15,0.9444594594594594,1.0
155.0,0.5,0.25,0.16,0.9664864864864865,1.0
155.0,0.5,0.25,0.17,0.9312162162162161,1.0
155.0,0.5,0.25,0.18,0.9294594594594594,1.0
155.0,0.5,0.25,0.19,0.9212162162162162,1.0
155.0,0.5,0.25,0.2,0.9077027027027026,1.0
155.0,0.5,0.25,0.21,0.9394594594594594,1.0
155.0,0.5,0.25,0.22,0.9521787093215665,1.0
155.0,0.5,0.25,0.23,0.9269084390512962,1.0
155.0,0.5,0.25,0.24,0.9479729729729729,1.0
155.0,0.5,0.25,0.25,0.9832432432432432,1.0
155.0,0.5,0.25,0.26,0.9277027027027026,1.0
155.0,0.5,0.25,0.27,0.9262162162162162,1.0
155.0,0.5,0.25,0.28,0.9614864864864865,1.0
155.0,0.5,0.25,0.29,0.9436651958080529,1.0
155.0,0.5,0.25,0.3,0.9412162162162161,1.0
155.0,0.5,0.25,0.31,0.9454219525648097,1.0
155.0,0.5,0.25,0.32,0.975,1.0
155.0,0.5,0.25,0.33,0.9597297297297297,1.0
155.0,0.5,0.25,0.34,0.9379729729729729,1.0
155.0,0.5,0.25,0.35000000000000003,0.9259459459459458,1.0
155.0,0.5,0.25,0.36,0.9059459459459458,1.0
155.0,0.5,0.25,0.37,0.9629729729729729,1.0
155.0,0.5,0.25,0.38,0.9462162162162161,1.0
155.0,0.5,0.25,0.39,0.9414864864864865,1.0
155.0,0.5,0.25,0.4,0.9394594594594594,1.0
155.0,0.5,0.25,0.41000000000000003,0.9639354660783233,1.0
155.0,0.5,0.25,0.42,0.9127027027027026,1.0
155.0,0.5,0.25,0.43,0.9394594594594594,1.0
155.0,0.5,0.25,0.44,0.9412162162162161,1.0
155.0,0.5,0.25,0.45,0.9462162162162161,1.0
155.0,0.5,0.25,0.46,0.9227027027027026,1.0
155.0,0.5,0.25,0.47000000000000003,0.9729729729729729,1.0
155.0,0.5,0.25,0.48,0.9447297297297297,1.0
155.0,0.5,0.25,0.49,0.9732432432432432,1.0
155.0,0.5,0.25,0.5,0.9312162162162161,1.0
160.0,0.5,0.25,0.0,0.38461538461538464,0.05
160.0,0.5,0.25,0.01,0.9371928746928746,0.86
160.0,0.5,0.25,0.02,0.904881412024269,1.0
160.0,0.5,0.25,0.03,0.9379729729729729,1.0
160.0,0.5,0.25,0.04,0.9529729729729729,1.0
160.0,0.5,0.25,0.05,0.9579729729729729,1.0
160.0,0.5,0.25,0.06,0.9362162162162161,1.0
160.0,0.5,0.25,0.07,0.9547297297297297,1.0
160.0,0.5,0.25,0.08,0.9244594594594594,1.0
160.0,0.5,0.25,0.09,0.9421787093215664,1.0
160.0,0.5,0.25,0.1,0.9201516822945394,1.0
160.0,0.5,0.25,0.11,0.9647297297297297,1.0
160.0,0.5,0.25,0.12,0.9589354660783233,1.0
160.0,0.5,0.25,0.13,0.909189189189189,1.0
160.0,0.5,0.25,0.14,0.9194594594594594,1.0
160.0,0.5,0.25,0.15,0.9447297297297297,1.0
160.0,0.5,0.25,0.16,0.9304219525648096,1.0
160.0,0.5,0.25,0.17,0.9714864864864865,1.0
160.0,0.5,0.25,0.18,0.9621787093215665,1.0
160.0,0.5,0.25,0.19,0.9479729729729729,1.0
160.0,0.5,0.25,0.2,0.9732432432432432,1.0
160.0,0.5,0.25,0.21,0.9294594594594594,1.0
160.0,0.5,0.25,0.22,0.9394594594594594,1.0
160.0,0.5,0.25,0.23,0.9258439051296193,1.0
160.0,0.5,0.25,0.24,0.9629729729729729,1.0
160.0,0.5,0.25,0.25,0.9397297297297297,1.0
160.0,0.5,0.25,0.26,0.9814864864864865,1.0
160.0,0.5,0.25,0.27,0.9429729729729729,1.0
160.0,0.5,0.25,0.28,0.9159459459459458,1.0
160.0,0.5,0.25,0.29,0.9159459459459458,1.0
160.0,0.5,0.25,0.3,0.9144594594594594,1.0
160.0,0.5,0.25,0.31,0.9529729729729729,1.0
160.0,0.5,0.25,0.32,0.9547297297297297,1.0
160.0,0.5,0.25,0.33,0.9632432432432432,1.0
160.0,0.5,0.25,0.34,0.98069222283508,1.0
160.0,0.5,0.25,0.35000000000000003,0.9201516822945394,1.0
160.0,0.5,0.25,0.36,0.9512162162162161,1.0
160.0,0.5,0.25,0.37,0.9362162162162161,1.0
160.0,0.5,0.25,0.38,0.9647297297297297,1.0
160.0,0.5,0.25,0.39,0.9161141753998896,1.0
160.0,0.5,0.25,0.4,0.9562162162162161,1.0
160.0,0.5,0.25,0.41000000000000003,0.9377027027027026,1.0
160.0,0.5,0.25,0.42,0.9682432432432432,1.0
160.0,0.5,0.25,0.43,0.9327027027027026,1.0
160.0,0.5,0.25,0.44,0.9547297297297297,1.0
160.0,0.5,0.25,0.45,0.9529729729729729,1.0
160.0,0.5,0.25,0.46,0.9629729729729729,1.0
160.0,0.5,0.25,0.47000000000000003,0.9562162162162161,1.0
160.0,0.5,0.25,0.48,0.9362162162162161,1.0
160.0,0.5,0.25,0.49,0.9394594594594594,1.0
160.0,0.5,0.25,0.5,0.9127027027027026,1.0
165.0,0.5,0.25,0.0,0.1320528211284514,0.03
165.0,0.5,0.25,0.01,0.8961805189734563,0.89
165.0,0.5,0.25,0.02,0.9201516822945394,1.0
165.0,0.5,0.25,0.03,0.9647297297297297,1.0
165.0,0.5,0.25,0.04,0.9547297297297297,1.0
165.0,0.5,0.25,0.05,0.9614864864864865,1.0
165.0,0.5,0.25,0.06,0.9864864864864864,1.0
165.0,0.5,0.25,0.07,0.9451516822945394,1.0
165.0,0.5,0.25,0.08,0.9312162162162161,1.0
165.0,0.5,0.25,0.09,0.9227027027027026,1.0
165.0,0.5,0.25,0.1,0.9362162162162161,1.0
165.0,0.5,0.25,0.11,0.9039189189189187,1.0
165.0,0.5,0.25,0.12,0.934189189189189,1.0
165.0,0.5,0.25,0.13,0.9512162162162161,1.0
165.0,0.5,0.25,0.14,0.9133949255377826,1.0
165.0,0.5,0.25,0.15,0.9447297297297297,1.0
165.0,0.5,0.25,0.16,0.9462162162162161,1.0
165.0,0.5,0.25,0.17,0.9351516822945394,1.0
165.0,0.5,0.25,0.18,0.9344594594594594,1.0
165.0,0.5,0.25,0.19,0.9186651958080528,1.0
165.0,0.5,0.25,0.2,0.9447297297297297,1.0
165.0,0.5,0.25,0.21,0.9209459459459458,1.0
165.0,0.5,0.25,0.22,0.9336651958080529,1.0
165.0,0.5,0.25,0.23,0.9697297297297297,1.0
165.0,0.5,0.25,0.24,0.9379729729729729,1.0
165.0,0.5,0.25,0.25,0.9504219525648097,1.0
165.0,0.5,0.25,0.26,0.9539354660783232,1.0
165.0,0.5,0.25,0.27,0.9477027027027026,1.0
165.0,0.5,0.25,0.28,0.9329729729729729,1.0
165.0,0.5,0.25,0.29,0.9277027027027026,1.0
165.0,0.5,0.25,0.3,0.9304219525648096,1.0
165.0,0.5,0.25,0.31,0.9394594594594594,1.0
165.0,0.5,0.25,0.32,0.9127027027027026,1.0
165.0,0.5,0.25,0.33,0.9312162162162161,1.0
165.0,0.5,0.25,0.34,0.9397297297297297,1.0
165.0,0.5,0.25,0.35000000000000003,0.9462162162162161,1.0
165.0,0.5,0.25,0.36,0.9512162162162161,1.0
165.0,0.5,0.25,0.37,0.9629729729729729,1.0
165.0,0.5,0.25,0.38,0.9359459459459458,1.0
165.0,0.5,0.25,0.39,0.9544594594594593,1.0
165.0,0.5,0.25,0.4,0.9732432432432432,1.0
165.0,0.5,0.25,0.41000000000000003,0.9444594594594594,1.0
165.0,0.5,0.25,0.42,0.9321787093215664,1.0
165.0,0.5,0.25,0.43,0.9377027027027026,1.0
165.0,0.5,0.25,0.44,0.9439354660783232,1.0
165.0,0.5,0.25,0.45,0.9246276889134032,1.0
165.0,0.5,0.25,0.46,0.9589354660783233,1.0
165.0,0.5,0.25,0.47000000000000003,0.9512162162162161,1.0
165.0,0.5,0.25,0.48,0.929189189189189,1.0
165.0,0.5,0.25,0.49,0.9547297297297297,1.0
165.0,0.5,0.25,0.5,0.9301516822945394,1.0
170.0,0.5,0.25,0.0,0.08333333333333333,0.01
170.0,0.5,0.25,0.01,0.9287602820211515,0.91
170.0,0.5,0.25,0.02,0.9597297297297297,1.0
170.0,0.5,0.25,0.03,0.9362162162162161,1.0
170.0,0.5,0.25,0.04,0.9497297297297297,1.0
170.0,0.5,0.25,0.05,0.9159459459459458,1.0
170.0,0.5,0.25,0.06,0.9539354660783232,1.0
170.0,0.5,0.25,0.07,0.8866381687810257,1.0
170.0,0.5,0.25,0.08,0.9377027027027026,1.0
170.0,0.5,0.25,0.09,0.9471787093215664,1.0
170.0,0.5,0.25,0.1,0.9371787093215664,1.0
170.0,0.5,0.25,0.11,0.9244594594594594,1.0
170.0,0.5,0.25,0.12,0.9379729729729729,1.0
170.0,0.5,0.25,0.13,0.9579729729729729,1.0
170.0,0.5,0.25,0.14,0.9244594594594594,1.0
170.0,0.5,0.25,0.15,0.9714864864864865,1.0
170.0,0.5,0.25,0.16,0.9579729729729729,1.0
170.0,0.5,0.25,0.17,0.9564864864864865,1.0
170.0,0.5,0.25,0.18,0.9429729729729729,1.0
170.0,0.5,0.25,0.19,0.9471787093215664,1.0
170.0,0.5,0.25,0.2,0.9429729729729729,1.0
170.0,0.5,0.25,0.21,0.97569222283508,1.0
170.0,0.5,0.25,0.22,0.9497297297297297,1.0
170.0,0.5,0.25,0.23,0.9094594594594594,1.0
170.0,0.5,0.25,0.24,0.9436651958080529,1.0
170.0,0.5,0.25,0.25,0.9294594594594594,1.0
170.0,0.5,0.25,0.26,0.9127027027027026,1.0
170.0,0.5,0.25,0.27,0.9116381687810258,1.0
170.0,0.5,0.25,0.28,0.9647297297297297,1.0
170.0,0.5,0.25,0.29,0.9362162162162161,1.0
170.0,0.5,0.25,0.3,0.9682432432432432,1.0
170.0,0.5,0.25,0.31,0.9462162162162161,1.0
170.0,0.5,0.25,0.32,0.9462162162162161,1.0
170.0,0.5,0.25,0.33,0.9629729729729729,1.0
170.0,0.5,0.25,0.34,0.9127027027027026,1.0
170.0,0.5,0.25,0.35000000000000003,0.9764864864864865,1.0
170.0,0.5,0.25,0.36,0.9632432432432432,1.0
170.0,0.5,0.25,0.37,0.9311141753998896,1.0
170.0,0.5,0.25,0.38,0.9277027027027026,1.0
170.0,0.5,0.25,0.39,0.9547297297297297,1.0
170.0,0.5,0.25,0.4,0.9344594594594594,1.0
170.0,0.5,0.25,0.41000000000000003,0.9244594594594594,1.0
170.0,0.5,0.25,0.42,0.9227027027027026,1.0
170.0,0.5,0.25,0.43,0.9277027027027026,1.0
170.0,0.5,0.25,0.44,0.9597297297297297,1.0
170.0,0.5,0.25,0.45,0.9371787093215664,1.0
170.0,0.5,0.25,0.46,0.9377027027027026,1.0
170.0,0.5,0.25,0.47000000000000003,0.9882432432432432,1.0
170.0,0.5,0.25,0.48,0.9319084390512962,1.0
170.0,0.5,0.25,0.49,0.9547297297297297,1.0
170.0,0.5,0.25,0.5,0.9412162162162161,1.0
175.0,0.5,0.25,0.0,0.43333333333333335,0.07
175.0,0.5,0.25,0.01,0.9155768671897704,0.91
175.0,0.5,0.25,0.02,0.939189189189189,1.0
175.0,0.5,0.25,0.03,0.9621787093215665,1.0
175.0,0.5,0.25,0.04,0.9464864864864865,1.0
175.0,0.5,0.25,0.05,0.9612162162162161,1.0
175.0,0.5,0.25,0.06,0.9294594594594594,1.0
175.0,0.5,0.25,0.07,0.9444594594594594,1.0
175.0,0.5,0.25,0.08,0.9294594594594594,1.0
175.0,0.5,0.25,0.09,0.9362162162162161,1.0
175.0,0.5,0.25,0.1,0.9397297297297297,1.0
175.0,0.5,0.25,0.11,0.8989189189189187,1.0
175.0,0.5,0.25,0.12,0.9151516822945394,1.0
175.0,0.5,0.25,0.13,0.9377027027027026,1.0
175.0,0.5,0.25,0.14,0.9159459459459458,1.0
175.0,0.5,0.25,0.15,0.9429729729729729,1.0
175.0,0.5,0.25,0.16,0.9412162162162161,1.0
175.0,0.5,0.25,0.17,0.9529729729729729,1.0
175.0,0.5,0.25,0.18,0.9614864864864865,1.0
175.0,0.5,0.25,0.19,0.9504219525648097,1.0
175.0,0.5,0.25,0.2,0.9294594594594594,1.0
175.0,0.5,0.25,0.21,0.9371787093215664,1.0
175.0,0.5,0.25,0.22,0.9614864864864865,1.0
175.0,0.5,0.25,0.23,0.9286651958080528,1.0
175.0,0.5,0.25,0.24,0.9259459459459458,1.0
175.0,0.5,0.25,0.25,0.9397297297297297,1.0
175.0,0.5,0.25,0.26,0.9732432432432432,1.0
175.0,0.5,0.25,0.27,0.9362162162162161,1.0
175.0,0.5,0.25,0.28,0.9664864864864865,1.0
175.0,0.5,0.25,0.29,0.9244594594594594,1.0
175.0,0.5,0.25,0.3,0.9612162162162161,1.0
175.0,0.5,0.25,0.31,0.9444594594594594,1.0
175.0,0.5,0.25,0.32,0.9412162162162161,1.0
175.0,0.5,0.25,0.33,0.9294594594594594,1.0
175.0,0.5,0.25,0.34,0.9312162162162161,1.0
175.0,0.5,0.25,0.35000000000000003,0.9359459459459458,1.0
175.0,0.5,0.25,0.36,0.9429729729729729,1.0
175.0,0.5,0.25,0.37,0.9504219525648097,1.0
175.0,0.5,0.25,0.38,0.9321787093215664,1.0
175.0,0.5,0.25,0.39,0.9529729729729729,1.0
175.0,0.5,0.25,0.4,0.9504219525648097,1.0
175.0,0.5,0.25,0.41000000000000003,0.904189189189189,1.0
175.0,0.5,0.25,0.42,0.9597297297297297,1.0
175.0,0.5,0.25,0.43,0.9354219525648096,1.0
175.0,0.5,0.25,0.44,0.9436651958080529,1.0
175.0,0.5,0.25,0.45,0.9447297297297297,1.0
175.0,0.5,0.25,0.46,0.9159459459459458,1.0
175.0,0.5,0.25,0.47000000000000003,0.9201516822945394,1.0
175.0,0.5,0.25,0.48,0.9614864864864865,1.0
175.0,0.5,0.25,0.49,0.9579729729729729,1.0
175.0,0.5,0.25,0.5,0.9579729729729729,1.0
180.0,0.5,0.25,0.0,0.5714285714285714,0.08
180.0,0.5,0.25,0.01,0.9428274428274428,0.91
180.0,0.5,0.25,0.02,0.9409459459459458,1.0
180.0,0.5,0.25,0.03,0.9427027027027026,1.0
180.0,0.5,0.25,0.04,0.9277027027027026,1.0
180.0,0.5,0.25,0.05,0.9412162162162161,1.0
180.0,0.5,0.25,0.06,0.9539354660783232,1.0
180.0,0.5,0.25,0.07,0.9429729729729729,1.0
180.0,0.5,0.25,0.08,0.9614864864864865,1.0
180.0,0.5,0.25,0.09,0.9394594594594594,1.0
180.0,0.5,0.25,0.1,0.9647297297297297,1.0
180.0,0.5,0.25,0.11,0.9329729729729729,1.0
180.0,0.5,0.25,0.12,0.9597297297297297,1.0
180.0,0.5,0.25,0.13,0.9244594594594594,1.0
180.0,0.5,0.25,0.14,0.9479729729729729,1.0
180.0,0.5,0.25,0.15,0.9421787093215664,1.0
180.0,0.5,0.25,0.16,0.9639354660783233,1.0
180.0,0.5,0.25,0.17,0.9369084390512961,1.0
180.0,0.5,0.25,0.18,0.9647297297297297,1.0
180.0,0.5,0.25,0.19,0.9414864864864865,1.0
180.0,0.5,0.25,0.2,0.9344594594594594,1.0
180.0,0.5,0.25,0.21,0.9186651958080528,1.0
180.0,0.5,0.25,0.22,0.9336651958080529,1.0
180.0,0.5,0.25,0.23,0.9124324324324323,1.0
180.0,0.5,0.25,0.24,0.9244594594594594,1.0
180.0,0.5,0.25,0.25,0.9732432432432432,1.0
180.0,0.5,0.25,0.26,0.9277027027027026,1.0
180.0,0.5,0.25,0.27,0.9227027027027026,1.0
180.0,0.5,0.25,0.28,0.9119084390512961,1.0
180.0,0.5,0.25,0.29,0.9396276889134032,1.0
180.0,0.5,0.25,0.3,0.9582432432432433,1.0
180.0,0.5,0.25,0.31,0.9412162162162161,1.0
180.0,0.5,0.25,0.32,0.9454219525648097,1.0
180.0,0.5,0.25,0.33,0.9304219525648096,1.0
180.0,0.5,0.25,0.34,0.9697297297297297,1.0
180.0,0.5,0.25,0.35000000000000003,0.9362162162162161,1.0
180.0,0.5,0.25,0.36,0.9529729729729729,1.0
180.0,0.5,0.25,0.37,0.9427027027027026,1.0
180.0,0.5,0.25,0.38,0.9462162162162161,1.0
180.0,0.5,0.25,0.39,0.9412162162162161,1.0
180.0,0.5,0.25,0.4,0.9682432432432432,1.0
180.0,0.5,0.25,0.41000000000000003,0.9379729729729729,1.0
180.0,0.5,0.25,0.42,0.914189189189189,1.0
180.0,0.5,0.25,0.43,0.9369084390512961,1.0
180.0,0.5,0.25,0.44,0.9614864864864865,1.0
180.0,0.5,0.25,0.45,0.9497297297297297,1.0
180.0,0.5,0.25,0.46,0.9379729729729729,1.0
180.0,0.5,0.25,0.47000000000000003,0.9412162162162161,1.0
180.0,0.5,0.25,0.48,0.9697297297297297,1.0
180.0,0.5,0.25,0.49,0.9579729729729729,1.0
180.0,0.5,0.25,0.5,0.8898814120242691,1.0
185.0,0.5,0.25,0.0,0.35294117647058826,0.06
185.0,0.5,0.25,0.01,0.8985168842311698,0.88
185.0,0.5,0.25,0.02,0.9512162162162161,1.0
185.0,0.5,0.25,0.03,0.9251516822945394,1.0
185.0,0.5,0.25,0.04,0.9344594594594594,1.0
185.0,0.5,0.25,0.05,0.9682432432432432,1.0
185.0,0.5,0.25,0.06,0.9251516822945394,1.0
185.0,0.5,0.25,0.07,0.9394594594594594,1.0
185.0,0.5,0.25,0.08,0.9494594594594594,1.0
185.0,0.5,0.25,0.09,0.9412162162162161,1.0
185.0,0.5,0.25,0.1,0.9544594594594593,1.0
185.0,0.5,0.25,0.11,0.9514864864864865,1.0
185.0,0.5,0.25,0.12,0.9547297297297297,1.0
185.0,0.5,0.25,0.13,0.9336651958080529,1.0
185.0,0.5,0.25,0.14,0.9621787093215665,1.0
185.0,0.5,0.25,0.15,0.9059459459459458,1.0
185.0,0.5,0.25,0.16,0.9547297297297297,1.0
185.0,0.5,0.25,0.17,0.9412162162162161,1.0
185.0,0.5,0.25,0.18,0.9547297297297297,1.0
185.0,0.5,0.25,0.19,0.9301516822945394,1.0
185.0,0.5,0.25,0.2,0.97569222283508,1.0
185.0,0.5,0.25,0.21,0.9269084390512962,1.0
185.0,0.5,0.25,0.22,0.9614864864864865,1.0
185.0,0.5,0.25,0.23,0.9344594594594594,1.0
185.0,0.5,0.25,0.24,0.9362162162162161,1.0
185.0,0.5,0.25,0.25,0.9682432432432432,1.0
185.0,0.5,0.25,0.26,0.9682432432432432,1.0
185.0,0.5,0.25,0.27,0.9512162162162161,1.0
185.0,0.5,0.25,0.28,0.9069084390512961,1.0
185.0,0.5,0.25,0.29,0.9489354660783232,1.0
185.0,0.5,0.25,0.3,0.9764864864864865,1.0
185.0,0.5,0.25,0.31,0.9429729729729729,1.0
185.0,0.5,0.25,0.32,0.9279729729729729,1.0
185.0,0.5,0.25,0.33,0.9362162162162161,1.0
185.0,0.5,0.25,0.34,0.9674489795918367,1.0
185.0,0.5,0.25,0.35000000000000003,0.9269084390512962,1.0
185.0,0.5,0.25,0.36,0.9294594594594594,1.0
185.0,0.5,0.25,0.37,0.9764864864864865,1.0
185.0,0.5,0.25,0.38,0.9612162162162161,1.0
185.0,0.5,0.25,0.39,0.9571787093215665,1.0
185.0,0.5,0.25,0.4,0.9379729729729729,1.0
185.0,0.5,0.25,0.41000000000000003,0.9162162162162162,1.0
185.0,0.5,0.25,0.42,0.9259459459459458,1.0
185.0,0.5,0.25,0.43,0.9429729729729729,1.0
185.0,0.5,0.25,0.44,0.9764864864864865,1.0
185.0,0.5,0.25,0.45,0.9479729729729729,1.0
185.0,0.5,0.25,0.46,0.98,1.0
185.0,0.5,0.25,0.47000000000000003,0.9564864864864865,1.0
185.0,0.5,0.25,0.48,0.9547297297297297,1.0
185.0,0.5,0.25,0.49,0.9329729729729729,1.0
185.0,0.5,0.25,0.5,0.9379729729729729,1.0
190.0,0.5,0.25,0.0,0.2222222222222222,0.02
190.0,0.5,0.25,0.01,0.9463914463914463,0.91
190.0,0.5,0.25,0.02,0.9529729729729729,1.0
190.0,0.5,0.25,0.03,0.9529729729729729,1.0
190.0,0.5,0.25,0.04,0.955,1.0
190.0,0.5,0.25,0.05,0.9562162162162161,1.0
190.0,0.5,0.25,0.06,0.9209459459459458,1.0
190.0,0.5,0.25,0.07,0.9632432432432432,1.0
190.0,0.5,0.25,0.08,0.9514864864864865,1.0
190.0,0.5,0.25,0.09,0.9389354660783232,1.0
190.0,0.5,0.25,0.1,0.9336651958080529,1.0
190.0,0.5,0.25,0.11,0.9447297297297297,1.0
190.0,0.5,0.25,0.12,0.9529729729729729,1.0
190.0,0.5,0.25,0.13,0.9344594594594594,1.0
190.0,0.5,0.25,0.14,0.9404219525648096,1.0
190.0,0.5,0.25,0.15,0.9497297297297297,1.0
190.0,0.5,0.25,0.16,0.9469084390512961,1.0
190.0,0.5,0.25,0.17,0.9309459459459458,1.0
190.0,0.5,0.25,0.18,0.9477027027027026,1.0
190.0,0.5,0.25,0.19,0.9169084390512962,1.0
190.0,0.5,0.25,0.2,0.9254219525648096,1.0
190.0,0.5,0.25,0.21,0.914189189189189,1.0
190.0,0.5,0.25,0.22,0.9429729729729729,1.0
190.0,0.5,0.25,0.23,0.9462162162162161,1.0
190.0,0.5,0.25,0.24,0.9597297297297297,1.0
190.0,0.5,0.25,0.25,0.9579729729729729,1.0
