m,p,delta,omni_correct_nodes_1,omni_correct_nodes_2,mase_correct_nodes_1,mase_correct_nodes_2
90.0,0.5,0.01,0.6516000000000003,0.4091999999999998,0.6544000000000004,0.3643999999999999
90.0,0.5,0.11,0.7084000000000006,0.5163999999999997,0.6904000000000005,0.41999999999999993
90.0,0.5,0.21,0.8900000000000002,0.8344000000000001,0.7836000000000005,0.5811999999999999
90.0,0.5,0.31,1.0,1.0,0.8424000000000003,0.65
90.0,0.5,0.41000000000000003,1.0,1.0,0.9987999999999999,0.9924
95.0,0.5,0.0,0.6608000000000003,0.3699999999999998,0.6544000000000003,0.37759999999999977
95.0,0.5,0.1,0.7004000000000002,0.4799999999999999,0.6916000000000002,0.47479999999999994
95.0,0.5,0.2,0.7964000000000001,0.6508000000000002,0.7660000000000001,0.6371999999999999
95.0,0.5,0.3,1.0,1.0,0.8716000000000002,0.6771999999999998
95.0,0.5,0.4,1.0,1.0,0.9892000000000002,0.9692000000000001
95.0,0.5,0.5,1.0,1.0,1.0,1.0
100.0,0.5,0.09,0.7108000000000003,0.5003999999999997,0.6740000000000005,0.4456
100.0,0.5,0.19,0.7796000000000002,0.6464000000000002,0.7232000000000004,0.5679999999999998
100.0,0.5,0.29,1.0,1.0,0.8108000000000001,0.6236
100.0,0.5,0.39,1.0,1.0,0.9799999999999999,0.9368
100.0,0.5,0.49,1.0,1.0,1.0,1.0
105.0,0.5,0.08,0.6932000000000003,0.47279999999999994,0.6748000000000003,0.4251999999999998
105.0,0.5,0.18,0.7448,0.548,0.7516000000000004,0.5239999999999999
105.0,0.5,0.28,1.0,1.0,0.8596000000000005,0.6572
105.0,0.5,0.38,1.0,1.0,0.9708,0.9136
105.0,0.5,0.48,1.0,1.0,1.0,1.0
110.0,0.5,0.07,0.6644000000000004,0.47319999999999984,0.6692000000000006,0.4528000000000001
110.0,0.5,0.17,0.7292000000000003,0.5680000000000003,0.7252000000000003,0.5248000000000002
110.0,0.5,0.27,1.0,1.0,0.8320000000000002,0.6431999999999999
110.0,0.5,0.37,1.0,1.0,0.9604000000000003,0.8579999999999999
110.0,0.5,0.47000000000000003,1.0,1.0,1.0,1.0
115.0,0.5,0.06,0.6748000000000001,0.4323999999999999,0.6720000000000005,0.40639999999999993
115.0,0.5,0.16,0.6996000000000003,0.5676000000000002,0.7028000000000003,0.45519999999999955
115.0,0.5,0.26,1.0,1.0,0.7708000000000003,0.5655999999999999
115.0,0.5,0.36,1.0,1.0,0.9680000000000001,0.8771999999999999
115.0,0.5,0.46,1.0,1.0,1.0,1.0
120.0,0.5,0.05,0.6492000000000004,0.4043999999999997,0.6532000000000004,0.3735999999999999
120.0,0.5,0.15,0.7148000000000007,0.5507999999999997,0.7268000000000004,0.47800000000000004
120.0,0.5,0.25,1.0,1.0,0.7908000000000005,0.5796000000000002
120.0,0.5,0.35000000000000003,1.0,1.0,0.9223999999999998,0.8127999999999999
120.0,0.5,0.45,1.0,1.0,1.0,1.0
125.0,0.5,0.04,0.6492000000000001,0.4216,0.6624000000000005,0.38160000000000005
125.0,0.5,0.14,0.7148000000000002,0.6000000000000001,0.6988000000000005,0.48479999999999984
125.0,0.5,0.24,1.0,1.0,0.7952000000000004,0.5863999999999998
125.0,0.5,0.34,1.0,1.0,0.9351999999999999,0.7832000000000002
125.0,0.5,0.44,1.0,1.0,1.0,1.0
130.0,0.5,0.03,0.6236000000000006,0.4140000000000002,0.6556000000000003,0.38480000000000003
130.0,0.5,0.13,0.7324000000000004,0.5292,0.7420000000000003,0.48400000000000015
130.0,0.5,0.23,1.0,1.0,0.7684000000000004,0.5740000000000003
130.0,0.5,0.33,1.0,1.0,0.9404,0.8364000000000001
130.0,0.5,0.43,1.0,1.0,1.0,1.0
135.0,0.5,0.02,0.6468000000000005,0.41319999999999996,0.6432000000000003,0.38760000000000006
135.0,0.5,0.12,0.7204,0.5695999999999998,0.7068000000000005,0.4551999999999999
135.0,0.5,0.22,1.0,1.0,0.7712000000000002,0.5568000000000002
135.0,0.5,0.32,1.0,1.0,0.8847999999999998,0.7540000000000002
135.0,0.5,0.42,1.0,1.0,1.0,1.0
140.0,0.5,0.01,0.6552000000000002,0.3868000000000001,0.6652000000000002,0.37359999999999993
140.0,0.5,0.11,0.6944000000000001,0.508,0.6932000000000003,0.4292000000000001
140.0,0.5,0.21,0.9736000000000001,0.9648,0.7667999999999999,0.5575999999999998
140.0,0.5,0.31,1.0,1.0,0.8963999999999998,0.7531999999999998
140.0,0.5,0.41000000000000003,1.0,1.0,1.0,1.0
145.0,0.5,0.0,0.6500000000000007,0.3847999999999999,0.6732000000000005,0.3632
145.0,0.5,0.1,0.7068000000000006,0.5148,0.6892000000000005,0.45840000000000003
145.0,0.5,0.2,0.9271999999999998,0.8752000000000001,0.7704000000000003,0.5535999999999999
145.0,0.5,0.3,1.0,1.0,0.8496000000000002,0.6112000000000001
145.0,0.5,0.4,1.0,1.0,1.0,1.0
145.0,0.5,0.5,1.0,1.0,1.0,1.0
150.0,0.5,0.09,0.6872000000000006,0.48360000000000014,0.6732000000000005,0.42880000000000024
150.0,0.5,0.19,0.838,0.7404,0.7692000000000003,0.5875999999999998
150.0,0.5,0.29,1.0,1.0,0.8612000000000003,0.7008000000000001
150.0,0.5,0.39,1.0,1.0,0.9972,0.9499999999999998
150.0,0.5,0.49,1.0,1.0,1.0,1.0
155.0,0.5,0.08,0.7044000000000004,0.5104000000000001,0.6672000000000002,0.41400000000000003
155.0,0.5,0.18,0.7696000000000002,0.6195999999999998,0.7192000000000003,0.5084000000000001
155.0,0.5,0.28,1.0,1.0,0.8372000000000003,0.6199999999999998
155.0,0.5,0.38,1.0,1.0,0.9988000000000001,0.9823999999999999
155.0,0.5,0.48,1.0,1.0,1.0,1.0
160.0,0.5,0.07,0.6852000000000005,0.5079999999999998,0.6756000000000002,0.41680000000000006
160.0,0.5,0.17,0.7492000000000002,0.59,0.7496,0.5403999999999997
160.0,0.5,0.27,1.0,1.0,0.8323999999999999,0.6447999999999999
160.0,0.5,0.37,1.0,1.0,0.9768000000000001,0.9428000000000002
160.0,0.5,0.47000000000000003,1.0,1.0,1.0,1.0
165.0,0.5,0.06,0.6904000000000003,0.46320000000000006,0.6636000000000005,0.3956
165.0,0.5,0.16,0.7140000000000001,0.5055999999999998,0.7664,0.5559999999999996
165.0,0.5,0.26,1.0,1.0,0.8272000000000004,0.6167999999999997
165.0,0.5,0.36,1.0,1.0,0.9947999999999999,0.9276000000000001
165.0,0.5,0.46,1.0,1.0,1.0,1.0
170.0,0.5,0.05,0.6768000000000005,0.47920000000000024,0.6844000000000001,0.4036
170.0,0.5,0.15,0.7316000000000004,0.5499999999999999,0.7240000000000005,0.5424
170.0,0.5,0.25,1.0,1.0,0.8052000000000002,0.6020000000000002
170.0,0.5,0.35000000000000003,1.0,1.0,0.9612,0.9028
170.0,0.5,0.45,1.0,1.0,1.0,1.0
175.0,0.5,0.04,0.6792000000000005,0.44359999999999994,0.6676000000000005,0.3671999999999999
175.0,0.5,0.14,0.7300000000000001,0.5484,0.7123999999999999,0.4563999999999999
175.0,0.5,0.24,1.0,1.0,0.7896000000000002,0.5728000000000003
175.0,0.5,0.34,1.0,1.0,0.9411999999999998,0.8383999999999999
175.0,0.5,0.44,1.0,1.0,1.0,1.0
180.0,0.5,0.03,0.6688000000000006,0.41239999999999993,0.6608000000000005,0.38599999999999995
180.0,0.5,0.13,0.7108000000000004,0.5063999999999999,0.7088000000000002,0.4796
180.0,0.5,0.23,1.0,1.0,0.7932000000000003,0.5828000000000002
180.0,0.5,0.33,1.0,1.0,0.9608000000000001,0.8244
180.0,0.5,0.43,1.0,1.0,1.0,1.0
185.0,0.5,0.02,0.6540000000000005,0.4004000000000001,0.6508000000000004,0.3875999999999999
185.0,0.5,0.12,0.7360000000000003,0.5519999999999998,0.7292000000000003,0.4968000000000001
185.0,0.5,0.22,1.0,1.0,0.7948000000000001,0.65
185.0,0.5,0.32,1.0,1.0,0.9339999999999999,0.7811999999999998
185.0,0.5,0.42,1.0,1.0,1.0,1.0
190.0,0.5,0.01,0.6556000000000006,0.35199999999999987,0.6520000000000004,0.38359999999999994
190.0,0.5,0.11,0.7144000000000004,0.5579999999999998,0.7156000000000001,0.48919999999999986
190.0,0.5,0.21,1.0,1.0,0.7360000000000002,0.5688
190.0,0.5,0.31,1.0,1.0,0.9052000000000002,0.7811999999999999
190.0,0.5,0.41000000000000003,1.0,1.0,1.0,1.0
195.0,0.5,0.0,0.6476000000000002,0.39680000000000004,0.6524000000000008,0.37519999999999976
195.0,0.5,0.1,0.7068000000000001,0.5528,0.7100000000000004,0.43200000000000005
195.0,0.5,0.2,0.9748000000000002,0.954,0.7580000000000002,0.59
195.0,0.5,0.3,1.0,1.0,0.9047999999999999,0.7259999999999998
195.0,0.5,0.4,1.0,1.0,1.0,1.0
195.0,0.5,0.5,1.0,1.0,1.0,1.0
200.0,0.5,0.09,0.7176000000000005,0.5851999999999998,0.7120000000000004,0.4763999999999999
200.0,0.5,0.19,0.8836000000000004,0.8327999999999999,0.7844000000000004,0.5672
200.0,0.5,0.29,1.0,1.0,0.8835999999999998,0.6928
200.0,0.5,0.39,1.0,1.0,0.9912000000000001,0.98
200.0,0.5,0.49,1.0,1.0,1.0,1.0
205.0,0.5,0.08,0.7428000000000003,0.5608,0.6940000000000002,0.452
205.0,0.5,0.18,0.7924000000000002,0.654,0.7556000000000005,0.5479999999999999
205.0,0.5,0.28,1.0,1.0,0.8396000000000003,0.6487999999999998
205.0,0.5,0.38,1.0,1.0,0.9956,0.9811999999999999
205.0,0.5,0.48,1.0,1.0,1.0,1.0
210.0,0.5,0.07,0.6892000000000003,0.5139999999999999,0.6700000000000004,0.3851999999999998
210.0,0.5,0.17,0.7436000000000001,0.5623999999999999,0.7364000000000004,0.5592000000000001
210.0,0.5,0.27,1.0,1.0,0.8140000000000001,0.6488
210.0,0.5,0.37,1.0,1.0,0.9887999999999999,0.9388000000000002
210.0,0.5,0.47000000000000003,1.0,1.0,1.0,1.0
215.0,0.5,0.06,0.6752000000000006,0.538,0.6884000000000001,0.3812
215.0,0.5,0.16,0.7428,0.5627999999999999,0.7392000000000002,0.5559999999999998
215.0,0.5,0.26,1.0,1.0,0.8348000000000002,0.6215999999999998
215.0,0.5,0.36,1.0,1.0,0.9915999999999999,0.9303999999999999
215.0,0.5,0.46,1.0,1.0,1.0,1.0
220.0,0.5,0.05,0.6944000000000002,0.4368000000000001,0.6776000000000004,0.36040000000000005
220.0,0.5,0.15,0.7356000000000003,0.5943999999999999,0.7400000000000005,0.5412
220.0,0.5,0.25,1.0,1.0,0.8156000000000002,0.6459999999999999
220.0,0.5,0.35000000000000003,1.0,1.0,0.9672000000000002,0.8852
220.0,0.5,0.45,1.0,1.0,1.0,1.0
225.0,0.5,0.04,0.6668000000000004,0.3855999999999997,0.6524000000000002,0.37959999999999994
225.0,0.5,0.14,0.7272000000000003,0.5496000000000002,0.7384000000000005,0.5475999999999999
225.0,0.5,0.24,1.0,1.0,0.8224000000000002,0.6515999999999997
225.0,0.5,0.34,1.0,1.0,0.9588,0.8711999999999999
225.0,0.5,0.44,1.0,1.0,1.0,1.0
230.0,0.5,0.03,0.6544000000000005,0.4335999999999999,0.6708000000000007,0.35839999999999994
230.0,0.5,0.13,0.7224000000000004,0.5444,0.7144000000000001,0.524
230.0,0.5,0.23,1.0,1.0,0.8203999999999999,0.536
230.0,0.5,0.33,1.0,1.0,0.9623999999999999,0.8736000000000002
230.0,0.5,0.43,1.0,1.0,1.0,1.0
235.0,0.5,0.02,0.6588000000000004,0.4027999999999999,0.6664000000000003,0.358
235.0,0.5,0.12,0.7044000000000004,0.542,0.7064000000000007,0.48079999999999984
235.0,0.5,0.22,1.0,1.0,0.8148000000000001,0.5888
235.0,0.5,0.32,1.0,1.0,0.9176000000000001,0.8347999999999999
235.0,0.5,0.42,1.0,1.0,1.0,1.0
240.0,0.5,0.01,0.6376000000000006,0.3999999999999999,0.6900000000000003,0.3588
240.0,0.5,0.11,0.7268000000000004,0.5364,0.6916000000000001,0.48000000000000015
240.0,0.5,0.21,1.0,1.0,0.7796000000000004,0.5816000000000001
240.0,0.5,0.31,1.0,1.0,0.9231999999999999,0.7592
240.0,0.5,0.41000000000000003,1.0,1.0,1.0,1.0
245.0,0.5,0.0,0.6768000000000004,0.36239999999999994,0.6632000000000002,0.37040000000000023
245.0,0.5,0.1,0.7340000000000003,0.5867999999999999,0.7140000000000001,0.48800000000000004
245.0,0.5,0.2,0.998,0.9972,0.8056000000000002,0.5783999999999998
245.0,0.5,0.3,1.0,1.0,0.8772000000000001,0.7323999999999999
245.0,0.5,0.4,1.0,1.0,1.0,1.0
245.0,0.5,0.5,1.0,1.0,1.0,1.0
250.0,0.5,0.09,0.6984,0.5127999999999998,0.7036000000000002,0.44080000000000014
250.0,0.5,0.19,0.9484,0.9251999999999999,0.7784000000000006,0.5059999999999999
250.0,0.5,0.29,1.0,1.0,0.8908,0.7371999999999999
250.0,0.5,0.39,1.0,1.0,1.0,1.0
250.0,0.5,0.49,1.0,1.0,1.0,1.0
5.0,0.5,0.09,0.6276000000000005,0.40999999999999986,0.6336000000000006,0.43119999999999975
5.0,0.5,0.19,0.6724000000000002,0.45039999999999997,0.6788000000000008,0.4447999999999999
5.0,0.5,0.29,0.6844000000000005,0.4703999999999999,0.7188000000000003,0.5095999999999998
5.0,0.5,0.39,0.8824000000000002,0.7952000000000001,0.786,0.5592
5.0,0.5,0.49,1.0,1.0,0.9144,0.7951999999999999
10.0,0.5,0.08,0.6488000000000005,0.4104,0.6436000000000007,0.4151999999999998
10.0,0.5,0.18,0.6612000000000003,0.47999999999999987,0.6992000000000003,0.46520000000000006
10.0,0.5,0.28,0.6996000000000003,0.4944000000000003,0.7140000000000002,0.5288
10.0,0.5,0.38,1.0,1.0,0.8360000000000001,0.6172000000000001
10.0,0.5,0.48,1.0,1.0,0.9728000000000003,0.9047999999999999
15.0,0.5,0.07,0.6400000000000006,0.41,0.6492000000000004,0.3855999999999999
15.0,0.5,0.17,0.6712000000000002,0.44799999999999984,0.6944000000000004,0.4583999999999999
15.0,0.5,0.27,0.7616,0.5848000000000002,0.7468000000000002,0.5640000000000002
15.0,0.5,0.37,1.0,1.0,0.7964000000000001,0.6804000000000001
15.0,0.5,0.47000000000000003,1.0,1.0,0.9620000000000001,0.9164000000000001
20.0,0.5,0.06,0.6432000000000005,0.4072,0.6340000000000007,0.40079999999999993
20.0,0.5,0.16,0.6612000000000008,0.4867999999999998,0.6900000000000007,0.48560000000000003
20.0,0.5,0.26,0.7832000000000001,0.6352,0.7320000000000004,0.5376000000000001
20.0,0.5,0.36,1.0,1.0,0.8400000000000002,0.6611999999999999
20.0,0.5,0.46,1.0,1.0,0.9739999999999999,0.94
25.0,0.5,0.05,0.6388000000000006,0.4263999999999999,0.6636000000000004,0.3795999999999997
25.0,0.5,0.15,0.6668000000000004,0.4760000000000001,0.7096000000000007,0.43560000000000004
25.0,0.5,0.25,0.7928000000000003,0.7060000000000002,0.7560000000000007,0.5867999999999999
25.0,0.5,0.35000000000000003,1.0,1.0,0.8404,0.6872000000000004
25.0,0.5,0.45,1.0,1.0,0.9876,0.9484
30.0,0.5,0.04,0.6516000000000003,0.40759999999999985,0.6676000000000006,0.37439999999999996
30.0,0.5,0.14,0.6576000000000006,0.4539999999999999,0.6920000000000005,0.4728000000000001
30.0,0.5,0.24,0.8076000000000002,0.6584,0.7596000000000005,0.5411999999999999
30.0,0.5,0.34,1.0,1.0,0.8132,0.6163999999999998
30.0,0.5,0.44,1.0,1.0,0.9832000000000001,0.9632000000000001
35.0,0.5,0.03,0.6672000000000002,0.3616,0.6728000000000006,0.3679999999999999
35.0,0.5,0.13,0.6772000000000006,0.4723999999999998,0.7060000000000004,0.4964
35.0,0.5,0.23,0.7624000000000002,0.6583999999999999,0.7400000000000004,0.5168
35.0,0.5,0.33,1.0,1.0,0.8480000000000001,0.7108000000000001
35.0,0.5,0.43,1.0,1.0,0.9868000000000001,0.9632
40.0,0.5,0.02,0.6528000000000007,0.3679999999999999,0.6720000000000005,0.37839999999999996
40.0,0.5,0.12,0.6624000000000005,0.4739999999999999,0.7020000000000002,0.48119999999999996
40.0,0.5,0.22,0.7200000000000003,0.5747999999999999,0.7148000000000003,0.5535999999999999
40.0,0.5,0.32,1.0,1.0,0.8064000000000004,0.5904000000000003
40.0,0.5,0.42,1.0,1.0,0.9523999999999999,0.9056000000000001
45.0,0.5,0.01,0.6304000000000003,0.40039999999999987,0.6536000000000003,0.3843999999999997
45.0,0.5,0.11,0.6720000000000005,0.46519999999999995,0.6991999999999998,0.47120000000000006
45.0,0.5,0.21,0.7140000000000002,0.5664000000000001,0.7312000000000005,0.5327999999999999
45.0,0.5,0.31,1.0,1.0,0.8228000000000002,0.6411999999999999
45.0,0.5,0.41000000000000003,1.0,1.0,0.9576,0.94
50.0,0.5,0.0,0.6556000000000004,0.37039999999999984,0.6476000000000006,0.39239999999999986
50.0,0.5,0.1,0.7008000000000003,0.46880000000000005,0.6772000000000005,0.45
50.0,0.5,0.2,0.7368000000000002,0.5371999999999998,0.7136000000000001,0.5016000000000002
50.0,0.5,0.3,1.0,1.0,0.8172,0.6536
50.0,0.5,0.4,1.0,1.0,0.964,0.9068
50.0,0.5,0.5,1.0,1.0,1.0,1.0
55.0,0.5,0.09,0.6780000000000005,0.456,0.6708000000000004,0.4532
55.0,0.5,0.19,0.7372000000000003,0.5727999999999999,0.7596000000000003,0.568
55.0,0.5,0.29,1.0,1.0,0.8140000000000002,0.6292000000000001
55.0,0.5,0.39,1.0,1.0,0.9411999999999998,0.8552000000000001
55.0,0.5,0.49,1.0,1.0,1.0,1.0
60.0,0.5,0.08,0.6772000000000005,0.4368,0.6620000000000007,0.44600000000000006
60.0,0.5,0.18,0.6988000000000004,0.4828,0.7460000000000001,0.4936
60.0,0.5,0.28,1.0,1.0,0.7904000000000002,0.6027999999999999
60.0,0.5,0.38,1.0,1.0,0.9380000000000002,0.8471999999999998
60.0,0.5,0.48,1.0,1.0,1.0,1.0
65.0,0.5,0.07,0.6712000000000004,0.43920000000000015,0.6736000000000004,0.3915999999999997
65.0,0.5,0.17,0.6960000000000002,0.5364,0.7288000000000006,0.5072000000000001
65.0,0.5,0.27,1.0,1.0,0.8052000000000002,0.6056000000000002
65.0,0.5,0.37,1.0,1.0,0.9336,0.8224000000000001
65.0,0.5,0.47000000000000003,1.0,1.0,1.0,1.0
70.0,0.5,0.06,0.6624000000000003,0.4247999999999999,0.6728000000000006,0.3932
70.0,0.5,0.16,0.7308,0.6003999999999999,0.7320000000000004,0.5723999999999999
70.0,0.5,0.26,1.0,1.0,0.7712000000000002,0.5896
70.0,0.5,0.36,1.0,1.0,0.9291999999999997,0.8447999999999999
70.0,0.5,0.46,1.0,1.0,1.0,1.0
75.0,0.5,0.05,0.6604000000000005,0.37879999999999986,0.6664000000000004,0.4039999999999999
75.0,0.5,0.15,0.6980000000000001,0.4744000000000001,0.7120000000000006,0.5044
75.0,0.5,0.25,1.0,1.0,0.8044000000000004,0.5876000000000002
75.0,0.5,0.35000000000000003,1.0,1.0,0.9044000000000003,0.7748
75.0,0.5,0.45,1.0,1.0,1.0,1.0
80.0,0.5,0.04,0.6776000000000003,0.37759999999999994,0.6748000000000005,0.382
80.0,0.5,0.14,0.6820000000000002,0.4907999999999999,0.7464000000000003,0.5496
80.0,0.5,0.24,1.0,1.0,0.7888,0.518
80.0,0.5,0.34,1.0,1.0,0.8780000000000002,0.7384
80.0,0.5,0.44,1.0,1.0,1.0,0.9932
85.0,0.5,0.03,0.6440000000000005,0.41199999999999987,0.6480000000000006,0.3807999999999999
85.0,0.5,0.13,0.6776000000000004,0.5052000000000001,0.7036000000000001,0.502
85.0,0.5,0.23,0.9952000000000001,0.998,0.7692000000000004,0.5844
85.0,0.5,0.33,1.0,1.0,0.8892000000000003,0.7199999999999998
85.0,0.5,0.43,1.0,1.0,1.0,1.0
90.0,0.5,0.02,0.6568000000000005,0.38120000000000004,0.6728000000000007,0.35359999999999986
90.0,0.5,0.12,0.6848000000000006,0.5239999999999999,0.6976000000000003,0.4395999999999997
90.0,0.5,0.22,0.9796,0.9584,0.7860000000000003,0.5779999999999998
90.0,0.5,0.32,1.0,1.0,0.8615999999999998,0.6628000000000001
90.0,0.5,0.42,1.0,1.0,0.9984000000000001,0.9944
95.0,0.5,0.01,0.6488000000000004,0.4183999999999999,0.6572000000000002,0.38919999999999993
95.0,0.5,0.11,0.7096000000000007,0.5100000000000002,0.7028000000000003,0.4655999999999998
95.0,0.5,0.21,0.9139999999999998,0.8583999999999999,0.7608000000000004,0.5928
95.0,0.5,0.31,1.0,1.0,0.8732000000000001,0.7084
95.0,0.5,0.41000000000000003,1.0,1.0,0.9956,0.9647999999999999
100.0,0.5,0.0,0.6452000000000006,0.39559999999999995,0.6712000000000006,0.36519999999999997
100.0,0.5,0.1,0.6976000000000007,0.4800000000000001,0.7040000000000002,0.45280000000000015
100.0,0.5,0.2,0.8408,0.7283999999999999,0.7540000000000003,0.5319999999999998
100.0,0.5,0.3,1.0,1.0,0.8304000000000002,0.6639999999999999
100.0,0.5,0.4,1.0,1.0,0.9972,0.9692000000000001
100.0,0.5,0.5,1.0,1.0,1.0,1.0
105.0,0.5,0.09,0.6908000000000003,0.5451999999999998,0.6884000000000001,0.4555999999999998
105.0,0.5,0.19,0.7264000000000003,0.5919999999999999,0.7592000000000002,0.5559999999999998
105.0,0.5,0.29,1.0,1.0,0.8335999999999997,0.6199999999999999
105.0,0.5,0.39,1.0,1.0,0.9756,0.9328
105.0,0.5,0.49,1.0,1.0,1.0,1.0
110.0,0.5,0.08,0.6892000000000003,0.4876,0.6808000000000003,0.38559999999999983
110.0,0.5,0.18,0.7280000000000006,0.5568,0.7520000000000004,0.5896000000000001
110.0,0.5,0.28,1.0,1.0,0.8292,0.6176000000000001
110.0,0.5,0.38,1.0,1.0,0.9872,0.94
110.0,0.5,0.48,1.0,1.0,1.0,1.0
115.0,0.5,0.07,0.6896000000000003,0.47680000000000006,0.6564000000000005,0.41319999999999973
115.0,0.5,0.17,0.7200000000000004,0.5099999999999998,0.7243999999999999,0.5184000000000001
115.0,0.5,0.27,1.0,1.0,0.8020000000000005,0.6059999999999998
115.0,0.5,0.37,1.0,1.0,0.968,0.8976000000000001
115.0,0.5,0.47000000000000003,1.0,1.0,1.0,1.0
120.0,0.5,0.06,0.6700000000000003,0.5131999999999999,0.6736000000000005,0.3832
120.0,0.5,0.16,0.7056000000000004,0.5108,0.7656000000000003,0.5408
120.0,0.5,0.26,1.0,1.0,0.7752000000000002,0.4967999999999998
120.0,0.5,0.36,1.0,1.0,0.948,0.8472000000000003
120.0,0.5,0.46,1.0,1.0,1.0,1.0
125.0,0.5,0.05,0.6572000000000006,0.4207999999999998,0.6816000000000002,0.34679999999999983
125.0,0.5,0.15,0.7340000000000003,0.5972,0.7436000000000001,0.5116
125.0,0.5,0.25,1.0,1.0,0.7708000000000002,0.5859999999999999
125.0,0.5,0.35000000000000003,1.0,1.0,0.9264000000000001,0.7988
125.0,0.5,0.45,1.0,1.0,1.0,1.0
130.0,0.5,0.04,0.6632000000000002,0.4211999999999999,0.6316000000000005,0.39320000000000005
130.0,0.5,0.14,0.7200000000000005,0.5307999999999998,0.7312000000000003,0.5600000000000002
130.0,0.5,0.24,1.0,1.0,0.8135999999999999,0.6116
130.0,0.5,0.34,1.0,1.0,0.9152,0.7944
130.0,0.5,0.44,1.0,1.0,1.0,1.0
135.0,0.5,0.03,0.6548000000000003,0.4468000000000002,0.6788000000000003,0.35159999999999997
135.0,0.5,0.13,0.7308000000000004,0.6003999999999997,0.6924000000000006,0.4516000000000001
135.0,0.5,0.23,1.0,1.0,0.7888000000000003,0.5936
135.0,0.5,0.33,1.0,1.0,0.9040000000000002,0.7756000000000001
135.0,0.5,0.43,1.0,1.0,1.0,1.0
140.0,0.5,0.02,0.6652000000000003,0.39960000000000007,0.6548000000000005,0.3915999999999999
140.0,0.5,0.12,0.7236000000000002,0.5732,0.7188000000000001,0.4936
140.0,0.5,0.22,0.9964,0.9956,0.7792000000000001,0.5935999999999999
140.0,0.5,0.32,1.0,1.0,0.9052000000000001,0.7328
140.0,0.5,0.42,1.0,1.0,0.9992,0.9940000000000001
145.0,0.5,0.01,0.6396000000000007,0.3832000000000001,0.6516000000000006,0.4
145.0,0.5,0.11,0.7024000000000002,0.5196000000000001,0.7212000000000002,0.49160000000000004
145.0,0.5,0.21,0.9840000000000001,0.9772,0.7540000000000004,0.5172
145.0,0.5,0.31,1.0,1.0,0.8676000000000001,0.7399999999999999
145.0,0.5,0.41000000000000003,1.0,1.0,0.9975999999999999,0.9947999999999999
150.0,0.5,0.0,0.6596000000000002,0.3979999999999999,0.6728000000000002,0.3787999999999998
150.0,0.5,0.1,0.7104000000000004,0.5071999999999999,0.6812000000000006,0.44
150.0,0.5,0.2,0.9504,0.8968,0.7668000000000003,0.5728000000000001
150.0,0.5,0.3,1.0,1.0,0.8732,0.7239999999999998
150.0,0.5,0.4,1.0,1.0,1.0,1.0
150.0,0.5,0.5,1.0,1.0,1.0,1.0
155.0,0.5,0.09,0.6752000000000006,0.4483999999999998,0.7080000000000005,0.42599999999999993
155.0,0.5,0.19,0.8440000000000002,0.7863999999999999,0.7631999999999999,0.5540000000000002
155.0,0.5,0.29,1.0,1.0,0.8632,0.7196000000000001
155.0,0.5,0.39,1.0,1.0,0.9892,0.986
155.0,0.5,0.49,1.0,1.0,1.0,1.0
160.0,0.5,0.08,0.7616000000000005,0.562,0.7048000000000006,0.4375999999999998
160.0,0.5,0.18,0.7736000000000002,0.6172,0.7456000000000003,0.5564
160.0,0.5,0.28,1.0,1.0,0.8376,0.7008
160.0,0.5,0.38,1.0,1.0,0.9932000000000001,0.9747999999999999
160.0,0.5,0.48,1.0,1.0,1.0,1.0
165.0,0.5,0.07,0.6880000000000005,0.45959999999999973,0.6588000000000005,0.4219999999999999
165.0,0.5,0.17,0.7436000000000004,0.5672,0.7296000000000005,0.5136000000000001
165.0,0.5,0.27,1.0,1.0,0.8404,0.6648
165.0,0.5,0.37,1.0,1.0,0.9848000000000002,0.9404
165.0,0.5,0.47000000000000003,1.0,1.0,1.0,1.0
170.0,0.5,0.06,0.6620000000000004,0.49560000000000004,0.6684000000000003,0.4008000000000002
170.0,0.5,0.16,0.7328000000000003,0.5391999999999998,0.7052000000000004,0.49639999999999995
170.0,0.5,0.26,1.0,1.0,0.8196000000000003,0.6599999999999998
170.0,0.5,0.36,1.0,1.0,0.978,0.8687999999999999
170.0,0.5,0.46,1.0,1.0,1.0,1.0
175.0,0.5,0.05,0.6576000000000005,0.45559999999999995,0.6500000000000005,0.35039999999999993
175.0,0.5,0.15,0.7504000000000002,0.5496,0.7656000000000002,0.5787999999999999
175.0,0.5,0.25,1.0,1.0,0.8068000000000001,0.5668
175.0,0.5,0.35000000000000003,1.0,1.0,0.9508,0.8612000000000001
175.0,0.5,0.45,1.0,1.0,1.0,1.0
180.0,0.5,0.04,0.6916000000000005,0.4316,0.6544000000000006,0.3764
180.0,0.5,0.14,0.7264000000000003,0.5843999999999998,0.7376000000000005,0.5187999999999999
180.0,0.5,0.24,1.0,1.0,0.8240000000000001,0.5804
180.0,0.5,0.34,1.0,1.0,0.9464000000000001,0.8323999999999998
180.0,0.5,0.44,1.0,1.0,1.0,1.0
185.0,0.5,0.03,0.6588000000000005,0.43000000000000016,0.6436000000000007,0.39720000000000005
185.0,0.5,0.13,0.7036000000000001,0.5423999999999998,0.7260000000000001,0.5316000000000001
185.0,0.5,0.23,1.0,1.0,0.7916,0.5783999999999999
