,m,p,delta,omni_precision_2,omni_recall_2,omni_precision_3,omni_recall_3,omni_precision_4,omni_recall_4,mase_precision_2,mase_recall_2,mase_precision_3,mase_recall_3,mase_precision_4,mase_recall_4,omni_precision_6,omni_recall_6,omni_precision_8,omni_recall_8,omni_precision_10,omni_recall_10,mase_precision_6,mase_recall_6,mase_precision_8,mase_recall_8,mase_precision_10,mase_recall_10
395,40.0,0.5,0.37,0.9359459459459458,1.0,0.8699487855217839,1.0,0.7344844041777949,1.0,0.6923285532470307,0.9999333333333333,0.7304909519110149,0.9962666666666666,0.7015010217301763,0.9977333333333332,,,,,,,,,,,,
1670,40.0,0.5,0.38,0.9359459459459458,1.0,,,0.7626472235619092,0.9988666666666668,0.6181810594779906,0.9994,,,0.6374541254232634,0.9980666666666668,0.7307584581934014,0.9996,0.7130521035760615,0.9979333333333332,0.6601284868542158,0.9963333333333334,0.6874693675133262,0.9941333333333334,0.5780316779528268,0.9885333333333332,0.5711207963375433,0.9831333333333332
397,40.0,0.5,0.39,0.99,1.0,0.9397671729461438,1.0,0.7675537386876896,0.9982666666666665,0.7793546288080452,0.9995999999999999,0.7843188717475579,0.9990000000000001,0.709346651931069,0.9995333333333335,,,,,,,,,,,,
1672,40.0,0.5,0.4,0.96138444567016,1.0,,,0.739250940566973,0.998,0.7400495430094051,0.9994,,,0.700040381073808,0.9974,0.711709826834009,0.9992,0.7050623815662678,0.9977333333333334,0.6756886897794118,0.9976666666666668,0.6626110823809793,0.9957999999999998,0.6737941663187753,0.9964666666666668,0.6191295632599999,0.9926666666666668
399,40.0,0.5,0.41000000000000003,0.9259459459459458,1.0,0.8657780066831653,1.0,0.7231545930569239,0.9996,0.8242288542829673,1.0,0.8186634888228917,0.9992,0.7460965908443384,0.9972666666666666,,,,,,,,,,,,
1674,40.0,0.5,0.42,0.9429729729729728,1.0,,,0.7333470795294569,0.9998,0.8343711364322055,0.9997333333333336,,,0.777050108206463,0.9993333333333334,0.7346489421224223,1.0,0.7179370745557705,0.9987333333333334,0.7026940826561936,0.9983333333333332,0.7476032355760149,0.9986666666666668,0.6775372884261589,0.9957333333333334,0.6843968268819849,0.9941333333333334
401,40.0,0.5,0.43,0.9648979591836735,1.0,0.8626482493002982,1.0,0.7392847869893958,1.0,0.9397040696419579,1.0,0.8572133085608035,1.0,0.7992393315996305,0.9988666666666666,,,,,,,,,,,,
1676,40.0,0.5,0.44,0.9459459459459458,1.0,,,0.7717955455943312,0.9999333333333332,0.9308439051296192,1.0,,,0.7766145538445928,1.0,0.7119094912825527,0.9998666666666668,0.7295686903786606,0.9994,0.6919800927395033,0.9963333333333334,0.7056534963128914,0.9991333333333332,0.7100846930574989,0.998,0.67467469883234,0.9960666666666668
403,40.0,0.5,0.45,0.8889189189189187,1.0,0.8889500252328466,1.0,0.7294389439814002,1.0,0.8889189189189187,1.0,0.8644125718548008,1.0,0.755090405752177,0.9997333333333335,,,,,,,,,,,,
1678,40.0,0.5,0.46,0.9194594594594594,1.0,,,0.7360039456079616,0.9996,0.9194594594594594,1.0,,,0.7410930463940808,1.0,0.7183662375863381,0.9996,0.75782763368123,0.9988,0.6959728091497901,0.9980666666666664,0.7255852309671528,0.9985333333333334,0.7030806340365261,0.9996666666666668,0.6933320371720874,0.9996666666666668
405,40.0,0.5,0.47000000000000003,0.9429729729729729,1.0,0.86620302030616,1.0,0.7456863263035187,1.0,0.9293154676875607,1.0,0.865268824292371,1.0,0.7476430901282091,0.9995333333333334,,,,,,,,,,,,
1680,40.0,0.5,0.48,0.9564864864864864,1.0,,,0.7713460975228448,1.0,0.9564864864864864,1.0,,,0.7468018948309443,0.9996,0.7618466938294302,0.9998,0.7106278410038968,0.9993333333333332,0.7161099316933418,0.9988,0.7047714256593486,0.9994666666666668,0.7000501524941295,0.9994666666666666,0.6922771351536712,0.9989333333333332
407,40.0,0.5,0.49,0.9429729729729729,1.0,0.9359104613543638,1.0,0.7670005326013803,1.0,0.9429729729729729,1.0,0.9070867021599706,1.0,0.7118375597300326,1.0,,,,,,,,,,,,
1682,40.0,0.5,0.5,0.9329729729729728,1.0,,,0.7632232229459452,0.9994,0.9329729729729728,1.0,,,0.7449410998505555,0.9995333333333334,0.7519853294604559,0.9998,0.7421536602873039,0.9994,0.6865967224683277,0.9990666666666668,0.7082001308217744,1.0,0.6870694449380906,0.9990666666666668,0.6685420366695021,0.9981333333333332
409,45.0,0.5,0.0,0.24419875018467294,0.061533333333333336,0.23464969130955063,0.056866666666666656,0.26540782621900394,0.07286666666666665,0.24598156781938246,0.07946666666666666,0.23235468063660739,0.05199999999999999,0.22570362398757612,0.060133333333333344,,,,,,,,,,,,
1684,45.0,0.5,0.01,0.2409966755283305,0.1492666666666667,,,0.2569694145572153,0.06506666666666668,0.2559380009084548,0.1325333333333333,,,0.24492853562541006,0.05666666666666665,0.23769107209261536,0.07206666666666665,0.2835843305979634,0.051866666666666665,0.3003674992781504,0.06993333333333332,0.2603106375184919,0.08126666666666668,0.29513287075832384,0.06773333333333331,0.2592891190636649,0.04960000000000002
411,45.0,0.5,0.02,0.2618265793714907,0.17426666666666665,0.2620211673998644,0.13940000000000002,0.27839666456634427,0.09613333333333335,0.26851991878875836,0.19786666666666666,0.25714689245312655,0.18406666666666666,0.27606683056530346,0.14093333333333333,,,,,,,,,,,,
1686,45.0,0.5,0.03,0.2761224703924243,0.36046666666666666,,,0.3329473026259186,0.2106,0.2567570901589026,0.3936666666666666,,,0.28287373648244674,0.16260000000000002,0.3263090469122841,0.1444,0.28365950671735807,0.10553333333333333,0.33872897625249193,0.11220000000000002,0.3007788909645073,0.13546666666666668,0.29988464833442685,0.11713333333333335,0.2819330878891806,0.10093333333333336
413,45.0,0.5,0.04,0.26217664449826683,0.5288666666666666,0.2765720267823849,0.4202666666666666,0.2833776025533886,0.33586666666666665,0.27567551349713787,0.5887333333333334,0.28494937182042995,0.39226666666666676,0.270644421798425,0.30200000000000005,,,,,,,,,,,,
1688,45.0,0.5,0.05,0.2655946313629128,0.7507333333333334,,,0.3007878662386126,0.4402666666666668,0.2571625887473969,0.7605333333333333,,,0.2667977040813089,0.4593999999999999,0.3090069656343861,0.3204666666666667,0.3304648850037357,0.2620666666666667,0.3498351379322488,0.22073333333333334,0.29866683346395906,0.3126666666666667,0.33177559342790724,0.2357333333333333,0.35216225471675544,0.19200000000000006
415,45.0,0.5,0.06,0.2558145749848857,0.8795333333333335,0.28270942403136545,0.7117999999999999,0.29720442610785636,0.5808666666666665,0.26221672041543737,0.8245333333333332,0.2710565958925993,0.7342000000000003,0.2812040394911487,0.6077333333333333,,,,,,,,,,,,
1690,45.0,0.5,0.07,0.2677413339662221,0.9162666666666668,,,0.2985476529176012,0.6713333333333334,0.2696279199914049,0.9126666666666668,,,0.29340327760574,0.6526666666666666,0.3381144036797295,0.5353333333333335,0.3457046269207247,0.4222000000000001,0.3795767364431866,0.35893333333333344,0.3261165847517868,0.5157333333333334,0.36117600623661616,0.4280000000000001,0.3454066737196617,0.34806666666666664
417,45.0,0.5,0.08,0.2624642263440102,0.9466666666666669,0.3007538638247285,0.842733333333333,0.2969723996226463,0.7894666666666665,0.2573612382641922,0.9363333333333332,0.27045059345582073,0.8710000000000001,0.2801122415713936,0.7928666666666665,,,,,,,,,,,,
1692,45.0,0.5,0.09,0.28941914350915704,0.9512,,,0.28429799925565585,0.7980666666666668,0.26008211960606337,0.958,,,0.2767637137858889,0.8114666666666669,0.3137512557097909,0.6571333333333332,0.3398026303481842,0.5782666666666667,0.3574079162441481,0.479,0.3132356455611189,0.6842666666666666,0.3245921745719814,0.5223333333333332,0.3325664457173296,0.4518
419,45.0,0.5,0.1,0.28361625474134605,0.9771333333333332,0.3311342913799817,0.9117333333333335,0.3094415265795817,0.8766666666666668,0.26828581764782444,0.9668666666666668,0.2865484028307658,0.9122666666666668,0.2819228435504324,0.8614000000000003,,,,,,,,,,,,
1694,45.0,0.5,0.11,0.2563115527380448,0.9742,,,0.3382839531333428,0.8956000000000002,0.2962351060443147,0.9774,,,0.2907979043736367,0.9038666666666668,0.38072659448461854,0.7802666666666664,0.3730831789683816,0.6708666666666667,0.37612827445545294,0.6488,0.3325376791030149,0.7925999999999999,0.3342719967180288,0.668333333333333,0.3376112924943221,0.5873333333333335
421,45.0,0.5,0.12,0.2821008008790019,0.9846666666666668,0.391365713798851,0.949066666666667,0.35445442306176617,0.921866666666667,0.3124394897492601,0.9707333333333336,0.3099726345871319,0.9597333333333335,0.3288100248309355,0.9303999999999999,,,,,,,,,,,,
1696,45.0,0.5,0.13,0.3147116733196667,0.9786666666666668,,,0.3143443685313412,0.9236666666666666,0.2794691341638353,0.9862666666666668,,,0.3359101915061393,0.9372666666666666,0.4203584911630693,0.8659333333333328,0.4042979996980667,0.8033999999999999,0.4686645412339746,0.7977333333333333,0.35574732136167186,0.8534666666666668,0.3391540363302796,0.7816000000000001,0.3376932418986797,0.6765333333333335
423,45.0,0.5,0.14,0.301306252594033,0.9911333333333334,0.3453437124843448,0.9816000000000004,0.40834517052861924,0.9483999999999999,0.299570774367715,0.9898666666666668,0.39045100287398965,0.9685333333333337,0.3845966743731063,0.9460666666666665,,,,,,,,,,,,
1698,45.0,0.5,0.15,0.29786520842482944,0.9914666666666668,,,0.4517089991977421,0.9604,0.3288421668351439,0.9786,,,0.3677423781411793,0.9383333333333336,0.4679645834322818,0.91,0.4258526410213286,0.8717333333333334,0.5260689785322472,0.8723333333333331,0.3820755453296383,0.8858666666666667,0.33734722428505665,0.8113333333333332,0.34092893229829996,0.7691333333333332
425,45.0,0.5,0.16,0.335701338526427,0.9946666666666667,0.42888739021951616,0.9878666666666667,0.3979810881759211,0.9749333333333334,0.39164487429801026,0.9942,0.4943767366911435,0.9769333333333333,0.4193255021795569,0.9704,,,,,,,,,,,,
1700,45.0,0.5,0.17,0.3976858585430013,0.9982,,,0.4220036055089166,0.9841333333333332,0.3455506189097963,0.9946666666666666,,,0.445182950677014,0.9742,0.4967699574277772,0.9537333333333332,0.5928455196860977,0.9453333333333332,0.5746761908905065,0.9422000000000004,0.4379360055544816,0.9337333333333332,0.3898718307052523,0.8853333333333336,0.35756326302561064,0.8252666666666667
427,45.0,0.5,0.18,0.37370188040777125,0.9952666666666667,0.4042297885712781,0.983666666666667,0.4601243059368593,0.9739999999999999,0.32798498646271546,0.9978666666666666,0.48430695615032093,0.9865999999999998,0.412571809936612,0.9772,,,,,,,,,,,,
1702,45.0,0.5,0.19,0.38359592465257336,0.9929333333333332,,,0.468026937041206,0.9828666666666664,0.36031689277061296,0.9960666666666668,,,0.4502833017020991,0.9826666666666668,0.5271861163266984,0.9521333333333334,0.6673825677183644,0.9797333333333336,0.6278860709878064,0.9655333333333332,0.5066729564454439,0.9533333333333336,0.3887428685996677,0.9102666666666668,0.3871321552403445,0.8668
429,45.0,0.5,0.2,0.3447179727644722,0.9936666666666666,0.4964131253073396,0.9887999999999999,0.5026535767282262,0.9855333333333336,0.39058991121630876,0.9968,0.44827612111788356,0.9838666666666667,0.4540881605830032,0.9814,,,,,,,,,,,,
1704,45.0,0.5,0.21,0.4892092554183115,0.9974,,,0.5397345156795123,0.9906,0.3537545104394519,0.9978,,,0.4410382947354675,0.9862666666666668,0.6305795809977053,0.9838000000000002,0.6616135816850836,0.9843333333333334,0.6668251260473587,0.9827333333333336,0.4505956771831784,0.9559333333333336,0.4201750512605984,0.9273999999999998,0.4037265558684863,0.8942000000000001
431,45.0,0.5,0.22,0.533966286098639,0.9983333333333333,0.6374735332295268,0.998,0.5835060989408396,0.9889333333333334,0.33912804172226624,0.9985333333333333,0.5186581824019245,0.9918666666666667,0.46627109023308067,0.9843999999999999,,,,,,,,,,,,
1706,45.0,0.5,0.23,0.6247255596257999,0.9998,,,0.6264392530639304,0.9985333333333334,0.3717997181231146,0.9938,,,0.4429451173942402,0.9881333333333332,0.682775442310689,0.9938,0.7208288756346697,0.9941333333333336,0.6801070315473211,0.9914000000000004,0.49808834804642893,0.9705333333333332,0.4108052870922289,0.9436,0.4304338853546422,0.9208666666666664
433,45.0,0.5,0.24,0.7607818406990251,0.9983333333333333,0.8311939739660911,0.9984666666666666,0.7045460028919542,0.9962666666666666,0.40150002180042427,0.9991333333333334,0.5400353854447075,0.9947999999999999,0.5021198241523827,0.9880666666666668,,,,,,,,,,,,
1708,45.0,0.5,0.25,0.936509553521756,0.9998,,,0.7448691891749184,0.9994,0.41527272125018,0.9982666666666667,,,0.4697490009201422,0.987,0.7376629194105988,0.9988666666666668,0.7354562855414659,0.9934666666666668,0.6766773338077303,0.9914,0.4728776333241687,0.9766,0.4760701817620626,0.9610666666666668,0.4364193564781368,0.9409333333333332
435,45.0,0.5,0.26,0.9564864864864865,1.0,0.9198161427174816,0.9999333333333333,0.7547368774653762,0.9990000000000001,0.460418349233641,0.9953333333333333,0.5636636154443567,0.9937999999999999,0.5180347256000699,0.9924000000000001,,,,,,,,,,,,
1710,45.0,0.5,0.27,0.9194594594594594,1.0,,,0.7678377406365979,0.999,0.4105071941083821,0.9978,,,0.5662487902540733,0.9951333333333336,0.7634732264241086,0.9974,0.7203203550857766,0.9954666666666664,0.6997314938008388,0.9906666666666668,0.5511348778353456,0.9878666666666668,0.5400672778138897,0.9809333333333332,0.4635237798949202,0.9508666666666664
437,45.0,0.5,0.28,0.9764864864864865,1.0,0.9443000550910111,1.0,0.7892010448459753,0.9998666666666668,0.3350996688991795,0.9990000000000001,0.5480929544576657,0.9952666666666667,0.5287906808555439,0.9898666666666668,,,,,,,,,,,,
1712,45.0,0.5,0.29,1.0,1.0,,,0.7858142892374478,0.9994666666666668,0.538329544207746,0.9976666666666668,,,0.5912014465790394,0.9924000000000004,0.7497353908675579,0.9977333333333332,0.7101805936507409,0.997,0.7095704622419512,0.9926,0.5352524738089476,0.9867333333333334,0.4781598642290609,0.9755999999999996,0.4451339590467837,0.9602
439,45.0,0.5,0.3,0.9629729729729729,1.0,0.9146493876216033,0.9999333333333333,0.7467521338465508,0.9990000000000001,0.51038680111996,0.9991333333333334,0.5947677994906,0.9956000000000002,0.5322987549184267,0.9945333333333332,,,,,,,,,,,,
1714,45.0,0.5,0.31,0.9429729729729728,1.0,,,0.7947869297496487,0.9988,0.493057329785457,0.9980666666666664,,,0.5191947057784871,0.995,0.6936171692746482,0.9994,0.7384400164632993,0.9967333333333334,0.6523103101850802,0.9950666666666668,0.5475673669674973,0.99,0.5495685577840188,0.9794000000000004,0.557605540603331,0.9758666666666664
441,45.0,0.5,0.32,0.9713844456701599,1.0,0.9701428571428572,0.9999333333333333,0.779348020909627,0.9993333333333334,0.4839537995470779,0.9994666666666666,0.6448523694832989,0.9980666666666668,0.5595952799912262,0.9950666666666667,,,,,,,,,,,,
1716,45.0,0.5,0.33,0.9764864864864864,1.0,,,0.7669103827814553,0.9999333333333332,0.6540472824929471,0.9995333333333336,,,0.6437885116246292,0.9971333333333334,0.7770997939528904,0.9987999999999998,0.6969046321922358,0.9980666666666668,0.6568038309822852,0.9972666666666667,0.5633520908105466,0.9935999999999998,0.5322688072416514,0.9848666666666668,0.5691815730555743,0.9802666666666668
443,45.0,0.5,0.34,0.9394594594594594,1.0,0.9302708147555618,1.0,0.7500767910771153,0.9996,0.6044581647860339,0.9994,0.6462012882062946,0.9972666666666667,0.6030125150108874,0.9961999999999999,,,,,,,,,,,,
1718,45.0,0.5,0.35000000000000003,0.9194594594594594,1.0,,,0.7694537958512074,1.0,0.6443290006605692,0.9989333333333332,,,0.6337720984077262,0.9991333333333332,0.7244616584364795,0.9973333333333332,0.6995317819886732,0.9968666666666668,0.6827985625380683,0.997,0.631266909456749,0.9933333333333336,0.5680031215340741,0.9868666666666664,0.569134107503879,0.9851999999999996
445,45.0,0.5,0.36,0.9394594594594594,1.0,0.8794548976323459,1.0,0.7565106085977473,0.9997333333333333,0.6548380031774379,0.9986666666666667,0.7089911046371173,0.9987333333333334,0.6635696905046103,0.9978666666666666,,,,,,,,,,,,
1720,45.0,0.5,0.37,0.9529729729729728,1.0,,,0.735788533701253,1.0,0.6223393620045987,0.9993333333333334,,,0.7074247625805774,0.9978666666666666,0.7128669630887294,0.9995333333333336,0.6990870495244041,0.9982666666666664,0.6723856949303921,0.9991333333333337,0.6608331621151428,0.9968,0.6574962142139544,0.9927333333333336,0.5953370411523682,0.9896666666666668
447,45.0,0.5,0.38,0.9429729729729729,1.0,0.944247459613242,1.0,0.7380350091706535,0.9992666666666666,0.6955527119789466,1.0,0.7822258396274734,0.9992000000000002,0.734696796001125,0.9992000000000002,,,,,,,,,,,,
1722,45.0,0.5,0.39,0.9629729729729728,1.0,,,0.8059705022217891,0.9993333333333334,0.7652183079113687,0.9998,,,0.6829816295557807,0.9988,0.7567117466350604,1.0,0.7679403494729801,0.9993333333333336,0.7211221953043904,0.9979333333333332,0.6800910738101326,0.9968666666666668,0.6502256631409424,0.9948,0.6122526438724963,0.9898
449,45.0,0.5,0.4,0.9578709321566464,1.0,0.8659395640570813,1.0,0.7199204313046801,0.9997333333333335,0.7957560037629162,0.9998,0.8195848999714035,0.9987999999999999,0.7658088518980106,0.9993333333333335,,,,,,,,,,,,
1724,45.0,0.5,0.41,0.9564864864864864,1.0,,,0.7670363287659672,1.0,0.8814278401386416,0.9998,,,0.7148587146769154,0.9992,0.7403758575557784,0.9999333333333332,0.7372975784610223,0.9986666666666668,0.6855805495987127,0.9986,0.7245184583222444,0.9970666666666664,0.636498971403056,0.9957333333333334,0.6449975328464486,0.9965333333333336
451,45.0,0.5,0.42,0.9529729729729729,1.0,0.8918466756103558,1.0,0.7521595377972158,0.9995999999999999,0.9240098727762536,0.9999333333333333,0.8810433323365189,1.0,0.8423393636884822,0.9992,,,,,,,,,,,,
1726,45.0,0.5,0.43,0.9864864864864864,1.0,,,0.7768849107314872,0.9996,0.9728289812010742,1.0,,,0.8365332148186561,0.9989333333333332,0.7613140832666105,0.9995333333333334,0.6983485974349043,0.998,0.7029748705300896,0.9968666666666668,0.7651878247011027,0.9986666666666668,0.6734945348850239,0.9986000000000002,0.6831814626031126,0.9977333333333334
453,45.0,0.5,0.44,0.9348979591836735,1.0,0.8742989094395581,1.0,0.7249208145799295,1.0,0.9229951251755764,1.0,0.8880934363402911,1.0,0.7897348314550686,0.9997999999999999,,,,,,,,,,,,
1728,45.0,0.5,0.45,0.9294594594594594,1.0,,,0.7400336281543478,0.9993333333333334,0.9294594594594594,1.0,,,0.7755171981559056,1.0,0.7116983492983091,1.0,0.7401866740212927,0.999,0.6982022261900667,0.9994666666666668,0.7699641395639136,0.9998,0.7115311159848808,0.9988666666666668,0.6503112684425203,0.9976666666666668
455,45.0,0.5,0.46,0.9664864864864865,1.0,0.886502890057481,1.0,0.7492624861167401,0.9999333333333333,0.9664864864864865,1.0,0.8853406729429938,1.0,0.753729448195954,0.9999333333333333,,,,,,,,,,,,
1730,45.0,0.5,0.47,0.9629729729729728,1.0,,,0.748977343187743,0.9993333333333334,0.9629729729729728,1.0,,,0.7796222092739927,0.9996,0.7415906137758101,0.9996,0.7232842898296613,0.9992000000000002,0.7138668294987919,0.9992666666666666,0.756217696875221,0.9996,0.7223103236820905,0.9999333333333332,0.6685850838251991,0.9986000000000002
457,45.0,0.5,0.48,0.9429729729729729,1.0,0.8880650992197817,1.0,0.7246890619379021,0.9992666666666667,0.9429729729729729,1.0,0.9152982486335791,1.0,0.7259097451968215,0.9998,,,,,,,,,,,,
